Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary,Name-additional
197,Angel Chavez,23,SFG,NL,10,4,3,49.0,19,9,9,1,2,.947,-3,-61,-2,-49,0,3.31,1.80,SS-2B-3B,chavean02
198,Endy Chavez,27,TOT,NL,57,13,9,206.0,54,49,4,1,1,.981,0,-2,4,23,0,2.32,0.93,OF,chaveen01
199,Eric Chavez,27,OAK,AL,153,153,144,1348.1,438,121,302,15,28,.966,17,15,12,11,0,2.82,2.76,3B,chaveer01
200,Raul Chavez,32,HOU,NL,36,30,22,253.1,234,213,19,2,2,.991,3,14,2,9,-1,8.24,6.44,C,chavera01
201,Bruce Chen,28,BAL,AL,34,32,1,197.1,37,10,25,2,1,.946,,,3,3,0,1.60,1.03,P,chenbr01
202,Chin-Feng Chen,27,LAD,NL,3,1,1,11.0,2,2,0,0,0,1.000,0,11,2,218,0,1.64,0.67,OF,chench01
203,Matt Childers,26,ATL,NL,3,0,0,4.0,1,1,0,0,0,1.000,,,0,0,0,2.25,0.33,P,childma01
204,Randy Choate,29,ARI,NL,8,0,0,7.0,4,1,2,1,0,.750,,,-1,-26,0,3.86,0.38,P,choatra01
205,Hee-Seop Choi,26,LAD,NL,83,78,64,664.2,762,698,62,2,59,.997,1,3,-1,-1,-1,10.29,9.16,1B,choihe01
206,Shin-Soo Choo,22,SEA,AL,5,5,3,39.0,16,16,0,0,0,1.000,0,9,2,61,0,3.69,3.20,OF,choosh01
207,Jason Christiansen,35,TOT,ZZ,68,0,0,45.2,10,3,5,2,0,.800,,,-2,-52,0,1.58,0.12,P,chrisja01
208,Vinnie Chulk,26,TOR,AL,62,0,0,72.0,19,4,13,2,2,.895,,,0,0,0,2.13,0.27,P,chulkvi01
209,Ryan Church,26,WSN,NL,85,63,49,596.0,171,169,2,0,0,1.000,0,0,2,4,0,2.58,2.01,OF,churcry01
210,Alex Cintron,26,ARI,NL,88,64,49,608.0,276,89,179,8,40,.971,-1,-2,-6,-12,0,3.97,2.85,SS-3B-2B,cintral01
211,Jeff Cirillo,35,MIL,NL,54,41,34,377.2,109,32,72,5,9,.954,-1,-2,0,0,1,2.48,1.82,3B-2B-1B,cirilje01
212,Brady Clark,32,MIL,NL,145,145,142,1275.1,406,399,5,2,4,.995,19,18,-4,-3,-2,2.85,2.79,OF,clarkbr02
213,Jermaine Clark,28,OAK,AL,3,0,0,3.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,2B-OF,clarkje02
214,Tony Clark,33,ARI,NL,83,70,63,642.2,709,663,44,2,59,.997,3,5,5,10,2,9.90,8.52,1B,clarkto02
215,Brandon Claussen,26,CIN,NL,29,29,0,166.2,25,5,19,1,1,.960,,,-1,-1,0,1.30,0.83,P,clausbr01
216,Royce Clayton,35,ARI,NL,141,131,121,1177.1,595,180,404,11,91,.982,-1,-1,-4,-4,1,4.46,4.14,SS,claytro01
217,Roger Clemens,42,HOU,NL,32,32,1,211.1,45,8,36,1,1,.978,,,6,6,1,1.87,1.38,P,clemero02
218,Matt Clement,30,BOS,AL,32,32,1,191.0,43,22,20,1,4,.977,,,-2,-2,0,1.98,1.31,P,clemema01
219,JD Closser,25,COL,NL,80,64,55,565.2,443,410,25,8,1,.982,-7,-15,-6,-13,0,6.92,5.44,C,clossjd01
220,Todd Coffey,24,CIN,NL,57,0,0,58.0,8,1,7,0,0,1.000,,,-2,-7,0,1.24,0.14,P,coffeto01
221,Jesus Colome,27,TBD,AL,36,0,0,45.1,11,5,5,1,0,.909,,,-2,-8,0,1.99,0.28,P,colomje01
222,Bartolo Colon,32,LAA,AL,33,33,2,222.2,24,8,16,0,0,1.000,,,-1,-1,0,0.97,0.73,P,colonba01
223,Roman Colon,25,TOT,ZZ,35,7,0,69.1,8,5,3,0,0,1.000,,,-2,-34,0,1.04,0.23,P,colonro01
224,Jeff Conine,39,FLA,NL,94,73,50,675.2,378,352,19,7,27,.981,-6,-11,-25,-44,-3,4.94,3.50,OF-1B,coninje01
225,José Contreras,33,CHW,AL,32,32,1,204.2,37,11,24,2,1,.946,,,-2,-2,0,1.54,1.09,P,contrjo01
226,Aaron Cook,26,COL,NL,13,13,2,83.1,21,6,13,2,1,.905,,,-2,-5,0,2.05,1.46,P,cookaa01
227,Brian Cooper,30,SFG,NL,8,1,0,17.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P,coopebr01
228,Alex Cora,29,TOT,AL,87,64,53,599.2,348,116,224,8,45,.977,9,18,14,28,1,5.10,3.74,2B-SS-3B-OF,coraal01
229,Tim Corcoran,27,TBD,AL,10,1,0,22.2,2,1,1,0,0,1.000,,,0,0,0,0.79,0.20,P,corcoti02
230,Chad Cordero,23,WSN,NL,74,0,0,74.1,8,2,4,2,0,.750,,,-2,-5,0,0.73,0.08,P,cordech01
231,Francisco Cordero,30,TEX,AL,69,0,0,69.0,12,2,10,0,0,1.000,,,0,0,0,1.57,0.17,P,cordefr01
232,Wil Cordero,33,WSN,NL,12,7,6,68.2,68,66,2,0,5,1.000,1,9,1,21,0,8.91,5.67,1B,cordewi01
233,Lance Cormier,24,ARI,NL,67,0,0,79.1,14,3,10,1,1,.929,,,-1,-2,0,1.47,0.19,P,cormila01
234,Rheal Cormier,38,PHI,NL,57,0,0,47.1,14,4,10,0,1,1.000,,,3,13,0,2.66,0.25,P,cormirh01
235,Kevin Correia,24,SFG,NL,16,11,0,58.1,4,1,3,0,0,1.000,,,-3,-10,0,0.62,0.25,P,correke01
236,David Cortes,31,COL,NL,50,0,0,52.2,14,8,6,0,1,1.000,,,2,8,0,2.39,0.28,P,corteda01
237,Fernando Cortez,23,TBD,AL,5,3,2,27.0,6,1,5,0,0,1.000,0,-18,-3,-133,0,2.00,1.00,2B-SS-3B,cortefe01
238,Shane Costa,23,KCR,AL,20,18,17,162.0,31,30,1,0,0,1.000,-2,-16,-4,-29,0,1.72,1.55,OF,costash01
239,Humberto Cota,26,PIT,NL,87,77,71,681.2,517,475,38,4,4,.992,-3,-5,1,2,1,6.77,5.90,C,cotahu01
240,Neal Cotts,25,CHW,AL,69,0,0,60.1,16,2,14,0,2,1.000,,,2,7,0,2.39,0.23,P,cottsne01
241,Craig Counsell,34,ARI,NL,144,140,129,1245.1,772,305,459,8,97,.990,19,18,30,29,2,5.52,5.31,2B-SS,counscr01
242,Jesse Crain,23,MIN,AL,75,0,0,79.2,29,11,17,1,3,.966,,,2,5,1,3.16,0.37,P,crainje01
243,Carl Crawford,23,TBD,AL,154,150,145,1311.2,366,361,3,2,1,.995,18,17,26,23,-8,2.50,2.36,OF,crawfca02
244,Joe Crede,27,CHW,AL,131,123,119,1128.1,352,96,246,10,30,.972,5,6,3,4,0,2.73,2.61,3B-SS,credejo01
245,Doug Creek,36,DET,AL,20,0,0,22.1,5,2,2,1,0,.800,,,-1,-8,0,1.61,0.20,P,creekdo01
246,Coco Crisp,25,CLE,AL,145,143,139,1279.2,323,315,3,5,0,.985,18,17,22,20,2,2.24,2.19,OF,crispco01
247,Bobby Crosby,25,OAK,AL,84,84,77,743.1,375,117,251,7,60,.981,15,25,9,15,1,4.46,4.38,SS,crosbbo01
248,Bubba Crosby,28,NYY,AL,67,23,16,264.2,85,83,2,0,1,1.000,5,23,-8,-36,-2,2.89,1.27,OF,crosbbu01
249,Jim Crowell,31,FLA,NL,4,0,0,3.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,croweji01
250,Deivi Cruz,32,TOT,NL,74,58,44,546.2,285,108,173,4,47,.986,-1,-2,0,0,1,4.63,3.60,2B-SS-3B,cruzde01
251,Jacob Cruz,32,CIN,NL,25,12,5,116.1,29,27,2,0,3,1.000,1,9,3,31,0,2.24,1.16,OF-1B,cruzja01
252,José Cruz,31,TOT,ZZ,107,103,74,866.2,212,200,5,7,0,.967,-12,-16,-26,-36,0,2.13,1.92,OF,cruzjo02
253,Juan Cruz,26,OAK,AL,28,0,0,32.2,3,2,1,0,0,1.000,,,-2,-12,0,0.83,0.11,P,cruzju02
254,Nelson Cruz,24,MIL,NL,8,1,1,18.0,4,4,0,0,0,1.000,1,40,0,0,0,2.00,0.50,OF,cruzne02
255,Michael Cuddyer,26,MIN,AL,124,119,98,1063.0,363,140,208,15,29,.959,9,10,-2,-2,-1,2.95,2.60,3B-OF-2B-1B,cuddymi01
256,Midre Cummings,33,BAL,AL,1,0,0,2.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,OF,cummimi01
257,Brian Dallimore,31,SFG,NL,3,1,1,11.2,6,0,6,0,3,1.000,1,51,0,0,0,4.63,2.00,2B-SS,dallibr01
258,Johnny Damon,31,BOS,AL,147,144,123,1225.0,405,394,5,6,0,.985,-27,-27,-16,-15,-4,2.93,2.71,OF,damonjo01
259,Vic Darensbourg,34,DET,AL,22,0,0,22.1,9,4,4,1,1,.889,,,1,10,0,3.22,0.36,P,darenvi01
260,Brian Daubach,33,NYM,NL,6,4,4,43.0,43,39,3,1,3,.977,-1,-14,0,0,0,8.79,7.00,1B,daubabr01
261,Jeff DaVanon,31,LAA,AL,63,33,26,353.0,107,105,1,1,0,.991,0,-1,8,27,0,2.70,1.68,OF,davanje02
262,Kyle Davies,21,ATL,NL,21,14,0,87.2,17,7,9,1,2,.941,,,2,5,0,1.64,0.76,P,davieky01
263,Doug Davis,29,MIL,NL,35,35,2,222.2,45,14,29,2,0,.956,,,3,3,0,1.74,1.23,P,davisdo02
264,J.J. Davis,26,WSN,NL,10,7,2,57.0,17,16,1,0,0,1.000,4,88,-2,-42,0,2.68,1.70,OF,davisjj01
265,Jason Davis,25,CLE,AL,11,4,0,40.1,4,3,1,0,1,1.000,,,-2,-9,0,0.89,0.36,P,davisja02
266,Kane Davis,30,MIL,NL,15,0,0,16.2,5,0,4,1,0,.800,,,0,0,0,2.16,0.27,P,daviska01
267,Zach Day,27,TOT,NL,17,8,0,47.1,14,6,8,0,1,1.000,,,-1,-25,0,2.66,0.82,P,dayza01
268,Jorge De La Rosa,24,MIL,NL,38,0,0,42.1,8,1,6,1,0,.875,,,-2,-9,0,1.49,0.18,P,rosajo01
269,Valerio De Los Santos,32,FLA,NL,27,0,0,22.0,2,0,2,0,0,1.000,,,-1,-8,0,0.82,0.07,P,delosva01
270,Jorge De Paula,26,NYY,AL,3,0,0,6.2,1,0,1,0,0,1.000,,,0,0,0,1.35,0.33,P,depaujo01
271,Mike DeJean,34,TOT,NL,66,0,0,62.1,17,5,11,1,0,.941,,,0,0,0,2.31,0.24,P,dejeami01
272,David DeJesus,25,KCR,AL,119,118,110,1005.1,317,306,7,4,3,.987,10,12,20,23,4,2.80,2.63,OF,dejesda01
273,Manny Delcarmen,23,BOS,AL,10,0,0,9.0,2,1,1,0,0,1.000,,,0,0,0,2.00,0.20,P,delcama01
274,Carlos Delgado,33,FLA,NL,141,140,115,1206.0,1244,1147,83,14,133,.989,-15,-15,-20,-20,-2,9.18,8.72,1B,delgaca01
275,David Dellucci,31,TEX,AL,52,49,43,423.2,100,93,4,3,1,.970,-4,-11,-10,-28,-2,2.06,1.87,OF,delluda01
276,Chris Demaria,24,KCR,AL,8,0,0,9.0,1,0,1,0,1,1.000,,,1,24,0,1.00,0.13,P,demarch01
277,Ryan Dempster,28,CHC,NL,63,6,0,92.0,20,3,17,0,1,1.000,,,1,2,0,1.96,0.32,P,dempsry01
278,Chris Denorfia,24,CIN,NL,12,7,5,68.2,26,25,0,1,0,.962,0,2,4,69,0,3.28,2.08,OF,denorch01
279,Mark DeRosa,30,TEX,AL,60,40,33,383.0,148,81,64,3,11,.980,2,7,13,40,3,3.41,2.27,OF-SS-2B-3B-1B,derosma01
280,Elmer Dessens,34,LAD,NL,28,7,0,65.2,17,5,12,0,2,1.000,,,1,3,0,2.33,0.61,P,desseel01
281,Joey Devine,21,ATL,NL,5,0,0,5.0,1,0,1,0,0,1.000,,,0,0,0,1.80,0.20,P,devinjo01
282,Einar Díaz,32,STL,NL,53,31,27,307.0,220,198,21,1,3,.995,-1,-2,-1,-3,1,6.42,4.13,C-1B,diazei01
283,Matt Diaz,27,KCR,AL,21,17,12,147.0,40,38,0,2,0,.950,-3,-22,-10,-81,-2,2.33,1.81,OF,diazma02
284,Victor Diaz,23,NYM,NL,81,77,70,677.2,162,156,3,3,1,.981,0,0,0,0,2,2.11,1.96,OF,diazvi01
285,R.A. Dickey,30,TEX,AL,9,4,0,29.2,10,1,9,0,1,1.000,,,2,14,0,3.03,1.11,P,dicker.01
286,Mike Difelice,36,NYM,NL,11,5,4,50.0,42,39,2,1,1,.976,0,0,0,0,0,7.38,3.73,C,difelmi01
287,Joe Dillon,29,FLA,NL,10,3,2,43.0,20,11,8,1,2,.950,-2,-50,2,55,0,3.98,1.90,2B-3B-OF-1B,dillojo02
288,Lenny DiNardo,25,BOS,AL,8,1,0,14.2,2,0,2,0,0,1.000,,,0,0,0,1.23,0.25,P,dinarle01
289,Craig Dingman,31,DET,AL,34,0,0,32.0,3,1,1,1,0,.667,,,-1,-6,0,0.56,0.06,P,dingmcr01
290,Greg Dobbs,26,SEA,AL,11,7,7,74.0,53,40,13,0,1,1.000,2,32,4,64,0,6.45,4.82,1B-OF-3B,dobbsgr01
291,Scott Dohmann,27,COL,NL,32,0,0,31.0,4,3,0,1,0,.750,,,-1,-6,0,0.87,0.09,P,dohmasc01
292,Juan Dominguez,25,TEX,AL,22,10,0,70.1,7,4,3,0,0,1.000,,,-4,-11,-1,0.90,0.32,P,dominju01
293,Andy Dominique,29,TOR,AL,1,1,0,6.0,4,4,0,0,0,1.000,0,0,0,0,0,6.00,4.00,C,dominan01
294,Brendan Donnelly,33,LAA,AL,65,0,0,65.1,8,3,4,1,0,.875,,,-3,-9,0,0.96,0.11,P,donnebr01
295,Octavio Dotel,31,OAK,AL,15,0,0,15.1,2,0,1,1,0,.500,,,-1,-12,0,0.59,0.07,P,doteloc01
296,Sean Douglass,26,DET,AL,18,16,0,87.1,15,8,7,0,2,1.000,,,-1,-2,0,1.55,0.83,P,douglse01
297,Ryan Doumit,24,PIT,NL,53,51,42,445.0,324,286,30,8,1,.975,-2,-6,-5,-13,-2,6.39,5.96,C-OF,doumiry01
298,Scott Downs,29,TOR,AL,26,13,0,94.0,24,9,14,1,2,.958,,,3,7,0,2.20,0.88,P,downssc01
299,Ryan Drese,29,TOT,ZZ,23,23,1,129.1,31,13,15,3,1,.903,,,-4,-37,0,1.95,1.22,P,dresery01
300,J.D. Drew,29,LAD,NL,72,72,66,623.2,151,146,3,2,0,.987,-2,-4,12,23,2,2.15,2.07,OF,drewj.01
301,Travis Driskill,33,HOU,NL,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,drisktr01
302,Jason Dubois,26,TOT,ZZ,45,42,18,341.1,64,61,2,1,0,.984,-1,-3,-8,-28,0,1.66,1.40,OF,duboija01
303,Eric DuBose,29,BAL,AL,15,3,0,29.1,5,1,4,0,0,1.000,,,1,8,0,1.53,0.33,P,duboser01
304,Justin Duchscherer,27,OAK,AL,65,0,0,85.2,18,1,14,3,3,.833,,,0,0,-1,1.58,0.23,P,duchsju01
305,Brandon Duckworth,29,HOU,NL,7,2,0,16.1,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P,duckwbr01
306,Chris Duffy,25,PIT,NL,34,27,26,249.0,82,80,1,1,0,.988,1,7,10,48,0,2.93,2.38,OF,duffych01
307,Zach Duke,22,PIT,NL,14,14,0,84.2,19,4,15,0,2,1.000,,,3,7,0,2.02,1.36,P,dukeza01
308,Chris Duncan,24,STL,NL,2,0,0,3.0,1,1,0,0,0,1.000,0,-80,0,0,0,3.00,0.33,1B-OF,duncach01
309,Adam Dunn,25,CIN,NL,158,153,139,1342.0,516,490,17,9,31,.983,-2,-2,-24,-21,-5,3.40,3.05,OF-1B,dunnad01
310,Erubiel Durazo,31,OAK,AL,1,1,1,8.0,8,8,0,0,2,1.000,0,0,0,0,0,9.00,8.00,1B,durazer01
311,Ray Durham,33,SFG,NL,133,131,121,1144.0,601,249,341,11,82,.982,2,2,-7,-7,-2,4.64,4.40,2B-OF,durhara01
312,Trent Durrington,29,MIL,NL,1,0,0,2.0,3,0,0,3,0,.000,-2,-1380,-2,-1020,0,0.00,0.00,3B,durritr01
313,Jermaine Dye,31,CHW,AL,141,138,131,1244.2,284,266,10,8,2,.972,-3,-2,0,0,4,2.00,1.94,OF-1B-SS,dyeje01
314,Damion Easley,35,FLA,NL,83,65,60,606.0,332,132,191,9,41,.973,0,0,-3,-6,-1,4.80,3.76,2B-SS-3B,easleda01
315,Adam Eaton,27,SDP,NL,24,22,0,128.2,24,7,16,1,1,.958,,,0,0,0,1.61,0.96,P,eatonad01
316,David Eckstein,30,STL,NL,156,154,137,1340.2,775,243,517,15,123,.981,13,12,-2,-2,-2,5.10,4.87,SS,eckstda01
317,Jim Edmonds,35,STL,NL,139,132,109,1153.1,326,318,6,2,1,.994,23,24,4,4,0,2.53,2.33,OF,edmonji01
318,Mike Edwards,28,LAD,NL,73,61,46,531.0,140,75,58,7,5,.950,-1,-2,4,9,0,2.25,1.80,3B-OF-SS,edwarmi02
319,Joey Eischen,35,WSN,NL,57,0,0,36.1,9,2,6,1,0,.889,,,-3,-16,0,1.98,0.14,P,eischjo01
320,Scott Elarton,29,CLE,AL,31,31,1,181.2,20,7,11,2,2,.900,,,0,0,0,0.89,0.58,P,elartsc01
321,Brad Eldred,24,PIT,NL,50,46,40,406.0,457,435,15,7,46,.985,-3,-8,-4,-11,-1,9.98,9.00,1B,eldrebr01
322,Cal Eldred,37,STL,NL,31,1,0,37.0,8,2,6,0,0,1.000,,,0,0,0,1.95,0.26,P,eldreca01
323,Mark Ellis,28,OAK,AL,121,114,108,1019.0,566,212,348,6,86,.989,9,11,7,8,-2,4.95,4.52,2B-SS-1B,ellisma01
324,Jason Ellison,27,SFG,NL,122,82,74,781.1,248,235,5,8,1,.968,5,8,-8,-12,-6,2.76,1.97,OF,ellisja01
325,Alan Embree,35,TOT,AL,67,0,0,52.0,11,2,8,1,0,.909,,,1,23,0,1.73,0.15,P,embreal01
326,Edwin Encarnación,22,CIN,NL,56,55,51,478.0,180,54,116,10,10,.944,-1,-2,4,11,0,3.20,3.04,3B,encared01
327,Juan Encarnacion,29,FLA,NL,139,132,114,1165.0,234,226,4,4,0,.983,-12,-12,-26,-26,-4,1.78,1.65,OF,encarju01
328,Morgan Ensberg,29,HOU,NL,148,147,138,1286.1,411,100,296,15,31,.964,11,10,14,13,3,2.77,2.68,3B,ensbemo01
329,Scott Erickson,37,LAD,NL,19,8,0,55.1,19,4,15,0,1,1.000,,,1,4,0,3.09,1.00,P,ericksc01
330,Darin Erstad,31,LAA,AL,147,144,129,1279.1,1301,1218,79,4,109,.997,11,11,10,10,1,9.12,8.82,1B,erstada01
331,Felix Escalona,26,NYY,AL,10,3,3,45.0,24,11,13,0,4,1.000,3,77,3,75,0,4.80,2.40,SS-2B-3B-1B,escalfe01
332,Kelvim Escobar,29,LAA,AL,16,7,0,59.2,10,5,4,1,0,.900,,,0,0,0,1.36,0.56,P,escobke01
333,Mike Esposito,23,COL,NL,3,3,0,14.2,3,1,2,0,0,1.000,,,-1,-12,0,1.84,1.00,P,esposmi01
334,Shawn Estes,32,ARI,NL,21,21,2,123.2,42,15,25,2,1,.952,,,0,0,1,2.91,1.90,P,estessh01
335,Johnny Estrada,29,ATL,NL,104,97,83,826.1,627,574,51,2,6,.997,2,3,1,1,-2,6.81,6.01,C,estrajo01
336,Seth Etherton,28,OAK,AL,3,3,0,17.2,1,1,0,0,0,1.000,,,0,0,0,0.51,0.33,P,etherse01
337,Dana Eveland,21,MIL,NL,27,0,0,31.2,5,3,2,0,1,1.000,,,-2,-12,0,1.42,0.19,P,evelada01
338,Adam Everett,28,HOU,NL,150,147,138,1291.2,644,209,421,14,96,.978,14,13,25,23,0,4.39,4.20,SS,everead01
339,Carl Everett,34,CHW,AL,22,22,14,187.1,35,34,1,0,1,1.000,1,7,0,0,4,1.68,1.59,OF,evereca01
340,Scott Eyre,33,SFG,NL,86,0,0,68.1,7,0,6,1,1,.857,,,0,0,0,0.79,0.07,P,eyresc01
341,Brian Falkenborg,27,SDP,NL,10,0,0,11.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,falkebr01
342,Kyle Farnsworth,29,TOT,ZZ,72,0,0,70.0,12,4,7,1,1,.917,,,0,0,0,1.41,0.15,P,farnsky01
343,Sal Fasano,33,BAL,AL,61,47,40,419.0,314,284,26,4,1,.987,-7,-20,-2,-6,3,6.66,5.08,C-1B,fasansa01
344,Jeff Fassero,42,SFG,NL,48,6,0,91.0,31,7,24,0,2,1.000,,,5,11,0,3.07,0.65,P,fasseje01
345,Scott Feldman,22,TEX,AL,8,0,0,9.1,2,0,2,0,0,1.000,,,1,24,0,1.93,0.25,P,feldmsc01
346,Pedro Feliz,30,SFG,NL,150,146,118,1297.0,421,261,150,10,24,.976,15,14,3,2,-2,2.85,2.43,OF-3B-1B,felizpe01
347,Robert Fick,31,SDP,NL,66,50,32,466.0,437,408,23,6,23,.986,-2,-6,-7,-18,-1,8.32,6.07,1B-C-OF-3B,fickro01
348,Nate Field,29,KCR,AL,7,0,0,6.2,3,2,1,0,0,1.000,,,0,0,0,4.05,0.43,P,fieldna01
349,Prince Fielder,21,MIL,NL,7,3,1,34.0,30,26,4,0,2,1.000,1,18,0,0,0,7.94,4.29,1B,fieldpr01
350,Chone Figgins,27,LAA,AL,151,150,123,1352.1,486,273,203,10,30,.979,4,3,-8,-7,1,3.17,2.74,OF-3B-2B-SS,figgich01
351,Steve Finley,40,LAA,AL,104,100,90,895.2,275,266,5,4,2,.985,-14,-18,-16,-21,-4,2.72,2.61,OF,finlest01
352,Jeff Fiorentino,22,BAL,AL,12,10,9,96.0,29,29,0,0,0,1.000,5,61,10,125,0,2.72,2.42,OF,fioreje01
353,John Flaherty,37,NYY,AL,46,39,29,348.0,313,292,19,2,3,.994,-1,-3,2,7,4,8.04,6.76,C-1B,flahejo01
354,Randy Flores,29,STL,NL,50,0,0,41.2,5,2,2,1,0,.800,,,-1,-4,0,0.86,0.08,P,florera01
355,Ron Flores,25,OAK,AL,11,0,0,8.2,1,1,0,0,0,1.000,,,0,0,0,1.04,0.09,P,florero01
356,Cliff Floyd,32,NYM,NL,150,147,127,1263.2,300,283,15,2,0,.993,18,17,24,22,10,2.12,1.99,OF,floydcl01
357,Gavin Floyd,22,PHI,NL,7,4,0,26.0,5,3,2,0,0,1.000,,,-2,-15,0,1.73,0.71,P,floydga01
358,Josh Fogg,28,PIT,NL,34,28,0,169.1,40,11,26,3,1,.925,,,1,1,-1,1.97,1.09,P,foggjo01
359,Jesse Foppert,24,SFG,NL,3,2,0,10.1,2,1,1,0,0,1.000,,,0,0,0,1.74,0.67,P,foppeje01
360,Lew Ford,28,MIN,AL,95,88,83,815.0,213,198,9,6,1,.972,-3,-4,18,26,6,2.29,2.18,OF,fordle01
361,Casey Fossum,27,TBD,AL,36,25,0,162.2,28,11,16,1,2,.964,,,-2,-2,0,1.49,0.75,P,fossuca01
362,John Foster,27,ATL,NL,62,0,0,34.2,8,1,7,0,0,1.000,,,1,6,0,2.08,0.13,P,fostejo01
363,Keith Foulke,32,BOS,AL,43,0,0,45.2,3,0,3,0,0,1.000,,,-2,-8,0,0.59,0.07,P,foulkke01
364,Chad Fox,34,CHC,NL,11,0,0,8.0,1,1,0,0,0,1.000,,,0,0,0,1.13,0.09,P,foxch02
365,Jeff Francis,24,COL,NL,33,33,0,183.2,25,5,20,0,0,1.000,,,1,1,0,1.23,0.76,P,francje01
366,John Franco,44,HOU,NL,31,0,0,15.0,0,0,0,0,0,,,,-1,-12,0,0.00,0.00,P,francjo01
367,Julio Franco,46,ATL,NL,62,45,37,423.1,492,450,37,5,47,.990,1,4,-6,-16,-3,10.35,7.85,1B,francju01
368,Jeff Francoeur,21,ATL,NL,67,65,63,589.0,149,131,13,5,3,.966,13,26,36,73,8,2.20,2.15,OF,francje02
369,Ryan Franklin,32,SEA,AL,32,30,2,190.2,27,14,13,0,0,1.000,,,-1,-1,0,1.27,0.84,P,frankry01
370,Wayne Franklin,31,NYY,AL,13,0,0,12.2,1,0,1,0,0,1.000,,,-1,-14,0,0.71,0.08,P,frankwa01
371,Jason Frasor,27,TOR,AL,67,0,0,74.2,14,6,7,1,1,.929,,,1,3,0,1.57,0.19,P,frasoja01
372,Ryan Freel,29,CIN,NL,94,89,66,787.0,372,205,159,8,25,.978,8,13,8,12,5,4.16,3.34,2B-OF-3B,freelry01
373,Choo Freeman,25,COL,NL,6,5,3,41.0,14,12,2,0,1,1.000,1,35,0,0,0,3.07,2.33,OF,freemch01
374,Alejandro Freire,30,BAL,AL,16,13,4,104.0,107,101,5,1,10,.991,1,12,-1,-11,0,9.17,6.24,1B-OF,freiral01
375,Brian Fuentes,29,COL,NL,78,0,0,74.1,8,0,8,0,0,1.000,,,-1,-2,0,0.97,0.10,P,fuentbr01
376,Aaron Fultz,31,PHI,NL,62,0,0,72.1,19,7,12,0,2,1.000,,,2,6,0,2.36,0.31,P,fultzaa01
377,Rafael Furcal,27,ATL,NL,152,152,136,1306.1,774,255,504,15,119,.981,21,19,24,22,1,5.23,4.99,SS,furcara02
378,J.J. Furmaniak,25,PIT,NL,10,7,4,61.0,30,15,14,1,1,.967,0,-8,1,20,0,4.28,2.64,2B-SS,furmajj01
379,Eric Gagne,29,LAD,NL,14,0,0,13.1,6,2,4,0,0,1.000,,,1,17,0,4.05,0.43,P,gagneer01
380,John Gall,27,STL,NL,10,6,2,48.2,8,7,1,0,0,1.000,-2,-47,0,0,0,1.48,0.80,OF,galljo01
381,Mike Gallo,28,HOU,NL,36,0,0,20.1,4,0,4,0,1,1.000,,,0,0,0,1.77,0.11,P,gallomi01
382,Eddy Garabito,28,COL,NL,20,18,13,150.1,79,36,42,1,12,.987,-4,-29,-5,-42,0,4.67,3.90,2B-SS,garabed01
383,Freddy Garcia,28,CHW,AL,33,33,2,228.0,47,18,29,0,4,1.000,,,-1,-1,0,1.86,1.42,P,garcifr03
384,Jesse Garcia,31,SDP,NL,15,7,6,89.0,39,17,22,0,5,1.000,1,8,0,0,0,3.94,2.60,SS-2B,garcije01
385,Nomar Garciaparra,31,CHC,NL,60,59,48,501.2,189,61,116,12,17,.937,-10,-23,-7,-16,-1,3.18,2.95,3B-SS,garcino01
386,Lee Gardner,30,TBD,AL,5,0,0,7.1,1,0,1,0,0,1.000,,,0,0,0,1.23,0.20,P,gardnle01
387,Jon Garland,25,CHW,AL,32,32,3,221.0,48,12,35,1,1,.979,,,1,1,0,1.91,1.47,P,garlajo01
388,Dave Gassner,26,MIN,AL,2,2,0,7.2,2,0,1,1,0,.500,,,-1,-23,0,1.17,0.50,P,gassnda01
389,Joey Gathright,24,TBD,AL,70,56,52,505.2,186,180,3,3,2,.984,7,16,32,75,0,3.26,2.61,OF,gathrjo01
390,Chad Gaudin,22,TOR,AL,5,3,0,13.0,4,0,4,0,0,1.000,,,0,0,0,2.77,0.80,P,gaudich01
391,Geoff Geary,28,PHI,NL,40,0,0,58.0,13,3,9,1,0,.923,,,1,4,0,1.86,0.30,P,gearyge01
392,Esteban German,27,TEX,AL,2,1,1,12.0,12,3,8,1,2,.917,-1,-80,-1,-70,0,8.25,5.50,2B-3B,germaes01
393,Franklyn German,25,DET,AL,58,1,0,59.0,7,4,3,0,0,1.000,,,-2,-6,0,1.07,0.12,P,germafr01
394,Jody Gerut,27,TOT,ZZ,47,41,36,373.1,71,70,1,0,0,1.000,-2,-7,-4,-12,2,1.71,1.51,OF,gerutjo01
