Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
437,Shane Halter,31,DET,AL,135,126,116,1113.0,575,223,326,26,68,.955,0,0,4.44,3.81,3B-SS-1B,haltesh01
438,Darryl Hamilton,36,NYM,NL,37,32,24,284.1,68,66,2,0,0,1.000,-1,-4,2.15,1.84,OF,hamilda02
439,Joey Hamilton,30,TOT,ZZ,26,26,0,139.2,33,10,21,2,3,.939,,,2.00,1.19,P,hamiljo02
440,Jeffrey Hammonds,30,MIL,NL,46,46,43,401.2,110,106,2,2,0,.982,2,5,2.42,2.35,OF,hammoje01
441,Mike Hampton,28,COL,NL,32,32,2,203.0,58,12,46,0,5,1.000,,,2.57,1.81,P,hamptmi01
442,Dave Hansen,32,LAD,NL,43,29,17,266.0,225,173,46,6,16,.973,0,0,7.41,4.76,1B-3B,hanseda01
443,Pete Harnisch,34,CIN,NL,7,7,0,35.1,4,3,1,0,0,1.000,,,1.02,0.57,P,harnipe01
444,Travis Harper,25,TBD,AL,2,2,0,7.0,1,0,1,0,0,1.000,,,1.29,0.50,P,harpetr01
445,Lenny Harris,36,NYM,NL,27,10,3,108.2,53,42,8,3,1,.943,-1,-10,4.14,1.85,1B-3B-OF-2B,harrile01
446,Willie Harris,23,BAL,AL,8,7,4,56.0,17,16,1,0,1,1.000,-1,-28,2.73,2.13,OF,harriwi02
447,Ken Harvey,23,KCR,AL,3,3,1,17.0,12,11,1,0,1,1.000,0,-21,6.35,4.00,1B,harveke01
448,Chad Harville,24,OAK,AL,3,0,0,3.0,2,1,1,0,0,1.000,,,6.00,0.67,P,harvich01
449,Shigetoshi Hasegawa,32,ANA,AL,46,0,0,55.2,10,3,6,1,1,.900,,,1.46,0.20,P,hasegsh01
450,Bill Haselman,35,TEX,AL,47,35,27,338.0,247,234,13,0,2,1.000,1,4,6.58,5.26,C,haselbi01
451,Scott Hatteberg,31,BOS,AL,72,65,54,581.2,524,491,29,4,3,.992,-20,-41,8.05,7.22,C,hattesc01
452,LaTroy Hawkins,28,MIN,AL,62,0,0,51.1,8,3,5,0,0,1.000,,,1.40,0.13,P,hawkila01
453,Charlie Hayes,36,HOU,NL,13,9,4,76.1,26,14,12,0,2,1.000,1,9,3.07,2.00,3B-1B,hayesch01
454,Jimmy Haynes,28,MIL,NL,31,29,0,172.2,36,12,24,0,1,1.000,,,1.88,1.16,P,hayneji01
455,Rick Helling,30,TEX,AL,34,34,2,215.2,32,15,16,1,1,.969,,,1.29,0.91,P,helliri01
456,Wes Helms,25,ATL,NL,92,51,37,516.1,484,439,41,4,42,.992,0,1,8.37,5.05,1B-3B-OF,helmswe01
457,Todd Helton,27,COL,NL,157,157,144,1370.0,1424,1302,120,2,139,.999,7,6,9.34,9.06,1B,heltoto01
458,Rickey Henderson,42,SDP,NL,104,98,67,812.2,166,158,5,3,2,.982,-10,-14,1.81,1.57,OF,henderi01
459,Doug Henry,37,KCR,AL,53,0,0,75.2,9,4,5,0,1,1.000,,,1.07,0.17,P,henrydo01
460,Pat Hentgen,32,BAL,AL,9,9,1,62.1,18,7,10,1,1,.944,,,2.45,1.89,P,hentgpa01
461,Felix Heredia,26,CHC,NL,48,0,0,35.0,4,3,1,0,0,1.000,,,1.03,0.08,P,heredfe01
462,Gil Heredia,35,OAK,AL,24,18,0,109.2,35,16,17,2,0,.943,,,2.71,1.38,P,heredgi01
463,Matt Herges,31,LAD,NL,75,0,0,99.1,21,5,15,1,1,.952,,,1.81,0.27,P,hergema01
464,Chad Hermansen,23,PIT,NL,20,12,9,120.2,31,30,1,0,1,1.000,-1,-9,2.31,1.55,OF,hermach01
465,Dustin Hermanson,28,STL,NL,33,33,0,192.1,22,4,17,1,0,.955,,,0.98,0.64,P,hermadu01
466,Adrián Hernández,26,NYY,AL,6,3,0,22.0,5,1,3,1,0,.800,,,1.64,0.67,P,hernaad01
467,Alex Hernandez,24,PIT,NL,6,2,2,23.0,8,7,1,0,1,1.000,0,-5,3.13,1.33,OF-1B,hernaal01
468,Carlos Hernández,21,HOU,NL,3,3,0,17.2,3,1,2,0,1,1.000,,,1.53,1.00,P,hernaca03
469,José Hernández,31,MIL,NL,151,147,134,1291.0,651,206,427,18,90,.972,5,5,4.41,4.16,SS-OF,hernajo01
470,Liván Hernández,26,SFG,NL,34,34,2,226.2,57,13,44,0,2,1.000,,,2.26,1.68,P,hernali01
471,Orlando Hernandez,35,NYY,AL,17,16,0,94.2,17,5,12,0,0,1.000,,,1.62,1.00,P,hernaor01
472,Ramon Hernandez,25,OAK,AL,136,127,116,1135.2,993,911,70,12,15,.988,6,6,7.77,7.16,C-1B,hernara02
473,Roberto Hernandez,36,KCR,AL,63,0,0,67.2,9,3,6,0,0,1.000,,,1.20,0.14,P,hernaro01
474,Junior Herndon,22,SDP,NL,12,8,0,42.2,12,2,10,0,2,1.000,,,2.53,1.00,P,herndju01
475,Phil Hiatt,32,LAD,NL,22,8,7,100.2,38,29,8,1,4,.974,-2,-23,3.31,1.61,3B-1B,hiattph01
476,Richard Hidalgo,26,HOU,NL,144,137,87,1235.0,346,332,11,3,4,.991,4,4,2.50,2.38,OF,hidalri01
477,Bobby Higginson,30,DET,AL,142,142,125,1215.1,339,321,10,8,1,.976,4,4,2.45,2.33,OF,higgibo02
478,Erik Hiljus,28,OAK,AL,16,11,0,66.0,5,1,4,0,0,1.000,,,0.68,0.31,P,hiljuer01
479,Ken Hill,35,TBD,AL,5,0,0,7.1,5,2,2,1,0,.800,,,4.91,0.80,P,hillke01
480,Shea Hillenbrand,25,BOS,AL,134,121,116,1101.0,359,138,203,18,20,.950,-2,-3,2.79,2.53,3B-1B,hillesh02
481,A.J. Hinch,27,KCR,AL,43,37,30,331.2,237,220,14,3,2,.987,-1,-4,6.35,5.44,C,hincha.01
482,Brett Hinchliffe,26,NYM,NL,1,1,0,2.0,0,0,0,0,0,,,,0.00,0.00,P,hinchbr01
483,Sterling Hitchcock,30,TOT,ZZ,13,12,1,70.1,10,3,7,0,0,1.000,,,1.28,0.77,P,hitchst01
484,Denny Hocking,31,MIN,AL,90,68,56,642.1,318,163,150,5,36,.984,-4,-8,4.39,3.23,SS-OF-2B-1B-3B,hockide01
485,Trevor Hoffman,33,SDP,NL,62,0,0,60.1,9,5,4,0,0,1.000,,,1.34,0.15,P,hoffmtr01
486,Todd Hollandsworth,28,COL,NL,31,28,15,248.0,54,51,2,1,0,.981,0,0,1.92,1.71,OF,hollato01
487,Chris Holt,29,DET,AL,30,22,1,151.1,27,9,17,1,1,.963,,,1.55,0.87,P,holtch01
488,Mike Holtz,28,ANA,AL,63,0,0,37.0,14,4,9,1,0,.929,,,3.16,0.21,P,holtzmi01
489,Paul Hoover,25,TBD,AL,2,1,1,10.0,3,2,1,0,0,1.000,0,0,2.70,1.50,C,hoovepa01
490,Tyler Houston,30,MIL,NL,65,57,50,503.1,151,42,99,10,11,.934,-1,-1,2.52,2.17,3B-1B,houstty01
491,Bob Howry,27,CHW,AL,69,0,0,78.2,12,2,10,0,0,1.000,,,1.37,0.17,P,howrybo01
492,Mike Hubbard,30,TEX,AL,5,4,2,29.1,17,15,2,0,0,1.000,-1,-41,5.22,3.40,C,hubbami01
493,Trent Hubbard,37,KCR,AL,3,2,1,18.0,2,2,0,0,0,1.000,-1,-93,1.00,0.67,OF,hubbatr01
494,Ken Huckaby,30,ARI,NL,1,0,0,3.0,5,5,0,0,0,1.000,0,0,15.00,5.00,C,huckake01
495,Tim Hudson,25,OAK,AL,35,35,3,235.0,69,21,43,5,3,.928,,,2.45,1.83,P,hudsoti01
496,Aubrey Huff,24,TBD,AL,90,88,80,767.0,331,170,141,20,26,.940,-6,-10,3.65,3.38,3B-1B,huffau01
497,Todd Hundley,32,CHC,NL,70,67,50,558.1,576,547,25,4,3,.993,-8,-17,9.22,8.17,C,hundlto01
498,Brian Hunter,30,PHI,NL,41,27,17,260.1,72,69,3,0,2,1.000,5,22,2.49,1.76,OF,huntebr02
499,Torii Hunter,25,MIN,AL,147,147,142,1295.1,478,460,14,4,3,.992,20,18,3.29,3.22,OF,hunteto01
500,Chad Hutchinson,24,STL,NL,3,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P,hutchch01
501,Adam Hyzdu,29,PIT,NL,31,12,7,135.0,44,42,2,0,0,1.000,0,-4,2.93,1.42,OF-1B,hyzduad01
502,Raul Ibanez,29,KCR,AL,50,37,20,337.0,130,114,11,5,11,.962,-2,-8,3.34,2.36,OF-1B-3B,ibanera01
503,Brandon Inge,24,DET,AL,79,60,43,537.2,374,330,40,4,3,.989,7,16,6.19,4.68,C,ingebr01
504,Hideki Irabu,32,MON,NL,3,3,0,16.2,5,0,5,0,0,1.000,,,2.70,1.67,P,irabuhi01
505,Jason Isringhausen,28,OAK,AL,65,0,0,71.1,11,1,8,2,0,.818,,,1.14,0.14,P,isrinja01
506,Cesar Izturis,21,TOR,AL,46,40,33,357.0,197,73,121,3,28,.985,-1,-2,4.89,4.13,2B-SS,izturce01
507,Damian Jackson,27,SDP,NL,122,118,108,1030.2,582,245,329,8,68,.986,0,0,5.01,4.67,2B-SS-OF,jacksda04
508,Michael Jackson,36,HOU,NL,67,0,0,69.0,11,7,4,0,0,1.000,,,1.43,0.16,P,jacksmi02
509,Ryan Jackson,29,DET,AL,65,24,19,288.1,173,159,12,2,14,.988,-2,-7,5.34,2.48,OF-1B,jacksry01
510,Mike James,33,STL,NL,40,0,0,38.0,7,3,4,0,1,1.000,,,1.66,0.18,P,jamesmi01
511,Kevin Jarvis,31,SDP,NL,32,32,1,193.1,54,20,33,1,0,.981,,,2.47,1.66,P,jarvike01
512,Stan Javier,37,SEA,AL,78,66,29,587.2,170,165,4,1,5,.994,10,21,2.59,2.06,OF-1B,javiest01
513,Geoff Jenkins,26,MIL,NL,104,104,93,897.1,221,210,8,3,2,.986,1,2,2.19,2.10,OF,jenkige01
514,Jason Jennings,22,COL,NL,7,7,1,39.1,11,4,7,0,3,1.000,,,2.52,1.57,P,jennija01
515,Robin Jennings,29,TOT,ZZ,39,33,24,293.1,138,122,12,4,12,.971,-4,-15,4.11,3.12,OF-1B,jenniro01
516,Marcus Jensen,28,TOT,AL,12,7,5,68.0,51,47,4,0,0,1.000,1,18,6.75,4.25,C,jensema01
517,Ryan Jensen,25,SFG,NL,10,7,0,42.1,10,5,4,1,1,.900,,,1.91,0.90,P,jensery01
518,Derek Jeter,27,NYY,AL,150,150,133,1312.1,570,212,343,15,68,.974,-17,-15,3.81,3.70,SS,jeterde01
519,D'Angelo Jimenez,23,SDP,NL,85,84,82,740.2,406,130,255,21,47,.948,-4,-6,4.68,4.53,SS,jimend'01
520,Jose Jimenez,27,COL,NL,56,0,0,55.0,14,2,12,0,0,1.000,,,2.29,0.25,P,jimenjo01
521,Brett Jodie,24,TOT,ZZ,8,3,0,25.1,1,0,1,0,0,1.000,,,0.36,0.13,P,jodiebr01
522,Adam Johnson,21,MIN,AL,7,4,0,25.0,4,1,3,0,0,1.000,,,1.44,0.57,P,johnsad01
523,Brian Johnson,33,LAD,NL,2,0,0,4.0,3,3,0,0,0,1.000,0,0,6.75,1.50,C,johnsbr01
524,Charles Johnson,29,FLA,NL,125,120,112,1061.0,912,846,62,4,15,.996,6,7,7.70,7.26,C,johnsch04
525,Jason Johnson,27,BAL,AL,32,32,2,196.0,24,4,16,4,1,.833,,,0.92,0.63,P,johnsja02
526,Jonathan Johnson,26,TEX,AL,5,0,0,10.1,0,0,0,0,0,,,,0.00,0.00,P,johnsjo08
527,Mark Johnson,33,NYM,NL,37,23,11,212.2,119,111,7,1,10,.992,-2,-8,4.99,2.95,1B-OF,johnsma01
528,Mark Johnson,25,CHW,AL,61,56,48,495.1,360,326,31,3,2,.992,3,7,6.49,5.85,C,johnsma02
529,Mike Johnson,25,MON,NL,10,0,0,11.1,0,0,0,0,0,,,,0.00,0.00,P,johnsmi02
530,Nick Johnson,22,NYY,AL,15,10,10,102.0,95,90,5,0,4,1.000,1,8,8.38,6.33,1B,johnsni01
531,Randy Johnson,37,ARI,NL,35,34,3,249.2,33,2,27,4,1,.879,,,1.05,0.83,P,johnsra05
532,Russ Johnson,28,TBD,AL,72,61,57,542.2,227,84,136,7,27,.969,-3,-7,3.65,2.93,2B-3B-SS,johnsru01
533,Andruw Jones,24,ATL,NL,161,161,160,1435.1,477,461,10,6,6,.987,27,22,2.95,2.93,OF,jonesan01
534,Bobby Jones,31,SDP,NL,33,33,1,195.0,35,7,28,0,0,1.000,,,1.62,1.06,P,jonesbo03
535,Chipper Jones,29,ATL,NL,156,156,138,1362.0,342,91,233,18,12,.947,-13,-12,2.14,2.06,3B-OF,jonesch06
536,Jacque Jones,26,MIN,AL,140,123,109,1095.0,291,278,8,5,0,.983,2,2,2.35,2.04,OF,jonesja05
537,Terry Jones,30,MON,NL,22,15,12,151.0,44,41,2,1,1,.977,1,10,2.56,1.95,OF,joneste02
538,Todd Jones,33,TOT,AL,69,0,0,68.0,18,7,10,1,0,.944,,,2.25,0.25,P,jonesto02
539,Brian Jordan,34,ATL,NL,144,141,127,1237.1,335,321,11,3,2,.991,21,20,2.41,2.31,OF,jordabr01
540,Kevin Jordan,31,PHI,NL,29,21,16,187.1,112,70,37,5,8,.955,-2,-10,5.14,3.57,2B-1B-3B,jordake01
541,Wally Joyner,39,ANA,AL,39,31,19,267.1,289,270,18,1,27,.997,4,18,9.70,7.38,1B,joynewa01
542,Mike Judd,26,TOT,AL,12,3,0,29.0,4,3,1,0,0,1.000,,,1.24,0.33,P,juddmi01
543,Jorge Julio,22,BAL,AL,18,0,0,21.1,3,0,2,1,0,.667,,,0.84,0.11,P,juliojo01
544,David Justice,35,NYY,AL,25,22,13,189.1,54,49,4,1,1,.981,1,6,2.52,2.12,OF,justida01
545,Gabe Kapler,25,TEX,AL,133,130,128,1156.1,353,344,8,1,3,.997,-17,-18,2.74,2.65,OF,kaplega01
546,Jason Karnuth,25,STL,NL,4,0,0,5.0,0,0,0,0,0,,,,0.00,0.00,P,karnuja01
547,Eric Karros,33,LAD,NL,119,118,102,1018.1,1038,963,71,4,82,.996,-1,-2,9.14,8.69,1B,karroer01
548,Steve Karsay,29,TOT,ZZ,74,0,0,88.0,24,7,16,1,1,.958,,,2.35,0.31,P,karsast01
549,Randy Keisler,25,NYY,AL,10,10,0,50.2,10,2,6,2,0,.800,,,1.42,0.80,P,keislra01
550,Jason Kendall,27,PIT,NL,155,154,129,1307.1,856,786,53,17,7,.980,-8,-7,5.78,5.24,C-OF,kendaja01
551,Adam Kennedy,25,ANA,AL,131,123,118,1102.2,622,236,376,10,64,.984,7,8,5.00,4.67,2B,kennead01
552,Joe Kennedy,22,TBD,AL,20,20,0,117.2,22,8,14,0,2,1.000,,,1.68,1.10,P,kennejo04
553,Jeff Kent,33,SFG,NL,159,156,135,1384.1,877,462,404,11,110,.987,3,3,5.63,5.09,2B-1B,kentje01
554,Bobby Kielty,24,MIN,AL,34,28,21,260.2,68,63,2,3,1,.956,0,1,2.24,1.91,OF,kieltbo01
555,Brooks Kieschnick,29,COL,NL,13,3,2,40.2,12,10,0,2,0,.833,-1,-35,2.21,0.77,OF-1B,kiescbr01
556,Darryl Kile,32,STL,NL,34,34,2,227.1,42,11,29,2,2,.952,,,1.58,1.18,P,kileda01
557,Byung-Hyun Kim,22,ARI,NL,78,0,0,98.0,24,4,19,1,0,.958,,,2.11,0.29,P,kimby01
558,Sun-Woo Kim,23,BOS,AL,20,2,0,41.2,7,2,5,0,1,1.000,,,1.51,0.35,P,kimsu01
559,Ray King,27,MIL,NL,82,0,0,55.0,15,5,9,1,0,.933,,,2.29,0.17,P,kingra01
560,Gene Kingsale,24,TOT,AL,10,4,3,51.0,13,13,0,0,0,1.000,1,19,2.29,1.30,OF,kingsge01
561,Mike Kinkade,28,BAL,AL,46,33,27,296.0,87,72,13,2,0,.977,-4,-17,2.58,1.81,OF-3B-C-1B,kinkami01
562,Ryan Klesko,30,SDP,NL,145,143,128,1240.0,1230,1135,84,11,92,.991,-6,-5,8.85,8.41,1B,kleskry01
563,Steve Kline,28,STL,NL,89,0,0,75.0,13,3,10,0,0,1.000,,,1.56,0.15,P,klinest02
564,Brandon Knight,25,NYY,AL,4,0,0,10.2,1,1,0,0,0,1.000,,,0.84,0.25,P,knighbr01
565,Chuck Knoblauch,32,NYY,AL,108,104,86,890.0,181,171,8,2,4,.989,-2,-3,1.81,1.66,OF,knoblch01
566,Randy Knorr,32,MON,NL,27,24,22,216.0,175,168,5,2,0,.989,-4,-22,7.21,6.41,C,knorrra01
567,Eric Knott,26,ARI,NL,3,1,0,4.2,0,0,0,0,0,,,,0.00,0.00,P,knotter01
568,Gary Knotts,24,FLA,NL,2,1,0,6.0,1,1,0,0,0,1.000,,,1.50,0.50,P,knottga01
569,Billy Koch,26,TOR,AL,69,0,0,69.1,11,4,6,1,1,.909,,,1.30,0.14,P,kochbi01
570,Ryan Kohlmeier,24,BAL,AL,34,1,0,40.2,2,0,2,0,0,1.000,,,0.44,0.06,P,kohlmry01
571,Brandon Kolb,27,MIL,NL,10,0,0,9.2,1,0,1,0,0,1.000,,,0.93,0.10,P,kolbbr01
572,Danny Kolb,26,TEX,AL,17,0,0,15.1,0,0,0,0,0,,,,0.00,0.00,P,kolbda01
573,Paul Konerko,25,CHW,AL,144,144,135,1260.1,1374,1276,90,8,120,.994,-4,-4,9.75,9.49,1B,konerpa01
574,Mike Koplove,24,ARI,NL,9,0,0,10.0,1,0,1,0,0,1.000,,,0.90,0.11,P,koplomi01
575,Corey Koskie,28,MIN,AL,150,147,139,1308.0,416,95,306,15,19,.964,16,14,2.76,2.67,3B,koskico01
576,Mark Kotsay,25,SDP,NL,111,99,88,878.0,285,277,4,4,1,.986,8,10,2.88,2.53,OF,kotsama01
577,Chad Kreuter,36,LAD,NL,70,58,48,526.1,515,486,29,0,4,1.000,3,7,8.81,7.36,C,kreutch01
578,Tim Laker,31,CLE,AL,15,8,6,85.1,83,76,6,1,2,.988,-2,-28,8.65,5.47,C-P,lakerti01
579,Mike Lamb,25,TEX,AL,74,71,66,634.1,209,52,139,18,14,.914,0,-1,2.71,2.58,3B,lambmi01
580,Tom Lampkin,37,SEA,AL,72,56,36,507.0,400,375,23,2,2,.995,1,2,7.07,5.53,C-OF,lampkto01
581,Ray Lankford,34,TOT,NL,123,109,91,948.1,210,198,6,6,1,.971,-9,-12,1.94,1.66,OF,lankfra01
582,Mike Lansing,33,BOS,AL,105,97,82,856.2,422,161,247,14,52,.967,-6,-9,4.29,3.81,SS-2B,lansimi01
583,Barry Larkin,37,CIN,NL,44,42,29,341.1,182,65,108,9,23,.951,-4,-13,4.56,3.93,SS,larkiba01
584,Brandon Larson,25,CIN,NL,9,8,8,77.2,33,10,21,2,2,.939,1,12,3.59,3.44,3B,larsobr01
585,Jason LaRue,27,CIN,NL,112,98,88,874.0,667,579,81,7,8,.990,9,12,6.80,5.84,C-3B-1B-OF,larueja01
586,Chris Latham,28,TOR,AL,31,16,15,166.0,49,47,2,0,1,1.000,3,18,2.66,1.58,OF,lathach01
587,Brian Lawrence,25,SDP,NL,27,15,1,114.2,32,2,26,4,0,.875,,,2.20,1.04,P,lawrebr02
588,Matt Lawton,29,TOT,ZZ,142,136,127,1210.1,296,289,3,4,2,.986,0,0,2.17,2.06,OF,lawtoma02
589,Jalal Leach,32,SFG,NL,3,1,1,13.0,1,1,0,0,0,1.000,0,-37,0.69,0.33,OF,leachja01
590,Matt LeCroy,25,MIN,AL,5,0,0,15.0,11,10,1,0,0,1.000,0,-16,6.60,2.20,C-1B,lecroma01
591,Ricky Ledee,27,TEX,AL,72,62,52,563.1,141,137,1,3,0,.979,-6,-12,2.20,1.92,OF,ledeeri01
592,Carlos Lee,25,CHW,AL,130,129,80,1048.0,258,241,9,8,0,.969,2,2,2.15,1.92,OF,leeca01
593,David Lee,28,SDP,NL,41,0,0,48.2,4,2,2,0,0,1.000,,,0.74,0.10,P,leeda01
594,Derrek Lee,25,FLA,NL,156,146,143,1309.2,1393,1271,114,8,142,.994,-2,-2,9.52,8.88,1B,leede02
595,Travis Lee,26,PHI,NL,156,150,149,1351.2,1413,1332,75,6,121,.996,3,2,9.37,9.02,1B,leetr01
596,Al Leiter,35,NYM,NL,29,29,0,187.1,30,6,22,2,2,.933,,,1.35,0.97,P,leiteal01
597,Mark Leiter,38,MIL,NL,20,3,0,36.0,11,4,7,0,0,1.000,,,2.75,0.55,P,leitema01
598,Curt Leskanic,33,MIL,NL,70,0,0,69.1,13,7,4,2,0,.846,,,1.43,0.16,P,leskacu01
599,Al Levine,33,ANA,AL,64,1,0,75.2,14,3,9,2,1,.857,,,1.43,0.19,P,levinal01
600,Jesse Levis,33,MIL,NL,11,9,9,82.0,63,59,3,1,1,.984,-1,-15,6.80,5.64,C,levisje01
601,Allen Levrault,23,MIL,NL,32,20,1,130.2,21,8,11,2,1,.905,,,1.31,0.59,P,levraal01
602,Darren Lewis,33,BOS,AL,69,41,31,417.1,106,102,4,0,2,1.000,3,8,2.29,1.54,OF,lewisda01
603,Mark Lewis,31,CLE,AL,6,3,1,30.0,12,4,7,1,1,.917,0,-12,3.30,1.57,3B-2B,lewisma01
604,Cory Lidle,29,OAK,AL,29,29,1,188.0,45,13,30,2,0,.956,,,2.06,1.48,P,lidleco01
605,Jon Lieber,31,CHC,NL,34,34,5,232.1,51,16,35,0,4,1.000,,,1.98,1.50,P,liebejo01
606,Mike Lieberthal,29,PHI,NL,33,33,31,283.2,254,243,9,2,3,.992,1,4,8.00,7.64,C,liebemi01
607,Jeff Liefer,26,CHW,AL,64,58,36,506.0,196,159,30,7,14,.964,-8,-18,3.36,2.78,OF-3B-1B,liefeje01
608,Kerry Ligtenberg,30,ATL,NL,53,0,0,59.2,6,2,1,3,0,.500,,,0.45,0.06,P,ligteke01
609,Ted Lilly,25,NYY,AL,26,21,0,120.2,29,5,22,2,0,.931,,,2.01,1.04,P,lillyte01
610,Jose Lima,28,TOT,ZZ,32,27,2,165.2,25,3,20,2,4,.920,,,1.25,0.72,P,limajo01
611,Mike Lincoln,26,PIT,NL,31,0,0,40.1,13,1,11,1,1,.923,,,2.68,0.39,P,lincomi01
612,Scott Linebrink,24,HOU,NL,9,0,0,10.1,0,0,0,0,0,,,,0.00,0.00,P,linebsc01
613,Felipe Lira,29,MON,NL,4,0,0,5.0,1,1,0,0,0,1.000,,,1.80,0.25,P,lirafe01
614,Mark Little,28,COL,NL,29,14,7,141.1,39,36,3,0,3,1.000,2,15,2.48,1.34,OF,littlma01
615,Graeme Lloyd,34,MON,NL,84,0,0,70.1,21,7,13,1,3,.952,,,2.56,0.24,P,lloydgr01
616,Paul Lo Duca,29,LAD,NL,122,115,95,1042.2,916,837,70,9,25,.990,4,5,7.83,6.62,C-1B-OF,loducpa01
617,Esteban Loaiza,29,TOR,AL,36,30,1,190.0,39,15,21,3,0,.923,,,1.71,1.00,P,loaizes01
618,Keith Lockhart,36,ATL,NL,51,34,27,319.1,151,66,85,0,20,1.000,1,4,4.26,2.96,2B-3B,lockhke01
619,Carlton Loewer,27,SDP,NL,2,2,0,4.1,0,0,0,0,0,,,,0.00,0.00,P,loeweca01
620,James Lofton,27,BOS,AL,7,6,5,54.0,25,9,14,2,3,.920,-2,-38,3.83,3.29,SS,loftoja01
621,Kenny Lofton,34,CLE,AL,130,123,108,1076.2,319,310,3,6,0,.981,1,1,2.62,2.41,OF,loftoke01
622,Kyle Lohse,22,MIN,AL,19,16,0,90.1,22,9,12,1,2,.955,,,2.09,1.11,P,lohseky01
623,Rich Loiselle,29,PIT,NL,18,0,0,18.0,5,1,4,0,0,1.000,,,2.50,0.28,P,loiseri01
624,Terrence Long,25,OAK,AL,162,158,151,1425.1,344,332,5,7,3,.980,1,1,2.13,2.08,OF,longte01
625,Braden Looper,26,FLA,NL,71,0,0,71.0,12,4,8,0,1,1.000,,,1.52,0.17,P,loopebr01
626,Albie Lopez,29,TOT,ZZ,33,33,3,205.2,38,7,30,1,1,.974,,,1.62,1.12,P,lopezal02
627,Felipe Lopez,21,TOR,AL,49,49,45,435.2,146,32,105,9,7,.938,3,8,2.83,2.74,3B-SS,lopezfe01
628,Javy Lopez,30,ATL,NL,127,115,100,1026.0,886,826,50,10,7,.989,1,1,7.68,6.90,C,lopezja01
629,Luis Lopez,30,MIL,NL,70,51,37,477.1,194,70,116,8,21,.959,-3,-7,3.51,2.38,3B-2B-SS,lopezlu02
630,Luis Lopez,27,TOR,AL,30,28,20,246.0,89,27,57,5,4,.944,-2,-10,3.07,2.55,3B-1B,lopezlu03
631,Mendy Lopez,27,TOT,NL,24,12,10,126.1,66,27,38,1,9,.985,1,5,4.63,2.71,2B-SS-3B,lopezme01
632,Mark Loretta,29,MIL,NL,97,93,73,781.1,368,142,218,8,35,.978,-3,-5,4.15,3.56,2B-3B-SS-P,loretma01
633,Derek Lowe,28,BOS,AL,67,3,0,91.2,24,6,17,1,2,.958,,,2.26,0.34,P,lowede01
634,Sean Lowe,30,CHW,AL,45,11,0,127.0,29,8,21,0,0,1.000,,,2.06,0.64,P,lowese01
635,Mike Lowell,27,FLA,NL,144,142,135,1250.2,377,107,261,9,35,.976,7,6,2.65,2.56,3B,lowelmi01
636,Julio Lugo,25,HOU,NL,136,125,103,1117.2,608,213,373,22,74,.964,4,4,4.72,4.10,SS-OF-2B,lugoju01
637,Mark Lukasiewicz,28,ANA,AL,24,0,0,22.1,1,0,1,0,0,1.000,,,0.40,0.04,P,lukasma01
638,Fernando Lunar,24,BAL,AL,64,46,42,429.2,303,267,32,4,3,.987,4,11,6.26,4.67,C,lunarfe01
639,David Lundquist,28,SDP,NL,17,0,0,19.2,4,1,3,0,0,1.000,,,1.83,0.24,P,lundqda01
640,Brandon Lyon,21,TOR,AL,11,11,0,63.0,12,3,9,0,0,1.000,,,1.71,1.09,P,lyonbr01
641,John Mabry,30,TOT,NL,44,30,22,258.2,59,54,3,2,1,.966,-7,-33,1.98,1.27,OF-1B-P,mabryjo01
642,Mike MacDougal,24,KCR,AL,3,3,0,15.1,1,1,0,0,0,1.000,,,0.59,0.33,P,macdomi01
643,Robert Machado,28,CHC,NL,47,34,32,326.2,338,317,20,1,3,.997,1,4,9.28,7.17,C,macharo01
644,Jose Macias,29,DET,AL,129,118,106,1057.0,396,165,219,12,26,.970,6,7,3.27,2.82,3B-OF-2B,maciajo01
645,Rob Mackowiak,25,PIT,NL,66,56,31,470.1,170,104,60,6,10,.965,2,5,3.14,2.34,OF-2B-3B-1B,mackoro01
646,Scott MacRae,26,CIN,NL,24,0,0,31.1,3,2,1,0,0,1.000,,,0.86,0.13,P,macrasc01
647,Greg Maddux,35,ATL,NL,34,34,3,233.0,74,19,54,1,3,.986,,,2.82,2.15,P,maddugr01
648,Calvin Maduro,26,BAL,AL,22,12,0,93.2,10,2,8,0,0,1.000,,,0.96,0.45,P,madurca01
649,Dave Magadan,38,SDP,NL,33,15,10,169.0,67,39,25,3,4,.955,-3,-23,3.41,1.94,3B-1B-SS-2B,magadda01
650,Wendell Magee,28,DET,AL,74,47,40,468.2,131,123,7,1,0,.992,3,9,2.50,1.76,OF,mageewe01
651,Mike Magnante,36,OAK,AL,65,0,0,55.1,10,2,7,1,0,.900,,,1.46,0.14,P,magnami01
652,Chris Magruder,24,TEX,AL,12,5,5,60.1,22,21,1,0,0,1.000,1,20,3.28,1.83,OF,magruch01
653,Ron Mahay,30,CHC,NL,17,0,0,20.2,5,2,3,0,1,1.000,,,2.18,0.29,P,mahayro01
654,Pat Mahomes,30,TEX,AL,56,4,0,107.1,30,15,14,1,2,.967,,,2.43,0.52,P,mahompa01
