Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
436,Shane Halter,30,DET,AL,103,61,36,619.2,378,245,125,8,42,.979,4,9,5.37,3.03,3B-1B-SS-OF-2B-C-P,haltesh01
437,Darryl Hamilton,35,NYM,NL,33,26,11,218.0,42,41,1,0,2,1.000,-2,-9,1.73,1.27,OF,hamilda02
438,Joey Hamilton,29,TOR,AL,6,6,0,33.0,4,2,2,0,1,1.000,,,1.09,0.67,P,hamiljo02
439,Jeffrey Hammonds,29,COL,NL,118,115,97,1003.0,217,207,8,2,0,.991,-1,-1,1.93,1.82,OF,hammoje01
440,Mike Hampton,27,NYM,NL,33,33,3,217.2,57,10,45,2,2,.965,,,2.27,1.67,P,hamptmi01
441,Chris Haney,31,CLE,AL,1,0,0,1.0,1,0,1,0,0,1.000,,,9.00,1.00,P,haneych01
442,Dave Hansen,31,LAD,NL,34,13,8,139.1,75,51,22,2,7,.973,0,3,4.72,2.09,3B-1B-OF,hanseda01
443,Pete Harnisch,33,CIN,NL,22,22,3,131.0,23,6,17,0,1,1.000,,,1.58,1.05,P,harnipe01
444,Travis Harper,24,TBD,AL,6,5,1,32.0,4,1,3,0,0,1.000,,,1.13,0.67,P,harpetr01
445,Lenny Harris,35,TOT,NL,61,42,27,386.2,158,78,65,15,6,.905,-4,-12,3.33,2.27,3B-OF-1B-2B,harrile01
446,Shigetoshi Hasegawa,31,ANA,AL,66,0,0,95.2,16,6,10,0,1,1.000,,,1.51,0.24,P,hasegsh01
447,Bill Haselman,34,TEX,AL,62,54,45,478.1,360,336,20,4,4,.989,0,0,6.70,5.74,C,haselbi01
448,Scott Hatteberg,30,BOS,AL,49,43,34,377.2,319,297,16,6,3,.981,-10,-32,7.46,6.39,C-3B,hattesc01
449,LaTroy Hawkins,27,MIN,AL,66,0,0,87.2,21,3,16,2,1,.905,,,1.95,0.29,P,hawkila01
450,Charlie Hayes,35,MIL,NL,109,94,82,853.2,564,438,119,7,63,.988,3,4,5.87,4.80,3B-1B,hayesch01
451,Jimmy Haynes,27,MIL,NL,33,33,0,199.1,52,16,34,2,5,.962,,,2.26,1.52,P,hayneji01
452,Rick Helling,29,TEX,AL,35,35,0,217.0,26,8,17,1,1,.962,,,1.04,0.71,P,helliri01
453,Wes Helms,24,ATL,NL,5,0,0,11.0,6,1,4,1,1,.833,0,-44,4.09,1.00,3B,helmswe01
454,Todd Helton,26,COL,NL,160,156,139,1349.0,1482,1326,149,7,143,.995,18,16,9.84,9.22,1B,heltoto01
455,Rickey Henderson,41,TOT,ZZ,117,115,62,906.0,221,216,0,5,0,.977,-1,-1,2.15,1.85,OF,henderi01
456,Doug Henry,36,TOT,NL,72,0,0,78.1,14,4,9,1,1,.929,,,1.49,0.18,P,henrydo01
457,Pat Hentgen,31,STL,NL,33,33,1,194.1,38,14,23,1,1,.974,,,1.71,1.12,P,hentgpa01
458,Felix Heredia,25,CHC,NL,74,0,0,58.2,6,2,4,0,0,1.000,,,0.92,0.08,P,heredfe01
459,Gil Heredia,34,OAK,AL,32,32,2,198.2,39,9,29,1,0,.974,,,1.72,1.19,P,heredgi01
460,Matt Herges,30,LAD,NL,59,4,0,110.2,25,4,20,1,2,.960,,,1.95,0.41,P,hergema01
461,Chad Hermansen,22,PIT,NL,31,30,20,252.1,47,44,2,1,0,.979,-7,-33,1.64,1.48,OF,hermach01
462,Dustin Hermanson,27,MON,NL,38,30,2,198.0,40,10,27,3,2,.925,,,1.68,0.97,P,hermadu01
463,Alex Hernandez,23,PIT,NL,17,12,10,118.2,132,127,4,1,14,.992,-2,-22,9.94,7.71,1B-OF,hernaal01
464,Carlos Hernandez,33,TOT,NL,71,69,55,577.2,492,441,42,9,3,.982,-5,-9,7.53,6.80,C-1B,hernaca01
465,Carlos Hernandez,24,SEA,AL,2,0,0,3.0,1,1,0,0,0,1.000,-1,-200,3.00,0.50,3B,hernaca02
466,José Hernández,30,MIL,NL,123,118,99,1043.2,418,141,258,19,55,.955,1,1,3.44,2.98,3B-SS-OF,hernajo01
467,Liván Hernández,25,SFG,NL,33,33,5,240.0,62,18,44,0,4,1.000,,,2.33,1.88,P,hernali01
468,Orlando Hernandez,34,NYY,AL,29,29,3,195.2,36,12,24,0,4,1.000,,,1.66,1.24,P,hernaor01
469,Ramon Hernandez,24,OAK,AL,142,118,106,1062.2,820,764,43,13,7,.984,-2,-2,6.83,5.68,C,hernara02
470,Roberto Hernandez,35,TBD,AL,68,0,0,73.1,16,4,11,1,1,.938,,,1.84,0.22,P,hernaro01
471,Orel Hershiser,41,LAD,NL,10,6,0,24.2,7,1,6,0,0,1.000,,,2.55,0.70,P,hershor01
472,Richard Hidalgo,25,HOU,NL,150,148,94,1299.0,439,425,7,7,2,.984,13,12,2.99,2.88,OF,hidalri01
473,Bobby Higginson,29,DET,AL,145,144,128,1256.1,333,307,19,7,3,.979,-1,0,2.34,2.25,OF,higgibo02
474,Erik Hiljus,27,DET,AL,3,0,0,3.2,0,0,0,0,0,,,,0.00,0.00,P,hiljuer01
475,Glenallen Hill,35,TOT,ZZ,41,36,16,282.1,63,58,3,2,2,.968,-8,-33,1.94,1.49,OF,hillgl01
476,Ken Hill,34,TOT,AL,18,17,0,81.2,20,5,14,1,1,.950,,,2.09,1.06,P,hillke01
477,A.J. Hinch,26,OAK,AL,5,2,1,19.0,10,9,0,1,0,.900,0,0,4.26,1.80,C,hincha.01
478,Brett Hinchliffe,25,ANA,AL,2,0,0,1.2,0,0,0,0,0,,,,0.00,0.00,P,hinchbr01
479,Sterling Hitchcock,29,SDP,NL,11,11,0,65.2,9,0,9,0,0,1.000,,,1.23,0.82,P,hitchst01
480,Denny Hocking,30,MIN,AL,120,85,61,802.2,331,183,143,5,40,.985,-8,-12,3.66,2.31,2B-OF-SS-3B-1B,hockide01
481,Kevin Hodges,27,SEA,AL,13,0,0,17.1,2,1,1,0,0,1.000,,,1.04,0.15,P,hodgeke01
482,Trevor Hoffman,32,SDP,NL,70,0,0,72.1,9,2,7,0,0,1.000,,,1.12,0.13,P,hoffmtr01
483,Ray Holbert,29,KCR,AL,3,0,0,9.0,6,4,2,0,2,1.000,-1,-160,6.00,2.00,3B-2B-SS,holbera01
484,Todd Hollandsworth,27,TOT,NL,125,96,82,911.2,232,217,12,3,0,.987,10,14,2.26,1.83,OF,hollato01
485,Darren Holmes,34,TOT,ZZ,18,0,0,19.1,3,3,0,0,0,1.000,,,1.40,0.17,P,holmeda01
486,Chris Holt,28,HOU,NL,34,32,3,207.0,43,13,27,3,4,.930,,,1.74,1.18,P,holtch01
487,Mike Holtz,27,ANA,AL,61,0,0,41.0,10,3,7,0,0,1.000,,,2.20,0.16,P,holtzmi01
488,Mark Holzemer,30,PHI,NL,24,0,0,25.2,4,0,4,0,0,1.000,,,1.40,0.16,P,holzema01
489,Craig House,22,COL,NL,16,0,0,13.2,3,0,3,0,0,1.000,,,1.98,0.19,P,housecr01
490,Tyler Houston,29,MIL,NL,83,72,50,630.1,492,399,80,13,37,.974,1,1,6.84,5.57,1B-3B-C,houstty01
491,Thomas Howard,35,STL,NL,28,16,7,141.2,29,27,1,1,1,.966,-3,-29,1.78,1.00,OF-1B,howarth01
492,Bob Howry,26,CHW,AL,65,0,0,71.0,9,3,6,0,1,1.000,,,1.14,0.14,P,howrybo01
493,Mike Hubbard,29,ATL,NL,1,0,0,1.0,3,3,0,0,0,1.000,0,0,27.00,3.00,C,hubbami01
494,Trent Hubbard,36,TOT,ZZ,68,14,12,278.0,55,52,2,1,0,.982,-3,-12,1.75,0.79,OF,hubbatr01
495,Tim Hudson,24,OAK,AL,32,32,2,202.1,39,15,20,4,1,.897,,,1.56,1.09,P,hudsoti01
496,Aubrey Huff,23,TBD,AL,37,35,16,279.0,82,24,53,5,3,.939,-2,-9,2.48,2.08,3B,huffau01
497,Todd Hundley,31,LAD,NL,84,82,66,700.2,605,554,38,13,3,.979,-7,-12,7.60,7.05,C,hundlto01
498,Brian Hunter,32,PHI,NL,48,23,19,241.0,184,167,16,1,12,.995,4,17,6.83,3.73,1B-OF,huntebr01
499,Brian Hunter,29,TOT,NL,88,53,35,510.1,143,133,7,3,0,.979,7,17,2.47,1.59,OF,huntebr02
500,Torii Hunter,24,MIN,AL,99,94,82,826.2,285,270,12,3,3,.989,-4,-6,3.07,2.85,OF,hunteto01
501,Butch Huskey,28,TOT,ZZ,51,44,27,377.2,170,158,9,3,8,.982,0,-1,3.98,3.04,OF-1B,huskebu01
502,Jeff Huson,35,CHC,NL,48,29,16,285.1,126,53,70,3,15,.976,-3,-11,3.88,2.32,SS-3B-2B-1B,husonje01
503,Adam Hyzdu,28,PIT,NL,5,2,2,24.0,5,5,0,0,0,1.000,0,0,1.88,1.00,OF,hyzduad01
504,Raul Ibanez,28,SEA,AL,79,28,18,340.2,102,99,1,2,3,.980,2,7,2.64,1.27,OF-1B,ibanera01
505,Hideki Irabu,31,MON,NL,11,11,0,54.2,8,2,6,0,0,1.000,,,1.32,0.73,P,irabuhi01
506,Jason Isringhausen,27,OAK,AL,66,0,0,69.0,13,1,11,1,0,.923,,,1.57,0.18,P,isrinja01
507,Damian Jackson,26,SDP,NL,133,124,103,1102.2,621,234,362,25,74,.960,8,9,4.86,4.23,SS-2B-OF,jacksda04
508,Thomas Jacquez,24,PHI,NL,9,0,0,7.1,2,1,1,0,0,1.000,,,2.45,0.22,P,jacquth01
509,Mike James,32,STL,NL,51,0,0,51.1,7,2,5,0,0,1.000,,,1.23,0.14,P,jamesmi01
510,Kevin Jarvis,30,COL,NL,24,19,0,115.0,26,15,11,0,4,1.000,,,2.03,1.08,P,jarvike01
511,Stan Javier,36,SEA,AL,90,74,56,692.1,169,161,7,1,2,.994,-6,-11,2.18,1.85,OF-1B,javiest01
512,Gregg Jefferies,32,DET,AL,38,36,24,299.0,241,188,52,1,25,.996,0,0,7.22,5.85,1B-2B-3B-OF,jeffegr01
513,Geoff Jenkins,25,MIL,NL,131,129,118,1126.1,282,263,12,7,3,.975,8,9,2.20,2.10,OF,jenkige01
514,Marcus Jensen,27,MIN,AL,49,37,35,345.1,276,261,13,2,3,.993,0,0,7.14,5.59,C,jensema01
515,Derek Jeter,26,NYY,AL,148,148,136,1278.2,610,237,349,24,78,.961,-23,-21,4.12,3.96,SS,jeterde01
516,Jose Jimenez,26,COL,NL,72,0,0,70.2,15,5,8,2,1,.867,,,1.66,0.18,P,jimenjo01
517,Brian Johnson,32,KCR,AL,37,35,29,304.1,235,221,12,2,1,.991,-4,-16,6.89,6.30,C,johnsbr01
518,Charles Johnson,28,TOT,AL,126,121,112,1060.0,770,722,42,6,7,.992,3,3,6.49,6.06,C,johnsch04
519,Jason Johnson,26,BAL,AL,25,13,0,107.2,7,3,4,0,0,1.000,,,0.59,0.28,P,johnsja02
520,Jonathan Johnson,25,TEX,AL,15,0,0,29.0,8,1,7,0,0,1.000,,,2.48,0.53,P,johnsjo08
521,Keith Johnson,29,ANA,AL,6,1,1,18.2,16,7,9,0,0,1.000,1,64,7.71,2.67,2B-SS-1B,johnske04
522,Lance Johnson,36,NYY,AL,4,0,0,16.2,2,2,0,0,0,1.000,0,-22,1.08,0.50,OF,johnsla03
523,Mark Johnson,32,NYM,NL,5,2,0,16.1,11,10,1,0,1,1.000,-1,-51,6.06,2.20,1B-OF,johnsma01
524,Mark Johnson,24,CHW,AL,74,69,52,602.0,497,466,27,4,4,.992,4,8,7.37,6.66,C,johnsma02
525,Mark Johnson,25,DET,AL,9,3,0,24.0,6,1,5,0,0,1.000,,,2.25,0.67,P,johnsma05
526,Mike Johnson,24,MON,NL,41,13,0,101.1,17,4,12,1,1,.941,,,1.42,0.39,P,johnsmi02
527,Randy Johnson,36,ARI,NL,35,35,8,248.2,30,5,22,3,1,.900,,,0.98,0.77,P,johnsra05
528,Russ Johnson,27,TOT,ZZ,82,51,37,508.0,219,56,157,6,18,.973,8,19,3.77,2.37,3B-2B-SS,johnsru01
529,John Johnstone,31,SFG,NL,47,0,0,50.0,9,3,6,0,1,1.000,,,1.62,0.19,P,johnsjo07
530,Andruw Jones,23,ATL,NL,161,161,160,1430.1,449,438,9,2,2,.996,25,21,2.81,2.78,OF,jonesan01
531,Bobby Jones,30,NYM,NL,27,27,1,154.2,23,9,13,1,0,.957,,,1.28,0.81,P,jonesbo03
532,Bobby Jones,28,NYM,NL,11,1,0,21.2,6,3,3,0,0,1.000,,,2.49,0.55,P,jonesbo04
533,Chipper Jones,28,ATL,NL,155,155,138,1348.0,426,96,305,25,25,.941,1,1,2.68,2.54,3B-SS,jonesch06
534,Chris Jones,34,MIL,NL,2,2,1,16.0,6,6,0,0,0,1.000,0,30,3.38,3.00,OF,jonesch05
535,Doug Jones,43,OAK,AL,54,0,0,73.1,17,6,10,1,0,.941,,,1.96,0.30,P,jonesdo01
536,Jacque Jones,25,MIN,AL,147,133,118,1188.2,345,334,9,2,1,.994,5,5,2.60,2.33,OF,jonesja05
537,Marcus Jones,25,OAK,AL,1,1,0,2.1,0,0,0,0,0,,,,0.00,0.00,P,jonesma02
538,Terry Jones,29,MON,NL,78,28,16,349.2,101,94,4,3,0,.970,-2,-7,2.52,1.26,OF,joneste02
539,Todd Jones,32,DET,AL,67,0,0,64.0,5,3,2,0,0,1.000,,,0.70,0.07,P,jonesto02
540,Brian Jordan,33,ATL,NL,130,127,113,1108.0,297,287,7,3,0,.990,15,17,2.39,2.26,OF,jordabr01
541,Kevin Jordan,30,PHI,NL,91,73,66,691.2,317,147,163,7,35,.978,0,-1,4.03,3.26,3B-2B-1B,jordake01
542,Felix Jose,35,NYY,AL,14,2,1,55.0,14,13,0,1,0,.929,-1,-15,2.13,0.93,OF,josefe01
543,Wally Joyner,38,ATL,NL,55,39,28,350.2,386,353,30,3,33,.992,-1,-4,9.83,6.96,1B,joynewa01
544,Mike Judd,25,LAD,NL,1,1,0,4.0,0,0,0,0,0,,,,0.00,0.00,P,juddmi01
545,David Justice,34,TOT,AL,107,103,69,878.0,223,211,8,4,2,.982,10,14,2.24,2.05,OF,justida01
546,Scott Kamieniecki,36,TOT,ZZ,52,0,0,58.0,18,3,14,1,1,.944,,,2.64,0.33,P,kamiesc01
547,Gabe Kapler,24,TEX,AL,116,115,98,999.2,322,307,5,10,4,.969,-11,-13,2.81,2.69,OF,kaplega01
548,Matt Karchner,33,CHC,NL,13,0,0,14.2,5,2,3,0,0,1.000,,,3.07,0.38,P,karchma01
549,Scott Karl,28,TOT,ZZ,23,13,0,87.1,19,4,13,2,2,.895,,,1.75,0.74,P,karlsc01
550,Eric Karros,32,LAD,NL,153,153,136,1331.2,1441,1296,138,7,123,.995,7,6,9.69,9.37,1B,karroer01
551,Steve Karsay,28,CLE,AL,72,0,0,76.2,23,9,13,1,0,.957,,,2.58,0.31,P,karsast01
552,Randy Keisler,24,NYY,AL,4,1,0,10.2,0,0,0,0,0,,,,0.00,0.00,P,keislra01
553,Roberto Kelly,35,NYY,AL,10,8,6,67.0,18,18,0,0,0,1.000,-3,-45,2.42,1.80,OF,kellyro01
554,Jason Kendall,26,PIT,NL,147,145,136,1280.2,1081,990,81,10,12,.991,-6,-6,7.53,7.29,C,kendaja01
555,Adam Kennedy,24,ANA,AL,155,147,144,1324.1,781,337,425,19,106,.976,3,2,5.18,4.92,2B,kennead01
556,Jeff Kent,32,SFG,NL,159,157,125,1350.1,781,375,394,12,106,.985,1,1,5.13,4.63,2B-1B,kentje01
557,Masao Kida,31,DET,AL,2,0,0,2.2,3,2,1,0,0,1.000,,,10.13,1.50,P,kidama01
558,Brooks Kieschnick,28,CIN,NL,1,0,0,1.0,1,1,0,0,0,1.000,0,0,9.00,1.00,1B,kiescbr01
559,Darryl Kile,31,STL,NL,34,34,5,232.1,43,12,30,1,3,.977,,,1.63,1.24,P,kileda01
560,Byung-Hyun Kim,21,ARI,NL,61,1,0,70.2,10,2,7,1,0,.900,,,1.15,0.15,P,kimby01
561,Ray King,26,MIL,NL,36,0,0,28.2,8,2,6,0,0,1.000,,,2.51,0.22,P,kingra01
562,Gene Kingsale,23,BAL,AL,24,22,22,195.2,65,60,2,3,0,.954,-2,-12,2.85,2.58,OF,kingsge01
563,Mike Kinkade,27,TOT,MLB,2,0,0,2.2,1,1,0,0,0,1.000,0,-45,3.38,0.50,OF-1B,kinkami01
564,Matt Kinney,23,MIN,AL,8,8,0,42.1,9,3,5,1,0,.889,,,1.70,1.00,P,kinnema01
565,Danny Klassen,24,ARI,NL,28,22,18,199.1,58,14,42,2,4,.966,-2,-14,2.53,2.00,3B-SS,klassda01
566,Ryan Klesko,29,SDP,NL,137,129,109,1140.0,1130,1030,91,9,104,.992,-3,-4,8.85,8.01,1B-OF,kleskry01
567,Steve Kline,27,MON,NL,83,0,0,82.1,15,4,10,1,1,.933,,,1.53,0.17,P,klinest02
568,Chuck Knoblauch,31,NYY,AL,82,82,58,666.0,354,149,190,15,42,.958,-10,-18,4.58,4.13,2B,knoblch01
569,Randy Knorr,31,TEX,AL,15,11,7,93.0,67,64,2,1,0,.985,0,0,6.39,4.40,C,knorrra01
570,Billy Koch,25,TOR,AL,68,0,0,78.2,13,5,8,0,2,1.000,,,1.49,0.19,P,kochbi01
571,Ryan Kohlmeier,23,BAL,AL,25,0,0,26.1,4,2,2,0,0,1.000,,,1.37,0.16,P,kohlmry01
572,Brandon Kolb,26,SDP,NL,11,0,0,14.0,2,0,1,1,0,.500,,,0.64,0.09,P,kolbbr01
573,Danny Kolb,25,TEX,AL,1,0,0,0.2,0,0,0,0,0,,,,0.00,0.00,P,kolbda01
574,Paul Konerko,24,CHW,AL,128,127,121,1127.0,1138,1053,74,11,119,.990,-4,-4,9.00,8.74,1B-3B,konerpa01
575,Corey Koskie,27,MIN,AL,139,133,121,1164.1,349,96,241,12,27,.966,-4,-4,2.60,2.42,3B,koskico01
576,Mark Kotsay,24,FLA,NL,143,121,109,1110.1,306,289,14,3,3,.990,9,10,2.46,2.10,OF-1B,kotsama01
577,Chad Kreuter,35,LAD,NL,78,64,58,590.1,521,483,35,3,1,.994,3,6,7.90,6.64,C,kreutch01
578,David Lamb,25,NYM,NL,7,1,1,14.2,5,2,3,0,0,1.000,0,-16,3.07,0.71,SS-3B-2B,lambda01
579,Mike Lamb,24,TEX,AL,135,129,125,1137.0,381,118,230,33,24,.913,-16,-17,2.75,2.58,3B,lambmi01
580,Tom Lampkin,36,SEA,AL,28,25,17,212.0,153,138,13,2,2,.987,0,0,6.41,5.39,C,lampkto01
581,Ray Lankford,33,STL,NL,117,106,86,919.0,188,179,4,5,0,.973,-7,-9,1.79,1.56,OF,lankfra01
582,Mike Lansing,32,TOT,MLB,137,124,111,1099.2,582,248,327,7,69,.988,1,1,4.71,4.17,2B-3B,lansimi01
583,Yovanny Lara,24,MON,NL,6,0,0,5.2,0,0,0,0,0,,,,0.00,0.00,P,larayo01
584,Andy Larkin,26,TOT,ZZ,21,0,0,26.0,4,3,1,0,0,1.000,,,1.38,0.19,P,larkian01
585,Barry Larkin,36,CIN,NL,102,100,83,844.2,413,153,249,11,43,.973,-5,-6,4.28,3.94,SS,larkiba01
586,Greg LaRocca,27,SDP,NL,12,7,4,71.0,24,10,12,2,1,.917,-3,-47,2.79,1.57,3B-SS-2B,larocgr01
587,Jason LaRue,26,CIN,NL,31,31,23,257.0,214,190,22,2,3,.991,-1,-5,7.42,6.84,C,larueja01
588,Matt Lawton,28,MIN,AL,143,141,117,1209.0,287,278,4,5,1,.983,-11,-10,2.10,1.97,OF,lawtoma02
589,Brett Laxton,26,KCR,AL,6,1,0,16.2,0,0,0,0,0,,,,0.00,0.00,P,laxtobr01
590,Matt LeCroy,24,MIN,AL,52,49,40,422.2,350,330,16,4,9,.989,-4,-12,7.37,6.65,C-1B,lecroma01
591,Ricky Ledee,26,TOT,AL,123,117,98,1029.2,268,261,2,5,0,.981,-2,-2,2.30,2.14,OF,ledeeri01
592,Aaron Ledesma,29,COL,NL,8,3,2,41.1,34,28,6,0,6,1.000,0,3,7.40,4.25,1B-3B,ledesaa01
593,Carlos Lee,24,CHW,AL,149,146,123,1272.2,286,273,10,3,0,.990,1,1,2.00,1.90,OF,leeca01
594,David Lee,27,COL,NL,7,0,0,5.2,1,0,0,1,0,.000,,,0.00,0.00,P,leeda01
595,Derrek Lee,24,FLA,NL,147,123,118,1133.0,1211,1101,102,8,104,.993,-4,-4,9.56,8.18,1B,leede02
596,Sang-Hoon Lee,29,BOS,AL,9,0,0,11.2,2,0,2,0,0,1.000,,,1.54,0.22,P,leesa01
597,Travis Lee,25,TOT,NL,125,111,87,983.2,623,573,46,4,59,.994,8,9,5.66,4.59,1B-OF,leetr01
598,Al Leiter,34,NYM,NL,31,31,2,208.0,39,5,34,0,2,1.000,,,1.69,1.26,P,leiteal01
599,Brian Lesher,29,SEA,AL,4,0,0,9.0,5,4,1,0,0,1.000,1,67,5.00,1.25,1B,leshebr01
600,Curt Leskanic,32,MIL,NL,73,0,0,77.1,23,12,11,0,0,1.000,,,2.68,0.32,P,leskacu01
601,Al Levine,32,ANA,AL,51,5,0,95.1,18,4,13,1,0,.944,,,1.60,0.33,P,levinal01
602,Allen Levrault,22,MIL,NL,5,1,0,12.0,1,1,0,0,0,1.000,,,0.75,0.20,P,levraal01
603,Darren Lewis,32,BOS,AL,89,75,49,670.0,160,152,5,3,1,.981,6,10,2.11,1.76,OF,lewisda01
604,Mark Lewis,30,TOT,MLB,66,46,38,441.0,190,66,113,11,18,.942,-6,-17,3.65,2.59,3B-2B-SS,lewisma01
605,Jim Leyritz,36,TOT,MLB,20,11,7,109.1,59,56,3,0,3,1.000,-5,-50,4.86,2.95,OF-C-1B,leyriji01
606,Cory Lidle,28,TBD,AL,31,11,0,96.2,26,6,19,1,1,.962,,,2.33,0.81,P,lidleco01
607,Jon Lieber,30,CHC,NL,35,35,6,251.0,62,30,31,1,1,.984,,,2.19,1.74,P,liebejo01
608,Mike Lieberthal,28,PHI,NL,106,102,93,896.0,769,724,40,5,4,.993,5,7,7.67,7.21,C,liebemi01
609,Jeff Liefer,25,CHW,AL,5,2,0,22.2,10,8,1,1,1,.900,-1,-64,3.57,1.50,OF-1B,liefeje01
610,Kerry Ligtenberg,29,ATL,NL,59,0,0,52.1,4,0,4,0,1,1.000,,,0.69,0.07,P,ligteke01
611,Ted Lilly,24,NYY,AL,7,0,0,8.0,2,1,1,0,0,1.000,,,2.25,0.29,P,lillyte01
612,Jose Lima,27,HOU,NL,33,33,0,196.1,39,16,22,1,3,.974,,,1.74,1.15,P,limajo01
613,Mike Lincoln,25,MIN,AL,8,4,0,20.2,3,1,2,0,0,1.000,,,1.31,0.38,P,lincomi01
614,Rod Lindsey,24,DET,AL,7,0,0,15.0,2,2,0,0,0,1.000,-1,-56,1.20,0.29,OF,lindsro01
615,Scott Linebrink,23,TOT,NL,11,0,0,12.0,1,0,1,0,0,1.000,,,0.75,0.09,P,linebsc01
616,Felipe Lira,28,MON,NL,53,7,0,101.2,21,4,17,0,3,1.000,,,1.86,0.40,P,lirafe01
617,Paul Lo Duca,28,LAD,NL,29,15,14,157.0,137,122,14,1,0,.993,5,39,7.80,4.69,C-OF-3B,loducpa01
618,Esteban Loaiza,28,TOT,AL,34,31,1,199.1,44,12,29,3,4,.932,,,1.85,1.21,P,loaizes01
619,Keith Lockhart,35,ATL,NL,91,61,55,628.2,323,111,204,8,34,.975,3,5,4.51,3.42,2B-3B,lockhke01
620,Kenny Lofton,33,CLE,AL,135,133,120,1152.0,356,348,4,4,1,.989,4,4,2.75,2.61,OF,loftoke01
621,Rich Loiselle,28,PIT,NL,40,0,0,42.1,8,2,5,1,0,.875,,,1.49,0.18,P,loiseri01
622,George Lombard,24,ATL,NL,15,6,4,82.0,18,17,1,0,0,1.000,-1,-16,1.98,1.20,OF,lombage01
623,Terrence Long,24,OAK,AL,137,131,126,1166.1,340,328,2,10,1,.971,-6,-6,2.55,2.41,OF,longte01
624,Braden Looper,25,FLA,NL,73,0,0,67.1,17,6,10,1,1,.941,,,2.14,0.22,P,loopebr01
625,Albie Lopez,28,TBD,AL,45,24,4,185.1,32,12,17,3,2,.906,,,1.41,0.64,P,lopezal02
626,Javy Lopez,29,ATL,NL,132,121,109,1084.2,885,817,62,6,6,.993,0,0,7.29,6.66,C,lopezja01
627,Luis Lopez,29,MIL,NL,66,43,36,462.2,255,101,146,8,40,.969,1,3,4.80,3.38,SS-2B-3B,lopezlu02
628,Rodrigo Lopez,24,SDP,NL,6,6,0,24.2,7,4,3,0,1,1.000,,,2.55,1.17,P,lopezro02
629,Mark Loretta,28,MIL,NL,90,88,77,751.1,378,122,254,2,54,.995,4,7,4.50,4.13,SS-2B,loretma01
630,Andrew Lorraine,27,TOT,ZZ,18,5,0,41.1,3,1,2,0,0,1.000,,,0.65,0.17,P,lorraan01
631,Derek Lowe,27,BOS,AL,74,0,0,91.1,19,8,11,0,0,1.000,,,1.87,0.26,P,lowede01
632,Sean Lowe,29,CHW,AL,50,5,0,70.2,12,3,8,1,0,.917,,,1.40,0.22,P,lowese01
633,Mike Lowell,26,FLA,NL,136,135,130,1191.1,374,102,260,12,19,.968,1,1,2.73,2.66,3B,lowelmi01
634,Terrell Lowery,29,SFG,NL,20,4,4,70.1,12,11,0,1,0,.917,-2,-27,1.41,0.55,OF,lowerte01
635,Larry Luebbers,30,CIN,NL,14,1,0,20.1,7,1,6,0,0,1.000,,,3.10,0.50,P,luebbla01
636,Julio Lugo,24,HOU,NL,108,95,87,867.0,455,189,249,17,56,.963,-14,-19,4.55,3.95,SS-2B-OF,lugoju01
637,Fernando Lunar,23,TOT,ZZ,31,21,15,185.2,183,168,14,1,2,.995,2,13,8.82,5.87,C,lunarfe01
638,Keith Luuloa,25,ANA,AL,6,5,3,43.0,21,8,12,1,4,.952,-1,-25,4.19,2.86,2B-SS,luuloke01
639,John Mabry,29,TOT,MLB,73,55,22,458.2,121,94,22,5,4,.959,-1,-1,2.28,1.47,OF-3B-1B-P,mabryjo01
640,Robert Machado,27,SEA,AL,8,3,2,38.0,37,35,2,0,1,1.000,0,0,8.76,4.63,C,macharo01
641,Jose Macias,28,DET,AL,65,39,37,398.1,173,53,116,4,23,.977,0,-1,3.82,2.45,2B-3B-OF-SS,maciajo01
642,Greg Maddux,34,ATL,NL,35,35,6,249.1,95,25,68,2,5,.979,,,3.36,2.66,P,maddugr01
643,Mike Maddux,38,HOU,NL,21,0,0,27.1,7,1,6,0,0,1.000,,,2.30,0.33,P,maddumi01
644,Calvin Maduro,25,BAL,AL,15,2,0,23.1,3,1,2,0,0,1.000,,,1.16,0.20,P,madurca01
645,Dave Magadan,37,SDP,NL,38,19,12,199.0,101,58,41,2,10,.980,4,21,4.48,2.54,3B-1B-SS,magadda01
646,Wendell Magee,27,DET,AL,76,42,23,412.2,89,86,3,0,0,1.000,-4,-10,1.94,1.17,OF,mageewe01
647,Mike Magnante,35,OAK,AL,55,0,0,39.2,18,3,14,1,1,.944,,,3.86,0.31,P,magnami01
648,Ron Mahay,29,TOT,ZZ,23,2,0,41.1,8,2,6,0,0,1.000,,,1.74,0.35,P,mahayro01
649,Pat Mahomes,29,NYM,NL,53,5,0,94.0,24,9,15,0,2,1.000,,,2.30,0.45,P,mahompa01
650,Mike Mahoney,27,CHC,NL,4,1,1,15.0,9,9,0,0,0,1.000,0,0,5.40,2.25,C,mahonmi02
651,Oswaldo Mairena,24,CHC,NL,2,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P,maireos01
652,Jim Mann,25,NYM,NL,2,0,0,2.2,0,0,0,0,0,,,,0.00,0.00,P,mannji01
