Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary,Name-additional
394,Jimmy Gobble,24,KCR,AL,60,6,0,84.0,14,4,10,0,1,1.000,,,-3,-7,0,1.50,0.23,P,gobblji01
395,Jonny Gomes,25,TBD,AL,8,8,3,60.0,19,19,0,0,0,1.000,-1,-26,-4,-80,0,2.85,2.38,OF,gomesjo01
396,Alexis Gomez,27,DET,AL,52,15,14,216.0,46,44,2,0,0,1.000,-2,-9,6,33,0,1.92,0.88,OF,gomezal01
397,Chris Gomez,35,BAL,AL,52,33,31,320.2,221,161,57,3,27,.986,-1,-4,-1,-4,0,6.12,4.11,1B-2B-3B-SS,gomezch02
398,Adrián González,24,SDP,NL,155,149,138,1341.0,1365,1242,116,7,117,.995,9,8,3,3,3,9.11,8.76,1B,gonzaad01
399,Alex Gonzalez,33,PHI,NL,9,6,2,53.2,29,20,8,1,2,.966,1,29,0,0,0,4.70,3.11,1B-SS-3B-OF,gonzaal01
400,Alex Gonzalez,29,BOS,AL,111,110,95,966.1,475,163,305,7,68,.985,1,1,4,5,1,4.36,4.22,SS,gonzaal02
401,Edgar Gonzalez,23,ARI,NL,11,5,0,42.2,4,0,4,0,0,1.000,,,0,0,0,0.84,0.36,P,gonzaed01
402,Enrique Gonzalez,23,ARI,NL,22,18,0,106.1,22,8,13,1,1,.955,,,2,4,1,1.78,0.95,P,gonzaen01
403,Geremi Gonzalez,31,TOT,NL,24,4,0,56.0,6,1,4,1,0,.833,,,1,21,0,0.80,0.21,P,gonzaje01
404,Luis Gonzalez,38,ARI,NL,150,149,131,1315.0,260,256,3,1,1,.996,-8,-7,-4,-3,0,1.77,1.73,OF,gonzalu01
405,Luis Gonzalez,27,COL,NL,45,35,23,303.2,176,103,71,2,12,.989,-4,-16,0,0,1,5.16,3.55,2B-OF-1B-3B,gonzalu02
406,Mike Gonzalez,28,PIT,NL,54,0,0,54.0,8,2,6,0,0,1.000,,,2,7,0,1.33,0.15,P,gonzami02
407,Wiki Gonzalez,32,WSN,NL,12,11,9,90.0,72,62,8,2,0,.972,-2,-27,-2,-23,-1,7.00,5.83,C,gonzawi01
408,Tom Gordon,38,PHI,NL,59,0,0,59.1,13,5,8,0,0,1.000,,,0,0,0,1.97,0.22,P,gordoto01
409,Tom Gorzelanny,23,PIT,NL,11,11,0,61.2,24,3,18,3,0,.875,,,0,0,0,3.06,1.91,P,gorzeto01
410,Mike Gosling,25,CIN,NL,1,0,0,1.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,goslimi01
411,John Grabow,27,PIT,NL,72,0,0,69.2,17,4,13,0,0,1.000,,,-1,-3,0,2.20,0.24,P,grabojo02
412,Tony Graffanino,34,TOT,MLB,119,116,98,983.1,504,255,241,8,49,.984,9,11,11,13,-4,4.54,4.03,2B-3B-SS-1B,graffto01
413,Curtis Granderson,25,DET,AL,157,143,138,1312.0,389,385,3,1,0,.997,1,1,6,5,-2,2.66,2.47,OF,grandcu01
414,Danny Graves,32,CLE,AL,13,0,0,14.0,5,1,3,1,1,.800,,,0,0,0,2.57,0.31,P,graveda01
415,Andy Green,28,ARI,NL,22,8,3,96.0,31,13,17,1,2,.968,2,19,1,12,0,2.81,1.36,OF-3B-2B-SS,greenan01
416,Nick Green,27,TOT,AL,58,34,18,324.0,166,73,88,5,23,.970,-7,-27,4,14,0,4.47,2.60,2B-SS-3B-OF-1B,greenni01
417,Sean Green,27,SEA,AL,24,0,0,32.0,4,1,3,0,0,1.000,,,0,0,0,1.13,0.17,P,greense01
418,Shawn Green,33,TOT,NL,142,138,131,1219.1,339,327,7,5,13,.985,-9,-9,-27,-26,-4,2.47,2.32,OF-1B,greensh01
419,Khalil Greene,26,SDP,NL,113,111,105,997.2,456,138,309,9,60,.980,3,3,9,11,0,4.03,3.96,SS,greenkh01
420,Todd Greene,35,SFG,NL,47,37,29,338.0,221,206,14,1,2,.995,2,8,-2,-6,0,5.86,4.68,C-1B,greento02
421,Kevin Gregg,28,LAA,AL,32,3,0,78.1,8,2,4,2,0,.750,,,-5,-13,0,0.69,0.19,P,greggke01
422,Zack Greinke,22,KCR,AL,3,0,0,6.1,1,0,1,0,0,1.000,,,0,0,0,1.42,0.33,P,greinza01
423,Ken Griffey Jr.,36,CIN,NL,100,100,87,870.1,240,229,6,5,0,.979,-20,-27,-28,-38,4,2.43,2.35,OF,griffke02
424,Jason Grilli,29,DET,AL,51,0,0,62.0,8,2,6,0,0,1.000,,,0,0,0,1.16,0.16,P,grillja01
425,Jason Grimsley,38,ARI,NL,19,0,0,27.2,4,0,3,1,1,.750,,,-2,-14,0,0.98,0.16,P,grimsja01
426,Gabe Gross,26,MIL,NL,59,47,31,416.0,129,121,6,2,1,.984,2,5,14,40,4,2.75,2.15,OF,grossga01
427,Mark Grudzielanek,36,KCR,AL,134,131,117,1122.2,638,261,373,4,111,.994,8,8,15,16,2,5.08,4.66,2B-SS,grudzma01
428,Kevin Gryboski,32,WSN,NL,6,0,0,5.2,1,0,1,0,0,1.000,,,-1,-35,0,1.59,0.17,P,gryboke01
429,Eddie Guardado,35,TOT,ZZ,43,0,0,37.0,4,1,3,0,0,1.000,,,0,0,0,0.97,0.09,P,guarded01
430,Vladimir Guerrero,31,LAA,AL,126,126,106,1090.0,269,251,7,11,2,.959,5,6,-10,-11,-6,2.13,2.05,OF,guerrvl01
431,Matt Guerrier,27,MIN,AL,39,1,0,69.2,19,7,11,1,0,.947,,,1,3,0,2.33,0.46,P,guerrma02
432,Aaron Guiel,33,TOT,AL,54,34,22,313.2,134,131,3,0,2,1.000,1,2,-1,-3,0,3.84,2.39,OF-1B,guielaa01
433,Carlos Guillen,30,DET,AL,148,148,121,1274.0,668,208,432,28,92,.958,6,6,-2,-2,-2,4.52,4.18,SS-1B,guillca01
434,Jose Guillen,30,WSN,NL,68,64,52,537.2,168,163,3,2,0,.988,5,11,-4,-8,2,2.78,2.44,OF,guilljo01
435,Jeremy Guthrie,27,CLE,AL,9,1,0,19.1,5,0,5,0,1,1.000,,,2,21,0,2.33,0.56,P,guthrje01
436,Franklin Gutierrez,23,CLE,AL,42,36,32,322.0,89,85,1,3,0,.966,0,1,14,52,0,2.40,2.05,OF,gutiefr01
437,Angel Guzman,24,CHC,NL,15,10,0,56.0,8,3,5,0,0,1.000,,,-2,-7,0,1.29,0.53,P,guzmaan01
438,Freddy Guzman,25,TEX,AL,4,2,2,20.0,5,5,0,0,0,1.000,0,12,0,0,0,2.25,1.25,OF,guzmafr01
439,Joel Guzman,21,LAD,NL,8,5,4,45.2,8,1,7,0,1,1.000,-1,-13,-1,-26,0,1.58,1.00,3B-OF-1B,guzmajo03
440,Tony Gwynn,23,MIL,NL,19,14,14,129.2,43,42,1,0,0,1.000,-1,-5,-6,-55,-2,2.98,2.26,OF,gwynnto02
441,Charlie Haeger,22,CHW,AL,7,1,0,18.1,6,1,5,0,0,1.000,,,1,11,0,2.95,0.86,P,haegech01
442,Travis Hafner,29,CLE,AL,4,4,3,33.1,22,18,4,0,2,1.000,1,32,1,40,0,5.94,5.50,1B,hafnetr01
443,Jerry Hairston,30,TOT,MLB,88,45,38,445.1,154,103,50,1,14,.994,1,3,12,32,5,3.09,1.70,OF-2B-SS-3B-1B,hairsje02
444,Scott Hairston,26,ARI,NL,5,3,1,24.1,8,8,0,0,0,1.000,-1,-25,2,100,0,2.96,1.60,OF,hairssc01
445,John Halama,34,BAL,AL,17,1,0,29.1,10,0,9,1,0,.900,,,2,14,0,2.76,0.53,P,halamjo01
446,Bill Hall,26,MIL,NL,143,143,131,1242.1,560,195,346,19,59,.966,4,4,16,15,0,3.92,3.63,SS-3B-2B-OF,hallbi03
447,Toby Hall,30,TOT,MLB,82,69,61,629.0,428,394,30,4,3,.991,-2,-4,-5,-9,0,6.07,5.11,C-3B,hallto02
448,Roy Halladay,29,TOR,AL,32,32,4,220.0,57,25,31,1,2,.982,,,-1,-1,-1,2.29,1.75,P,hallaro01
449,Brad Halsey,25,OAK,AL,52,7,0,94.1,20,4,15,1,2,.950,,,0,0,0,1.81,0.37,P,halsebr01
450,Cole Hamels,22,PHI,NL,23,23,0,132.1,24,4,20,0,0,1.000,,,3,5,0,1.63,1.04,P,hamelco01
451,Jason Hammel,23,TBD,AL,9,9,0,44.0,9,2,7,0,1,1.000,,,1,5,0,1.84,1.00,P,hammeja01
452,Robby Hammock,29,ARI,NL,1,0,0,1.0,2,2,0,0,0,1.000,0,0,0,0,0,18.00,2.00,1B,hammoro01
453,Chris Hammond,40,CIN,NL,29,0,0,28.2,5,0,5,0,0,1.000,,,1,7,1,1.57,0.17,P,hammoch01
454,Justin Hampson,26,COL,NL,5,1,0,12.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,hampsju01
455,Tim Hamulack,29,LAD,NL,33,0,0,34.0,7,1,5,1,0,.857,,,-2,-12,0,1.59,0.18,P,hamulti01
456,Josh Hancock,28,STL,NL,62,0,0,77.0,12,3,8,1,0,.917,,,-1,-3,0,1.29,0.18,P,hancojo01
457,Jack Hannahan,26,DET,AL,1,1,0,8.0,6,6,0,0,0,1.000,0,-15,0,0,0,6.75,6.00,1B,hannaja01
458,Devern Hansack,28,BOS,AL,2,2,1,10.0,2,2,0,0,0,1.000,,,0,0,0,1.80,1.00,P,hansade01
459,Craig Hansen,22,BOS,AL,38,0,0,38.0,7,4,2,1,0,.857,,,-4,-21,0,1.42,0.16,P,hansecr01
460,Aaron Harang,28,CIN,NL,36,35,6,234.1,46,13,31,2,0,.957,,,-4,-3,0,1.69,1.22,P,haranaa01
461,Rich Harden,24,OAK,AL,9,9,0,46.2,13,6,7,0,0,1.000,,,1,4,0,2.51,1.44,P,harderi01
462,J.J. Hardy,23,MIL,NL,32,29,28,257.2,144,51,91,2,25,.986,3,15,7,33,1,4.96,4.44,SS,hardyjj01
463,Dan Haren,25,OAK,AL,34,34,2,223.0,44,19,24,1,1,.977,,,2,2,0,1.74,1.26,P,harenda01
464,Brandon Harper,30,WSN,NL,14,13,8,104.0,79,77,1,1,0,.987,-1,-12,-1,-8,0,6.75,5.57,C,harpebr02
465,Travis Harper,30,TBD,AL,30,0,0,42.0,7,5,2,0,1,1.000,,,-1,-5,0,1.50,0.23,P,harpetr01
466,Brendan Harris,25,TOT,NL,15,8,6,80.1,35,15,19,1,3,.971,0,-1,0,0,0,3.81,2.27,2B-SS-3B,harribr01
467,Jeff Harris,31,SEA,AL,3,0,0,3.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,harrije02
468,Willie Harris,28,BOS,AL,37,10,8,135.2,39,38,1,0,0,1.000,0,-2,-2,-17,0,2.59,1.05,OF-2B,harriwi02
469,Corey Hart,24,MIL,NL,63,52,39,461.1,116,111,3,2,1,.983,-1,-3,-5,-13,0,2.22,1.81,OF-1B,hartco01
470,Chad Harville,29,TBD,AL,32,0,0,41.0,16,7,9,0,1,1.000,,,-1,-5,0,3.51,0.50,P,harvich01
471,Scott Hatteberg,36,CIN,NL,131,122,109,1088.2,1075,1002,69,4,86,.996,5,6,4,5,-2,8.85,8.18,1B,hattesc01
472,John Hattig,26,TOR,AL,10,7,2,63.0,18,4,14,0,1,1.000,1,10,1,25,0,2.57,1.80,3B,hattijo01
473,LaTroy Hawkins,33,BAL,AL,60,0,0,60.1,12,4,7,1,1,.917,,,-1,-3,0,1.64,0.18,P,hawkila01
474,Brad Hawpe,27,COL,NL,145,134,127,1197.2,300,280,16,4,3,.987,-4,-4,10,10,4,2.22,2.04,OF,hawpebr01
475,Aaron Heilman,27,NYM,NL,74,0,0,87.0,19,2,16,1,0,.947,,,2,5,0,1.86,0.24,P,heilmaa01
476,Chris Heintz,31,MIN,AL,2,0,0,2.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,C,heintch01
477,Rick Helling,35,MIL,NL,20,2,0,35.0,2,1,1,0,0,1.000,,,-1,-6,0,0.51,0.10,P,helliri01
478,Wes Helms,30,FLA,NL,106,47,37,528.2,433,383,48,2,48,.995,-5,-11,-2,-4,1,7.34,3.81,1B-3B-OF,helmswe01
479,Todd Helton,32,COL,NL,145,145,133,1272.1,1458,1367,87,4,156,.997,-4,-4,-4,-4,3,10.29,10.03,1B,heltoto01
480,Ben Hendrickson,25,MIL,NL,4,3,0,12.0,0,0,0,0,0,,,,-3,-50,,0.00,0.00,P,hendrbe01
481,Mark Hendrickson,32,TOT,ZZ,31,25,1,164.2,29,4,22,3,1,.897,,,-4,-29,-1,1.42,0.84,P,hendrma01
482,Sean Henn,25,NYY,AL,4,1,0,9.1,2,0,2,0,0,1.000,,,0,0,0,1.93,0.50,P,hennse01
483,Brad Hennessey,26,SFG,NL,34,12,0,99.1,18,5,12,1,1,.944,,,0,0,0,1.54,0.50,P,hennebr01
484,Clay Hensley,26,SDP,NL,37,29,1,187.0,45,16,27,2,0,.956,,,-2,-2,0,2.07,1.16,P,henslcl01
485,Matt Herges,36,FLA,NL,66,0,0,71.0,10,1,8,1,0,.900,,,0,0,0,1.14,0.14,P,hergema01
486,Dustin Hermanson,33,CHW,AL,6,0,0,6.2,1,0,1,0,0,1.000,,,1,30,0,1.35,0.17,P,hermadu01
487,Jeremy Hermida,22,FLA,NL,89,84,68,736.2,186,177,1,8,0,.957,-2,-3,-10,-16,-4,2.17,2.00,OF,hermije01
488,Anderson Hernandez,23,NYM,NL,23,15,15,155.0,63,29,34,0,3,1.000,1,4,1,8,0,3.66,2.74,2B-SS,hernaan01
489,Félix Hernández,20,SEA,AL,31,31,2,191.0,41,16,25,0,0,1.000,,,5,5,0,1.93,1.32,P,hernafe02
490,José Hernández,36,TOT,NL,51,25,15,277.2,192,127,64,1,26,.995,7,29,5,21,0,6.19,3.41,1B-SS-3B-OF-2B,hernajo01
491,Liván Hernández,31,TOT,NL,34,34,0,216.0,53,16,33,4,4,.925,,,-2,-11,0,2.04,1.44,P,hernali01
492,Orlando Hernandez,40,TOT,NL,29,29,1,162.1,35,18,17,0,3,1.000,,,-1,-7,0,1.94,1.21,P,hernaor01
493,Ramon Hernandez,30,BAL,AL,136,126,115,1099.1,880,798,69,13,5,.985,1,1,5,6,-1,7.10,6.33,C-1B,hernara02
494,Roberto Hernandez,25,CLE,AL,38,7,0,74.2,24,9,15,0,1,1.000,,,1,3,0,2.89,0.63,P,carmofa01
495,Roberto Hernandez,41,TOT,NL,68,0,0,63.2,8,1,5,2,0,.750,,,-2,-37,0,0.85,0.09,P,hernaro01
496,Runelvys Hernandez,28,KCR,AL,21,21,1,109.2,16,3,12,1,2,.938,,,1,2,0,1.23,0.71,P,hernaru03
497,Aaron Hill,24,TOR,AL,154,152,123,1340.1,728,234,475,19,112,.974,5,4,13,12,2,4.76,4.05,2B-SS,hillaa01
498,Rich Hill,26,CHC,NL,17,16,2,99.1,10,2,7,1,0,.900,,,-2,-4,0,0.82,0.53,P,hillri01
499,Shawn Hill,25,WSN,NL,6,6,0,36.2,13,4,9,0,2,1.000,,,1,5,0,3.19,2.17,P,hillsh01
500,Shea Hillenbrand,30,TOT,ZZ,94,90,72,773.0,651,569,73,9,45,.986,-6,-10,-3,-4,0,7.47,6.29,1B-3B,hillesh02
501,Eric Hinske,28,TOT,AL,69,55,32,463.0,188,165,22,1,12,.995,-1,-2,0,0,-1,3.63,2.63,OF-1B-3B,hinsker01
502,Jason Hirsh,24,HOU,NL,9,9,0,44.2,6,2,3,1,0,.833,,,1,4,0,1.01,0.56,P,hirshja01
503,Jim Hoey,23,BAL,AL,12,0,0,9.2,5,3,2,0,0,1.000,,,0,0,0,4.66,0.42,P,hoeyja02
504,Trevor Hoffman,38,SDP,NL,65,0,0,63.0,11,6,5,0,2,1.000,,,1,3,0,1.57,0.17,P,hoffmtr01
505,Todd Hollandsworth,33,TOT,ZZ,64,47,36,437.2,106,99,5,2,0,.981,7,18,4,10,4,2.14,1.63,OF,hollato01
506,Matt Holliday,26,COL,NL,153,153,144,1334.1,291,277,8,6,2,.979,-6,-6,-24,-21,0,1.92,1.86,OF,hollima01
507,Damon Hollins,32,TBD,AL,115,81,64,781.2,225,216,5,4,1,.982,6,9,6,9,-2,2.54,1.92,OF,hollida02
508,Mike Holtz,33,BOS,AL,3,0,0,1.2,1,1,0,0,0,1.000,,,0,0,0,5.40,0.33,P,holtzmi01
509,Kevin Hooper,29,DET,AL,5,0,0,8.0,5,0,5,0,1,1.000,0,0,1,195,0,5.63,1.00,2B-3B,hoopeke01
510,Paul Hoover,30,FLA,NL,3,1,0,8.1,8,7,0,1,0,.875,-1,-144,0,0,0,7.56,2.33,C,hoovepa01
511,Norris Hopper,27,CIN,NL,15,9,7,87.0,29,27,2,0,1,1.000,4,59,8,110,0,3.00,1.93,OF,hoppeno01
512,J.R. House,26,HOU,NL,4,2,0,20.0,19,18,1,0,0,1.000,-1,-60,0,0,0,8.55,3.80,C-1B,housejr01
513,Ryan Howard,26,PHI,NL,159,157,154,1412.0,1478,1373,91,14,139,.991,2,2,-9,-8,-2,9.33,9.21,1B,howarry01
514,J.P. Howell,23,TBD,AL,8,8,0,42.1,11,4,7,0,3,1.000,,,0,0,0,2.34,1.38,P,howeljp01
515,Bob Howry,32,CHC,NL,84,0,0,76.2,9,4,5,0,1,1.000,,,0,0,0,1.06,0.11,P,howrybo01
516,Jon Huber,24,SEA,AL,16,0,0,16.2,5,3,2,0,0,1.000,,,-2,-24,0,2.70,0.31,P,huberjo01
517,Ken Huckaby,35,BOS,AL,8,1,0,20.0,11,11,0,0,0,1.000,0,0,0,0,,4.95,1.38,C,huckake01
518,Luke Hudson,29,KCR,AL,26,15,0,102.0,25,12,12,1,2,.960,,,1,2,0,2.12,0.92,P,hudsolu01
519,Orlando Hudson,28,ARI,NL,157,151,142,1349.0,833,310,510,13,116,.984,2,2,13,11,2,5.47,5.22,2B,hudsoor01
520,Tim Hudson,30,ATL,NL,35,35,2,218.1,47,17,30,0,2,1.000,,,-2,-2,1,1.94,1.34,P,hudsoti01
521,Aubrey Huff,29,TOT,MLB,121,119,64,978.1,274,107,160,7,19,.974,-9,-11,-13,-15,0,2.46,2.05,3B-OF-1B,huffau01
522,Travis Hughes,28,WSN,NL,8,0,0,11.1,3,2,1,0,0,1.000,,,0,0,0,2.38,0.38,P,hughetr01
523,Philip Humber,23,NYM,NL,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,humbeph01
524,Torii Hunter,30,MIN,AL,143,143,129,1232.1,355,343,8,4,4,.989,-2,-2,-6,-5,2,2.56,2.45,OF,hunteto01
525,Adam Hyzdu,34,TEX,AL,1,1,1,9.0,3,3,0,0,0,1.000,1,107,0,0,0,3.00,3.00,OF,hyzduad01
526,Chris Iannetta,23,COL,NL,21,20,20,191.2,147,139,8,0,3,1.000,-3,-19,-3,-17,-1,6.90,7.00,C,iannech01
527,Raul Ibanez,34,SEA,AL,157,157,153,1396.2,314,301,11,2,0,.994,-9,-8,18,15,8,2.01,1.99,OF,ibanera01
528,Tadahito Iguchi,31,CHW,AL,136,136,131,1209.1,649,270,371,8,76,.988,-9,-8,-5,-5,-1,4.77,4.71,2B,iguchta01
529,Omar Infante,24,DET,AL,58,46,37,417.1,213,76,132,5,35,.977,8,24,3,8,0,4.49,3.59,2B-3B-SS-OF,infanom01
530,Brandon Inge,29,DET,AL,159,156,151,1392.0,555,135,398,22,34,.960,30,26,24,21,3,3.45,3.35,3B,ingebr01
531,Joe Inglett,28,CLE,AL,62,53,49,477.2,276,129,143,4,43,.986,-8,-20,6,15,1,5.12,4.32,2B-OF-SS,inglejo01
532,Travis Ishikawa,22,SFG,NL,10,6,5,55.0,59,51,8,0,6,1.000,0,9,-1,-20,0,9.65,5.90,1B,ishiktr01
533,Jason Isringhausen,33,STL,NL,59,0,0,58.1,16,5,10,1,0,.938,,,1,3,0,2.31,0.25,P,isrinja01
534,Cesar Izturis,26,TOT,NL,52,47,45,433.2,186,50,130,6,15,.968,2,7,3,8,0,3.74,3.46,3B-SS-2B,izturce01
535,Maicer Izturis,25,LAA,AL,98,85,80,784.1,237,57,166,14,21,.941,-4,-6,-4,-6,0,2.56,2.21,3B-SS-2B,izturma01
536,Conor Jackson,24,ARI,NL,129,127,90,1078.2,1203,1110,81,12,111,.990,-3,-4,-12,-13,-4,9.94,9.23,1B,jacksco01
537,Damian Jackson,32,WSN,NL,58,25,16,282.2,107,62,35,10,4,.907,-12,-49,-6,-25,-3,3.09,1.64,OF-SS-2B-3B,jacksda04
538,Edwin Jackson,22,TBD,AL,23,1,0,36.1,6,3,3,0,1,1.000,,,0,0,0,1.49,0.26,P,jacksed01
539,Zach Jackson,23,MIL,NL,8,7,0,38.1,4,1,2,1,0,.750,,,-1,-5,0,0.70,0.38,P,jacksza01
540,Mike Jacobs,25,FLA,NL,124,120,67,972.0,995,931,57,7,101,.993,1,2,-8,-10,-1,9.15,7.97,1B,jacobmi02
541,Chuck James,24,ATL,NL,25,18,0,119.0,16,3,13,0,1,1.000,,,-1,-2,0,1.21,0.64,P,jamesch03
542,Casey Janssen,24,TOR,AL,19,17,0,94.0,23,8,15,0,0,1.000,,,2,4,0,2.20,1.21,P,janssca01
543,Kevin Jarvis,36,TOT,ZZ,9,4,0,28.0,6,1,5,0,0,1.000,,,-1,-42,0,1.93,0.67,P,jarvike01
544,Geoff Jenkins,31,MIL,NL,133,126,110,1101.0,259,247,6,6,2,.977,-6,-7,-2,-2,-2,2.07,1.90,OF,jenkige01
545,Bobby Jenks,25,CHW,AL,67,0,0,69.2,12,5,6,1,1,.917,,,-2,-6,0,1.42,0.16,P,jenksbo01
546,Jason Jennings,27,COL,NL,32,32,3,212.0,40,14,25,1,3,.975,,,-4,-4,0,1.66,1.22,P,jennija01
547,Derek Jeter,32,NYY,AL,150,149,131,1292.1,610,214,381,15,81,.975,-4,-4,-16,-15,2,4.14,3.97,SS,jeterde01
548,Cesar Jimenez,21,SEA,AL,4,1,0,7.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,jimence01
549,D'Angelo Jimenez,28,TOT,AL,25,19,18,186.2,88,41,42,5,12,.943,-6,-36,0,0,0,4.00,3.19,2B-SS-3B,jimend'01
550,Ubaldo Jiménez,22,COL,NL,2,1,0,7.2,2,0,2,0,0,1.000,,,0,0,0,2.35,1.00,P,jimenub01
551,Charlton Jimerson,26,HOU,NL,9,0,0,15.0,6,6,0,0,0,1.000,0,24,0,0,0,3.60,0.67,OF,jimerch01
552,Kenji Johjima,30,SEA,AL,144,131,126,1172.2,947,882,58,7,9,.993,5,5,-11,-11,-1,7.21,6.53,C,johjike01
553,Ben Johnson,25,SDP,NL,43,28,25,289.0,89,88,1,0,0,1.000,5,20,0,0,2,2.77,2.07,OF,johnsbe02
554,Dan Johnson,26,OAK,AL,85,77,71,714.2,757,689,64,4,96,.995,7,11,2,4,-2,9.48,8.86,1B,johnsda06
555,Jason Johnson,32,TOT,ZZ,24,20,0,115.0,17,7,9,1,0,.941,,,-10,-104,0,1.25,0.67,P,johnsja02
556,Jim Johnson,23,BAL,AL,1,1,0,3.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,johnsji04
557,Josh Johnson,22,FLA,NL,31,24,0,157.0,31,5,26,0,2,1.000,,,4,5,0,1.78,1.00,P,johnsjo09
558,Nick Johnson,27,WSN,NL,147,143,133,1252.1,1273,1165,93,15,91,.988,6,6,0,0,-2,9.04,8.56,1B,johnsni01
559,Randy Johnson,42,NYY,AL,33,33,2,205.0,29,2,26,1,0,.966,,,-1,-1,0,1.23,0.85,P,johnsra05
560,Reed Johnson,29,TOR,AL,133,103,86,983.2,226,213,12,1,2,.996,8,10,38,46,6,2.06,1.69,OF,johnsre02
561,Tyler Johnson,25,STL,NL,56,0,0,36.1,7,4,2,1,0,.857,,,-1,-6,0,1.49,0.11,P,johnsty01
562,Adam Jones,20,SEA,AL,26,23,13,193.0,75,67,5,3,1,.960,0,-2,6,37,0,3.36,2.77,OF,jonesad01
563,Andruw Jones,29,ATL,NL,153,152,137,1317.1,384,378,4,2,1,.995,21,19,24,21,-2,2.61,2.50,OF,jonesan01
564,Chipper Jones,34,ATL,NL,105,104,86,888.1,282,87,177,18,22,.936,-11,-15,-14,-19,0,2.67,2.51,3B,jonesch06
565,Greg Jones,29,LAA,AL,5,0,0,6.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,jonesgr01
566,Jacque Jones,31,CHC,NL,143,139,120,1205.0,286,275,4,7,2,.976,-2,-1,-8,-7,-4,2.08,1.95,OF,jonesja05
567,Todd Jones,38,DET,AL,62,0,0,64.0,12,2,10,0,1,1.000,,,0,0,0,1.69,0.19,P,jonesto02
568,Brian Jordan,39,ATL,NL,30,20,6,163.1,154,143,9,2,13,.987,2,11,0,0,1,8.38,4.90,1B-OF,jordabr01
569,Jorge Julio,27,TOT,NL,62,0,0,66.0,2,1,1,0,0,1.000,,,-2,-36,0,0.27,0.03,P,juliojo01
570,Gabe Kapler,30,BOS,AL,68,32,26,335.2,87,83,4,0,1,1.000,-2,-8,4,14,2,2.33,1.28,OF,kaplega01
571,Steve Karsay,34,OAK,AL,9,0,0,9.1,1,1,0,0,0,1.000,,,0,0,0,0.96,0.11,P,karsast01
572,Jeff Karstens,23,NYY,AL,8,6,0,42.2,11,4,6,1,1,.909,,,0,0,0,2.11,1.25,P,karstje01
573,Scott Kazmir,22,TBD,AL,24,24,1,144.2,17,5,11,1,1,.941,,,-1,-1,0,1.00,0.67,P,kazmisc01
574,Austin Kearns,26,TOT,NL,145,143,133,1257.2,369,354,8,7,2,.981,8,8,18,17,2,2.59,2.50,OF,kearnau01
575,Randy Keisler,30,OAK,AL,11,0,0,10.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,keislra01
576,Matt Kemp,21,LAD,NL,46,33,28,333.2,70,63,2,5,1,.929,-11,-41,-10,-35,-6,1.75,1.41,OF,kempma01
577,Jason Kendall,32,OAK,AL,141,141,137,1254.0,983,924,54,5,9,.995,0,0,11,11,1,7.02,6.94,C,kendaja01
578,Howie Kendrick,22,LAA,AL,69,68,47,577.1,476,378,96,2,68,.996,3,5,8,17,0,7.39,6.49,1B-2B-3B,kendrho01
579,Adam Kennedy,30,LAA,AL,133,127,119,1140.2,575,205,361,9,76,.984,11,11,2,2,-1,4.47,4.26,2B,kennead01
580,Joe Kennedy,27,OAK,AL,39,0,0,35.0,4,1,3,0,1,1.000,,,-1,-6,0,1.03,0.10,P,kennejo04
581,Logan Kensing,23,FLA,NL,36,0,0,37.2,3,0,3,0,0,1.000,,,0,0,0,0.72,0.08,P,kensilo01
582,Jeff Kent,38,LAD,NL,113,112,79,934.0,591,269,314,8,79,.986,-7,-9,-18,-23,0,5.62,4.98,2B-1B,kentje01
583,Bobby Keppel,24,KCR,AL,8,6,0,34.1,9,2,7,0,2,1.000,,,1,6,0,2.36,1.13,P,keppebo01
584,Jeff Keppinger,26,KCR,AL,18,16,15,145.1,82,47,33,2,6,.976,0,-2,1,8,0,4.95,4.44,3B-1B-2B-OF,keppije01
585,Bobby Kielty,29,OAK,AL,73,67,54,590.2,140,136,3,1,1,.993,2,4,8,16,2,2.12,1.90,OF,kieltbo01
586,Byung-Hyun Kim,27,COL,NL,27,27,0,155.0,27,7,19,1,2,.963,,,-2,-3,-1,1.51,0.96,P,kimby01
587,Sun-Woo Kim,28,TOT,NL,8,1,0,13.2,3,1,2,0,0,1.000,,,0,0,0,1.98,0.38,P,kimsu01
588,Ray King,32,COL,NL,67,0,0,44.2,8,4,4,0,0,1.000,,,0,0,0,1.61,0.12,P,kingra01
589,Josh Kinney,27,STL,NL,21,0,0,25.0,7,4,2,1,0,.857,,,1,8,0,2.16,0.29,P,kinnejo01
