Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary,Name-additional
392,Kosuke Fukudome,31,CHC,NL,143,126,116,1162.2,266,255,6,5,0,.981,5,5,0,0,4,2.02,1.83,OF,fukudko01
393,Kazuo Fukumori,31,TEX,AL,4,0,0,4.0,0,0,0,0,0,,,,-1,-50,0,0.00,0.00,P,fukumka01
394,Jeff Fulchino,28,KCR,AL,12,0,0,14.0,0,0,0,0,0,,,,0,0,0,0.00,0.00,P,fulchje01
395,Rafael Furcal,30,LAD,NL,36,35,31,296.0,142,46,92,4,17,.972,5,18,0,0,0,4.20,3.83,SS,furcara02
396,Kason Gabbard,26,TEX,AL,12,12,0,56.0,14,5,8,1,1,.929,,,-3,-11,0,2.09,1.08,P,gabbaka01
397,Eric Gagne,32,MIL,NL,50,0,0,46.1,9,3,6,0,1,1.000,,,0,0,0,1.75,0.18,P,gagneer01
398,Armando Galarraga,26,DET,AL,30,28,0,178.2,26,13,11,2,2,.923,,,2,2,1,1.21,0.80,P,galarar01
399,Sean Gallagher,22,TOT,ZZ,23,21,0,115.1,22,8,13,1,2,.955,,,3,31,0,1.64,0.91,P,gallase01
400,Yovani Gallardo,22,MIL,NL,4,4,0,24.0,5,1,4,0,1,1.000,,,0,0,0,1.88,1.25,P,gallayo01
401,Mat Gamel,22,MIL,NL,1,0,0,1.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,3B,gamelma01
402,Freddy Garcia,31,DET,AL,3,3,0,15.0,1,0,1,0,0,1.000,,,1,13,0,0.60,0.33,P,garcifr03
403,Jaime García,21,STL,NL,10,1,0,16.0,3,1,2,0,0,1.000,,,0,0,0,1.69,0.30,P,garcija02
404,Nomar Garciaparra,34,LAD,NL,48,44,23,349.2,200,80,114,6,16,.970,1,4,3,11,0,4.99,3.88,SS-3B-1B,garcino01
405,Brett Gardner,24,NYY,AL,38,32,30,306.0,83,78,5,0,0,1.000,7,26,24,94,8,2.44,2.18,OF,gardnbr01
406,Lee Gardner,33,FLA,NL,7,0,0,6.2,3,1,2,0,0,1.000,,,0,0,0,4.05,0.43,P,gardnle01
407,Ryan Garko,27,CLE,AL,121,121,110,1058.2,1123,1039,80,4,123,.996,-11,-13,0,0,3,9.51,9.25,1B,garkory01
408,Jon Garland,28,LAA,AL,32,32,1,196.2,52,25,26,1,3,.981,,,3,3,0,2.33,1.59,P,garlajo01
409,Matt Garza,24,TBR,AL,30,30,3,184.2,27,14,11,2,0,.926,,,-4,-4,0,1.22,0.83,P,garzama01
410,Joey Gathright,27,KCR,AL,103,75,73,729.0,205,199,5,1,0,.995,-3,-5,-12,-19,4,2.52,1.98,OF,gathrjo01
411,Chad Gaudin,25,TOT,ZZ,50,6,0,90.0,22,7,10,5,0,.773,,,1,13,0,1.70,0.34,P,gaudich01
412,Geoff Geary,31,HOU,NL,55,0,0,64.0,11,4,7,0,0,1.000,,,-1,-3,0,1.55,0.20,P,gearyge01
413,Josh Geer,25,SDP,NL,5,5,0,27.0,4,2,2,0,0,1.000,,,1,7,0,1.33,0.80,P,geerjo01
414,Esteban German,30,KCR,AL,77,56,36,514.0,191,99,86,6,21,.969,1,1,-13,-30,-3,3.24,2.23,OF-2B-3B-SS,germaes01
415,Franklyn German,28,TEX,AL,17,0,0,21.2,2,0,2,0,0,1.000,,,-1,-9,0,0.83,0.12,P,germafr01
416,Justin Germano,25,SDP,NL,12,6,0,43.2,13,9,4,0,1,1.000,,,-3,-14,0,2.68,1.08,P,germaju01
417,Jody Gerut,30,SDP,NL,87,71,67,668.2,210,206,2,2,1,.990,16,29,14,25,0,2.80,2.39,OF,gerutjo01
418,Chris Getz,24,CHW,AL,7,1,1,23.0,15,6,9,0,1,1.000,1,73,0,0,0,5.87,2.14,2B,getzch01
419,Jason Giambi,37,NYY,AL,113,112,61,898.0,915,870,36,9,77,.990,-9,-12,-11,-14,2,9.08,8.02,1B,giambja01
420,Dan Giese,31,NYY,AL,20,3,0,43.1,5,1,2,2,0,.600,,,-2,-9,0,0.62,0.15,P,gieseda01
421,Brian Giles,37,SDP,NL,144,142,127,1265.0,286,276,3,7,1,.976,-2,-2,2,1,-8,1.98,1.94,OF,gilesbr02
422,Conor Gillaspie,20,SFG,NL,2,0,0,4.0,1,1,0,0,0,1.000,0,0,0,0,0,2.25,0.50,3B,gillaco01
423,Matt Ginter,30,CLE,AL,4,4,0,21.0,3,1,2,0,0,1.000,,,0,0,0,1.29,0.75,P,gintema01
424,Troy Glaus,31,STL,NL,149,148,124,1272.0,416,128,281,7,32,.983,1,1,7,7,0,2.89,2.73,3B-1B,glaustr01
425,Tom Glavine,42,ATL,NL,13,13,0,63.1,20,4,16,0,1,1.000,,,2,6,0,2.84,1.54,P,glavito02
426,Ross Gload,32,KCR,AL,119,104,99,955.1,905,858,43,4,86,.996,-9,-11,-3,-3,4,8.49,7.39,1B-OF,gloadro01
427,Gary Glover,31,TOT,AL,47,0,0,54.1,11,6,4,1,1,.909,,,-1,-22,0,1.66,0.21,P,glovega01
428,Jimmy Gobble,26,KCR,AL,39,0,0,31.2,2,0,2,0,0,1.000,,,0,0,0,0.57,0.05,P,gobblji01
429,Greg Golson,22,PHI,NL,3,1,1,13.1,3,2,0,1,0,.667,-1,-108,-2,-184,0,1.35,0.67,OF,golsogr01
430,Jonny Gomes,27,TBR,AL,30,21,6,165.0,39,38,0,1,0,.974,-8,-55,-18,-130,-2,2.07,1.27,OF,gomesjo01
431,Carlos Gómez,22,MIN,AL,151,143,134,1271.2,453,436,9,8,4,.982,14,13,24,22,-4,3.15,2.95,OF,gomezca01
432,Chris Gomez,37,PIT,NL,55,30,29,325.2,174,93,75,6,18,.966,-3,-11,-1,-3,0,4.64,3.00,2B-SS-3B-1B,gomezch02
433,Adrián González,26,SDP,NL,161,159,157,1417.1,1442,1306,130,6,129,.996,0,0,0,0,1,9.12,8.92,1B,gonzaad01
434,Alberto Gonzalez,25,TOT,MLB,41,26,18,249.2,100,36,63,1,12,.990,-1,-4,1,4,1,3.57,2.25,SS-3B-2B,gonzaal03
435,Andy Gonzalez,26,CLE,AL,8,5,4,50.0,44,40,1,3,5,.932,-2,-43,-2,-46,0,7.38,4.56,1B-3B,gonzaan01
436,Carlos González,22,OAK,AL,81,76,51,689.1,226,219,5,2,1,.991,10,18,20,34,0,2.92,2.77,OF,gonzaca01
437,Edgar Gonzalez,25,ARI,NL,17,6,0,48.0,10,1,9,0,0,1.000,,,1,4,0,1.88,0.59,P,gonzaed01
438,Edgar Gonzalez,30,SDP,NL,82,71,56,622.2,310,101,204,5,36,.984,1,1,-2,-3,-2,4.41,3.63,2B-OF-3B-SS,gonzaed02
439,Enrique Gonzalez,25,SDP,NL,4,0,0,3.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,gonzaen01
440,Gio Gonzalez,22,OAK,AL,10,7,0,34.0,6,1,5,0,1,1.000,,,3,18,1,1.59,0.60,P,gonzagi01
441,Luis Gonzalez,40,FLA,NL,85,80,45,651.0,140,135,1,4,0,.971,-6,-11,-12,-22,2,1.88,1.60,OF,gonzalu01
442,Mike Gonzalez,30,ATL,NL,36,0,0,33.2,1,0,1,0,0,1.000,,,-1,-6,0,0.27,0.03,P,gonzami02
443,Alex Gordon,24,KCR,AL,133,133,129,1180.0,358,112,230,16,21,.955,2,2,-8,-8,0,2.61,2.57,3B,gordoal01
444,Brian Gordon,29,TEX,AL,3,0,0,4.0,2,1,1,0,0,1.000,,,0,0,0,4.50,0.67,P,gordobr01
445,Tom Gordon,40,PHI,NL,34,0,0,29.2,6,1,3,2,0,.667,,,0,0,0,1.21,0.12,P,gordoto01
446,Tom Gorzelanny,25,PIT,NL,21,21,0,105.1,25,6,18,1,4,.960,,,0,0,0,2.05,1.14,P,gorzeto01
447,Ruben Gotay,25,ATL,NL,12,9,8,90.0,30,5,23,2,2,.933,1,9,1,13,0,2.80,2.15,3B-2B,gotayru01
448,John Grabow,29,PIT,NL,74,0,0,76.0,13,3,9,1,1,.923,,,0,0,0,1.42,0.16,P,grabojo02
449,Curtis Granderson,27,DET,AL,140,131,127,1188.0,375,366,5,4,1,.989,-5,-5,-20,-20,0,2.81,2.65,OF,grandcu01
450,Jeff Gray,26,OAK,AL,5,0,0,4.2,2,1,1,0,0,1.000,,,0,0,0,3.86,0.40,P,grayje02
451,Sean Green,29,SEA,AL,72,0,0,79.0,11,3,6,2,1,.818,,,-4,-10,0,1.03,0.13,P,greense01
452,Khalil Greene,28,SDP,NL,105,103,98,934.0,443,146,289,8,66,.982,-6,-8,-2,-3,0,4.19,4.14,SS,greenkh01
453,Kevin Gregg,30,FLA,NL,72,0,0,68.2,12,1,9,2,0,.833,,,-1,-3,0,1.31,0.14,P,greggke01
454,Zack Greinke,24,KCR,AL,32,32,1,202.1,36,11,24,1,1,.972,,,4,4,0,1.56,1.09,P,greinza01
455,Ken Griffey Jr.,38,TOT,ZZ,123,122,79,1013.0,232,219,8,5,1,.978,-10,-11,-6,-7,6,2.02,1.85,OF,griffke02
456,Jason Grilli,31,TOT,ZZ,60,0,0,75.0,11,3,7,1,2,.909,,,1,16,0,1.20,0.17,P,grillja01
457,Gabe Gross,28,TOT,ZZ,137,92,74,901.0,232,222,8,2,1,.991,10,13,4,5,2,2.30,1.68,OF,grossga01
458,Mark Grudzielanek,38,KCR,AL,85,85,68,710.2,396,135,257,4,58,.990,2,4,-1,-2,1,4.96,4.61,2B,grudzma01
459,Eddie Guardado,37,TOT,AL,64,0,0,56.1,5,0,5,0,0,1.000,,,0,0,0,0.80,0.08,P,guarded01
460,Vladimir Guerrero,33,LAA,AL,99,99,79,839.0,192,180,8,4,1,.979,0,0,-14,-20,-2,2.02,1.90,OF,guerrvl01
461,Matt Guerrier,29,MIN,AL,76,0,0,76.1,16,5,10,1,0,.938,,,-2,-5,0,1.77,0.20,P,guerrma02
462,Carlos Guevara,26,SDP,NL,10,0,0,12.1,2,0,2,0,0,1.000,,,0,0,0,1.46,0.20,P,guevaca01
463,Carlos Guillen,32,DET,AL,109,107,85,928.2,438,216,206,16,37,.963,0,0,-11,-14,-3,4.09,3.67,3B-1B-OF,guillca01
464,Jose Guillen,32,KCR,AL,109,108,74,912.1,218,204,10,4,2,.982,3,4,-22,-28,0,2.11,1.96,OF,guilljo01
465,Jeremy Guthrie,29,BAL,AL,30,30,1,190.2,43,19,21,3,1,.930,,,1,1,-1,1.89,1.33,P,guthrje01
466,Franklin Gutierrez,25,CLE,AL,119,104,93,938.2,276,268,5,3,0,.989,20,25,46,58,8,2.62,2.29,OF,gutiefr01
467,Angel Guzman,26,CHC,NL,6,1,0,9.2,2,0,2,0,0,1.000,,,0,0,0,1.86,0.33,P,guzmaan01
468,Cristian Guzman,30,WSN,NL,136,132,126,1174.0,603,192,394,17,75,.972,8,9,12,12,0,4.49,4.31,SS,guzmacr01
469,Tony Gwynn,25,MIL,NL,10,5,4,56.1,15,15,0,0,0,1.000,2,38,6,128,0,2.40,1.50,OF,gwynnto02
470,Charlie Haeger,24,SDP,NL,4,0,0,4.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,haegech01
471,Jerry Hairston,32,CIN,NL,71,60,30,546.0,217,126,86,5,23,.977,1,2,-2,-4,0,3.49,2.52,SS-OF-2B-3B,hairsje02
472,Scott Hairston,28,SDP,NL,88,75,52,689.2,192,185,5,2,0,.990,8,14,14,24,0,2.48,2.13,OF-2B,hairssc01
473,Bill Hall,28,MIL,NL,118,101,90,931.1,300,72,209,19,25,.937,7,9,1,1,0,2.72,2.36,3B-2B,hallbi03
474,Toby Hall,32,CHW,AL,37,36,32,315.1,248,231,15,2,0,.992,-5,-19,-1,-4,0,7.02,6.65,C,hallto02
475,Roy Halladay,31,TOR,AL,34,33,9,246.0,60,33,26,1,2,.983,,,1,1,1,2.16,1.74,P,hallaro01
476,Cole Hamels,24,PHI,NL,33,33,2,227.1,47,11,33,3,3,.936,,,2,2,0,1.74,1.33,P,hamelco01
477,Josh Hamilton,27,TEX,AL,141,140,119,1201.0,358,345,7,6,5,.983,0,0,-14,-13,2,2.64,2.50,OF,hamiljo03
478,Jason Hammel,25,TBR,AL,40,5,0,78.1,12,7,5,0,0,1.000,,,-1,-3,0,1.38,0.30,P,hammeja01
479,Robby Hammock,31,ARI,NL,15,11,11,107.1,95,92,3,0,0,1.000,0,0,-1,-11,1,7.97,6.33,C,hammoro01
480,Justin Hampson,28,SDP,NL,35,0,0,30.2,3,1,2,0,0,1.000,,,-1,-7,0,0.88,0.09,P,hampsju01
481,Mike Hampton,35,ATL,NL,13,13,0,78.0,21,3,17,1,2,.952,,,4,10,0,2.31,1.54,P,hamptmi01
482,Ryan Hanigan,27,CIN,NL,30,25,23,229.1,206,186,19,1,4,.995,1,5,0,0,0,8.05,6.83,C,hanigry01
483,Jack Hannahan,28,OAK,AL,133,116,108,1063.2,386,152,223,11,31,.972,10,11,17,20,-1,3.17,2.76,3B-1B,hannaja01
484,Joel Hanrahan,26,WSN,NL,69,0,0,84.1,11,4,5,2,0,.818,,,-3,-7,0,0.96,0.13,P,hanrajo01
485,Devern Hansack,30,BOS,AL,4,0,0,6.2,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P,hansade01
486,Craig Hansen,24,TOT,ZZ,48,0,0,46.1,7,1,6,0,0,1.000,,,-2,-52,0,1.36,0.15,P,hansecr01
487,J.A. Happ,25,PHI,NL,8,4,0,31.2,5,1,4,0,0,1.000,,,0,0,0,1.42,0.63,P,happja01
488,Aaron Harang,30,CIN,NL,30,29,1,184.1,28,16,11,1,0,.964,,,-5,-5,0,1.32,0.90,P,haranaa01
489,Rich Harden,26,TOT,ZZ,25,25,0,148.0,15,9,6,0,0,1.000,,,2,16,0,0.91,0.60,P,harderi01
490,J.J. Hardy,25,MIL,NL,145,143,136,1268.1,647,202,430,15,86,.977,16,15,13,12,1,4.48,4.36,SS,hardyjj01
491,Dan Haren,27,ARI,NL,33,33,1,216.0,29,9,20,0,2,1.000,,,0,0,0,1.21,0.88,P,harenda01
492,Brad Harman,22,PHI,NL,3,2,0,18.0,5,2,3,0,0,1.000,0,20,0,0,0,2.50,1.25,2B-3B,harmabr01
493,Brendan Harris,27,MIN,AL,128,116,107,1043.1,481,159,309,13,70,.973,-10,-12,-9,-10,2,4.04,3.60,SS-2B-3B-1B,harribr01
494,Willie Harris,30,WSN,NL,122,87,70,836.2,269,223,42,4,12,.985,7,10,27,38,-1,2.85,1.98,OF-2B-3B-SS,harriwi02
495,Matt Harrison,22,TEX,AL,15,15,1,83.2,9,1,8,0,0,1.000,,,1,2,0,0.97,0.60,P,harrima01
496,Corey Hart,26,MIL,NL,156,156,146,1376.2,315,302,8,5,2,.984,-2,-2,-6,-5,0,2.03,1.99,OF,hartco01
497,Kevin Hart,25,CHC,NL,21,0,0,27.2,10,6,4,0,1,1.000,,,-1,-7,0,3.25,0.48,P,hartke01
498,Scott Hatteberg,38,CIN,NL,16,8,7,87.2,76,69,6,1,3,.987,2,23,-1,-10,-1,7.70,4.69,1B,hattesc01
499,LaTroy Hawkins,35,TOT,ZZ,57,0,0,62.0,8,1,7,0,0,1.000,,,1,19,0,1.16,0.14,P,hawkila01
500,Brad Hawpe,29,COL,NL,133,132,124,1172.0,204,186,9,9,0,.956,-46,-47,-56,-57,-6,1.50,1.47,OF,hawpebr01
501,Dirk Hayhurst,27,SDP,NL,10,3,0,16.2,1,1,0,0,0,1.000,,,-2,-24,0,0.54,0.10,P,hayhudi01
502,Nathan Haynes,28,TBR,AL,18,10,7,108.0,26,25,0,1,0,.962,-2,-23,-6,-66,0,2.08,1.39,OF,haynena01
503,Chase Headley,24,SDP,NL,88,88,84,768.0,176,159,11,6,0,.966,-3,-4,-5,-7,-4,1.99,1.91,OF-3B,headlch01
504,Aaron Heilman,29,NYM,NL,78,0,0,76.0,16,2,14,0,0,1.000,,,1,3,0,1.89,0.21,P,heilmaa01
505,Wes Helms,32,FLA,NL,103,48,47,535.1,295,216,76,3,22,.990,0,1,5,11,-1,4.91,2.83,3B-1B-OF,helmswe01
506,Todd Helton,34,COL,NL,81,81,76,715.1,890,830,57,3,79,.997,5,9,7,12,3,11.16,10.95,1B,heltoto01
507,Mark Hendrickson,34,FLA,NL,36,19,0,133.2,25,3,22,0,0,1.000,,,0,0,0,1.68,0.69,P,hendrma01
508,Sean Henn,27,SDP,NL,4,0,0,9.1,3,2,1,0,0,1.000,,,1,21,0,2.89,0.75,P,hennse01
509,Brad Hennessey,28,SFG,NL,17,4,1,40.1,10,8,2,0,0,1.000,,,-1,-5,0,2.23,0.59,P,hennebr01
510,Clay Hensley,28,SDP,NL,32,1,0,39.0,7,1,6,0,0,1.000,,,0,0,0,1.62,0.22,P,henslcl01
511,Matt Herges,38,COL,NL,58,0,0,64.1,11,4,6,1,2,.909,,,1,3,0,1.40,0.17,P,hergema01
512,Jeremy Hermida,24,FLA,NL,132,124,105,1092.1,275,266,4,5,0,.982,-2,-2,-12,-13,-2,2.22,2.05,OF,hermije01
513,Anderson Hernandez,25,WSN,NL,19,18,18,162.0,86,37,46,3,9,.965,-2,-13,0,-1,1,4.61,4.37,2B-SS,hernaan01
514,Félix Hernández,22,SEA,AL,31,31,2,200.2,46,14,31,1,4,.978,,,1,1,0,2.02,1.45,P,hernafe02
515,Fernando Hernandez,23,OAK,AL,3,0,0,3.0,1,0,1,0,0,1.000,,,1,67,0,3.00,0.33,P,hernafe03
516,Liván Hernández,33,TOT,ZZ,31,31,2,180.0,40,8,31,1,0,.975,,,4,26,0,1.95,1.26,P,hernali01
517,Luis Hernandez,24,BAL,AL,35,28,17,244.0,142,55,84,3,21,.979,-2,-10,-4,-20,-1,5.13,3.97,SS-2B,hernalu01
518,Michel Hernandez,29,TBR,AL,4,4,3,33.0,22,20,1,1,0,.955,-1,-36,0,0,0,5.73,5.25,C,hernami01
519,Ramon Hernandez,32,BAL,AL,128,120,102,1049.1,779,725,45,9,8,.988,-12,-14,1,1,-1,6.60,5.97,C-1B,hernara02
520,Roberto Hernandez,27,CLE,AL,22,22,1,120.2,32,14,16,2,4,.938,,,1,2,-1,2.24,1.36,P,carmofa01
521,Runelvys Hernandez,30,HOU,NL,4,4,0,19.1,5,1,4,0,1,1.000,,,-1,-10,0,2.33,1.25,P,hernaru03
522,Danny Herrera,23,CIN,NL,7,0,0,7.1,5,1,4,0,0,1.000,,,1,27,0,6.14,0.71,P,herreda01
523,Jonathan Herrera,23,COL,NL,22,13,10,131.0,90,36,52,2,13,.978,2,17,6,54,2,6.05,3.83,2B-SS,herrejo03
524,Yoslán Herrera,27,PIT,NL,5,5,0,18.1,9,2,7,0,1,1.000,,,1,11,0,4.42,1.80,P,herreyo01
525,Mike Hessman,30,DET,AL,12,7,6,70.0,28,7,20,1,3,.964,-1,-14,-2,-33,0,3.47,2.25,3B,hessmmi01
526,Aaron Hill,26,TOR,AL,55,53,51,479.0,238,87,150,1,27,.996,-5,-12,-1,-3,1,4.45,4.31,2B,hillaa01
527,Koyie Hill,29,CHC,NL,9,2,2,42.2,42,40,1,1,0,.976,0,0,-1,-28,1,8.65,4.56,C,hillko01
528,Rich Hill,28,CHC,NL,5,5,0,19.2,2,0,2,0,0,1.000,,,0,0,0,0.92,0.40,P,hillri01
529,Shawn Hill,27,WSN,NL,12,12,0,63.1,26,7,17,2,0,.923,,,3,9,0,3.41,2.00,P,hillsh01
530,Mike Hinckley,25,WSN,NL,14,0,0,13.2,2,1,1,0,1,1.000,,,0,0,0,1.32,0.14,P,hinckmi01
531,Alex Hinshaw,25,SFG,NL,48,0,0,39.2,7,2,4,1,0,.857,,,-1,-5,0,1.36,0.13,P,hinshal01
532,Eric Hinske,30,TBR,AL,102,97,34,740.1,233,212,18,3,11,.987,-3,-5,-1,-1,-1,2.80,2.13,OF-1B-3B,hinsker01
533,Jason Hirsh,26,COL,NL,4,1,0,8.2,1,0,1,0,0,1.000,,,0,0,0,1.04,0.25,P,hirshja01
534,Luke Hochevar,24,KCR,AL,22,22,0,129.0,18,6,11,1,2,.944,,,-4,-6,-1,1.19,0.77,P,hochelu01
535,Trevor Hoffman,40,SDP,NL,48,0,0,45.1,9,3,6,0,0,1.000,,,-2,-9,0,1.79,0.19,P,hoffmtr01
536,Micah Hoffpauir,28,CHC,NL,18,13,11,121.2,52,49,1,2,3,.962,-1,-13,-3,-29,0,3.70,2.78,OF-1B,hoffpmi01
537,Matt Holliday,28,COL,NL,139,139,127,1229.1,252,240,9,3,3,.988,1,1,10,9,4,1.82,1.79,OF,hollima01
538,Michael Hollimon,26,DET,AL,10,6,4,54.0,20,5,14,1,2,.950,1,20,0,0,0,3.17,1.90,SS-2B-3B,hollimi01
539,Steve Holm,28,SFG,NL,42,19,15,210.1,195,190,5,0,0,1.000,-5,-29,-4,-23,0,8.34,4.64,C,holmst01
540,Paul Hoover,32,FLA,NL,13,12,9,104.1,92,84,8,0,0,1.000,-1,-12,2,23,1,7.94,7.08,C,hoovepa01
541,Norris Hopper,29,CIN,NL,18,10,7,100.1,23,23,0,0,0,1.000,-1,-14,0,0,0,2.06,1.28,OF,hoppeno01
542,Brian Horwitz,25,SFG,NL,10,8,5,72.1,26,26,0,0,0,1.000,5,90,2,33,0,3.24,2.60,OF,horwibr01
543,Ryan Howard,28,PHI,NL,159,156,156,1402.2,1528,1408,101,19,128,.988,10,8,-4,-3,-5,9.68,9.49,1B,howarry01
544,J.P. Howell,25,TBR,AL,64,0,0,89.1,17,7,9,1,0,.941,,,-3,-7,0,1.61,0.25,P,howeljp01
545,Bob Howry,34,CHC,NL,72,0,0,70.2,8,2,6,0,0,1.000,,,-1,-3,0,1.02,0.11,P,howrybo01
546,Chin-lung Hu,24,LAD,NL,64,30,25,337.2,165,61,103,1,18,.994,2,7,3,10,-1,4.37,2.52,SS-2B,huch01
547,Justin Huber,25,SDP,NL,22,17,8,139.1,28,27,0,1,0,.964,0,-3,6,51,0,1.74,1.23,OF,huberju01
548,Orlando Hudson,30,ARI,NL,105,105,89,904.2,493,200,284,9,60,.982,-5,-6,0,0,3,4.82,4.61,2B,hudsoor01
549,Tim Hudson,32,ATL,NL,23,22,1,142.0,30,7,22,1,2,.967,,,3,4,0,1.84,1.26,P,hudsoti01
550,Aubrey Huff,31,BAL,AL,55,54,50,469.1,283,200,80,3,20,.989,-6,-15,-1,-2,0,5.37,4.91,3B-1B,huffau01
551,Phil Hughes,22,NYY,AL,8,8,0,34.0,5,2,3,0,0,1.000,,,1,6,1,1.32,0.63,P,hugheph01
552,Tug Hulett,25,SEA,AL,8,2,1,32.0,16,6,10,0,2,1.000,1,26,0,0,0,4.50,1.78,2B-SS-3B,hulettu01
553,Philip Humber,25,MIN,AL,5,0,0,11.2,2,1,1,0,0,1.000,,,-1,-17,0,1.54,0.40,P,humbeph01
554,Nick Hundley,24,SDP,NL,59,55,50,486.1,402,366,32,4,4,.990,0,0,2,5,2,7.37,6.75,C,hundlni01
555,Tommy Hunter,21,TEX,AL,3,3,0,11.0,2,0,1,1,0,.500,,,-1,-18,0,0.82,0.33,P,hunteto02
556,Torii Hunter,32,LAA,AL,137,137,123,1193.1,354,350,4,0,0,1.000,-10,-10,-8,-8,8,2.67,2.58,OF,hunteto01
557,Eric Hurley,22,TEX,AL,5,5,0,24.2,1,0,1,0,0,1.000,,,1,8,0,0.36,0.20,P,hurleer01
558,Chris Iannetta,25,COL,NL,101,96,89,845.1,659,607,52,0,4,1.000,1,2,0,0,-2,7.02,6.52,C-3B,iannech01
559,Raul Ibanez,36,SEA,AL,153,153,142,1340.0,316,302,9,5,1,.984,-15,-14,-18,-16,-2,2.09,2.03,OF,ibanera01
560,Kei Igawa,28,NYY,AL,2,1,0,4.0,1,0,1,0,0,1.000,,,0,0,0,2.25,0.50,P,igawake01
561,Tadahito Iguchi,33,TOT,NL,78,73,68,672.1,350,143,206,1,54,.997,-5,-8,3,5,1,4.67,4.47,2B,iguchta01
562,Omar Infante,26,ATL,NL,90,77,60,680.0,231,102,119,10,24,.957,-3,-5,13,22,2,2.93,2.26,OF-3B-SS-2B,infanom01
563,Brandon Inge,31,DET,AL,113,101,87,918.0,550,434,115,1,18,.998,7,9,6,7,5,5.38,4.43,C-3B-OF,ingebr01
564,Joe Inglett,30,TOR,AL,100,82,68,755.2,354,158,191,5,39,.986,5,7,3,4,0,4.16,3.23,2B-OF-3B-SS,inglejo01
565,Hernan Iribarren,24,MIL,NL,3,1,0,12.1,5,2,3,0,1,1.000,1,49,1,100,0,3.65,1.67,2B-OF,iribahe01
566,Travis Ishikawa,24,SFG,NL,29,26,18,213.1,184,161,20,3,14,.984,2,11,3,19,0,7.64,6.24,1B,ishiktr01
567,Jason Isringhausen,35,STL,NL,42,0,0,42.2,19,8,10,1,1,.947,,,0,0,0,3.80,0.43,P,isrinja01
568,Akinori Iwamura,29,TBR,AL,152,151,143,1337.0,688,284,397,7,109,.990,-2,-2,2,2,-1,4.58,4.48,2B,iwamuak01
569,Cesar Izturis,28,STL,NL,133,111,96,1017.0,557,173,373,11,77,.980,8,9,12,14,-2,4.83,3.96,SS-3B,izturce01
570,Maicer Izturis,27,LAA,AL,78,75,65,666.0,338,119,215,4,46,.988,8,15,5,9,1,4.51,4.18,SS-2B-3B,izturma01
571,Conor Jackson,26,ARI,NL,143,141,126,1227.2,721,679,35,7,37,.990,9,9,11,10,-1,5.23,4.92,OF-1B,jacksco01
572,Edwin Jackson,24,TBR,AL,32,31,0,183.1,31,19,11,1,5,.968,,,-1,-1,0,1.47,0.94,P,jacksed01
573,Zach Jackson,25,TOT,ZZ,11,9,0,58.1,21,5,14,2,2,.905,,,-1,-20,0,2.93,1.73,P,jacksza01
574,Mike Jacobs,27,FLA,NL,119,119,53,927.1,898,825,62,11,67,.988,-16,-21,-24,-31,-1,8.61,7.45,1B,jacobmi02
575,Chuck James,26,ATL,NL,7,7,0,29.2,4,1,3,0,0,1.000,,,-1,-7,0,1.21,0.57,P,jamesch03
576,Paul Janish,25,CIN,NL,36,20,17,204.1,112,31,78,3,13,.973,3,18,0,0,1,4.80,3.03,SS,janispa01
577,John Jaso,24,TBR,AL,3,1,1,16.0,12,11,1,0,0,1.000,0,0,0,0,0,6.75,4.00,C,jasojo01
578,Geoff Jenkins,33,PHI,NL,90,72,53,642.0,152,140,7,5,1,.967,7,13,2,3,-4,2.06,1.63,OF,jenkige01
579,Bobby Jenks,27,CHW,AL,57,0,0,61.2,16,4,12,0,1,1.000,,,0,0,0,2.34,0.28,P,jenksbo01
580,Jason Jennings,29,TEX,AL,6,6,0,27.1,8,4,3,1,0,.875,,,-1,-7,0,2.30,1.17,P,jennija01
581,Kevin Jepsen,23,LAA,AL,9,0,0,8.1,4,2,2,0,0,1.000,,,1,24,0,4.32,0.44,P,jepseke01
582,Derek Jeter,34,NYY,AL,148,147,127,1258.2,579,220,347,12,69,.979,-5,-5,-10,-10,-1,4.05,3.83,SS,jeterde01
583,Cesar Jimenez,23,SEA,AL,31,2,0,34.1,10,2,8,0,1,1.000,,,1,6,0,2.62,0.32,P,jimence01
584,Kelvin Jimenez,27,STL,NL,15,0,0,24.0,8,3,5,0,0,1.000,,,0,0,0,3.00,0.53,P,jimenke01
585,Ubaldo Jiménez,24,COL,NL,34,34,1,198.2,52,16,32,4,1,.923,,,-1,-1,0,2.17,1.41,P,jimenub01
586,Charlton Jimerson,28,SEA,AL,1,0,0,1.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,OF,jimerch01
587,Kenji Johjima,32,SEA,AL,100,95,83,833.1,674,632,34,8,8,.988,2,3,3,4,3,7.19,6.66,C,johjike01
