Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
437,Mike Heathcott,29,CHW,AL,1,0,0,3.0,0,0,0,0,0,,,,0.00,0.00,P,heathmi03
438,Rick Helling,27,TEX,AL,33,33,4,216.1,21,8,12,1,0,.952,,,0.83,0.61,P,helliri01
439,Wes Helms,22,ATL,NL,4,2,2,21.0,4,1,2,1,0,.750,-1,-29,1.29,0.75,3B,helmswe01
440,Todd Helton,24,COL,NL,146,134,130,1208.0,1317,1164,146,7,156,.995,9,9,9.76,8.97,1B,heltoto01
441,Rickey Henderson,39,OAK,AL,151,144,113,1239.0,334,327,3,4,1,.988,-6,-6,2.40,2.19,OF,henderi01
442,Rod Henderson,27,MIL,NL,2,0,0,3.2,0,0,0,0,0,,,,0.00,0.00,P,hendero01
443,Bob Henley,25,MON,NL,35,30,28,270.2,204,189,14,1,1,.995,2,9,6.75,5.80,C,henlebo01
444,Oscar Henriquez,24,FLA,NL,15,0,0,20.0,0,0,0,0,0,,,,0.00,0.00,P,henrios01
445,Butch Henry,29,BOS,AL,2,2,0,9.0,4,1,3,0,0,1.000,,,4.00,2.00,P,henrybu01
446,Doug Henry,34,HOU,NL,59,0,0,71.0,8,4,4,0,1,1.000,,,1.01,0.14,P,henrydo01
447,Pat Hentgen,29,TOR,AL,29,29,0,177.2,39,15,22,2,1,.949,,,1.87,1.28,P,hentgpa01
448,Felix Heredia,23,TOT,NL,71,2,0,58.2,8,4,3,1,0,.875,,,1.07,0.10,P,heredfe01
449,Gil Heredia,32,OAK,AL,8,6,0,42.2,10,1,9,0,0,1.000,,,2.11,1.25,P,heredgi01
450,Dustin Hermanson,25,MON,NL,32,30,1,187.0,47,18,25,4,3,.915,,,2.07,1.34,P,hermadu01
451,Carlos Hernandez,31,SDP,NL,123,102,83,908.2,855,795,53,7,6,.992,-2,-3,8.40,6.89,C-1B,hernaca01
452,José Hernández,28,CHC,NL,143,119,69,1105.2,432,193,226,13,26,.970,6,6,3.41,2.38,3B-SS-OF-1B-2B,hernajo01
453,Liván Hernández,23,FLA,NL,33,33,9,234.1,50,15,35,0,3,1.000,,,1.92,1.52,P,hernali01
454,Orlando Hernandez,32,NYY,AL,21,21,3,141.0,33,10,23,0,0,1.000,,,2.11,1.57,P,hernaor01
455,Roberto Hernandez,33,TBD,AL,67,0,0,71.1,14,4,9,1,0,.929,,,1.64,0.19,P,hernaro01
456,Xavier Hernandez,32,TEX,AL,46,0,0,58.0,6,3,3,0,0,1.000,,,0.93,0.13,P,hernaxa01
457,Orel Hershiser,39,SFG,NL,34,34,0,202.0,58,21,36,1,3,.983,,,2.54,1.68,P,hershor01
458,Richard Hidalgo,23,HOU,NL,72,52,41,491.0,137,131,3,3,1,.978,8,18,2.46,1.86,OF,hidalri01
459,Bobby Higginson,27,DET,AL,153,153,145,1347.1,327,303,18,6,3,.982,-6,-5,2.14,2.10,OF,higgibo02
460,Glenallen Hill,33,TOT,ZZ,105,101,45,768.0,176,166,5,5,1,.972,-3,-4,2.00,1.63,OF,hillgl01
461,Ken Hill,32,ANA,AL,19,19,0,103.0,34,14,20,0,3,1.000,,,2.97,1.79,P,hillke01
462,A.J. Hinch,24,OAK,AL,118,109,88,940.1,658,602,47,9,8,.986,1,1,6.21,5.50,C,hincha.01
463,Sterling Hitchcock,27,SDP,NL,39,27,2,176.1,23,6,17,0,2,1.000,,,1.17,0.59,P,hitchst01
464,Denny Hocking,28,MIN,AL,101,49,37,535.0,224,118,102,4,18,.982,2,5,3.70,1.96,SS-OF-2B-3B-1B,hockide01
465,Trevor Hoffman,30,SDP,NL,66,0,0,73.0,7,3,4,0,1,1.000,,,0.86,0.11,P,hoffmtr01
466,Chris Hoiles,33,BAL,AL,87,78,49,657.0,571,529,39,3,9,.995,-6,-11,7.78,6.38,C-1B,hoilech01
467,Ray Holbert,27,TOT,NL,8,4,4,46.1,26,8,17,1,3,.962,-1,-13,4.86,3.13,SS-2B,holbera01
468,David Holdridge,29,SEA,AL,7,0,0,6.2,0,0,0,0,0,,,,0.00,0.00,P,holdrda01
469,Todd Hollandsworth,25,LAD,NL,51,43,29,385.1,92,87,1,4,0,.957,-3,-8,2.06,1.73,OF,hollato01
470,Damon Hollins,24,TOT,NL,7,4,3,38.0,7,7,0,0,0,1.000,0,6,1.66,1.00,OF,hollida02
471,Dave Hollins,32,ANA,AL,98,97,67,794.2,274,107,150,17,17,.938,-19,-29,2.91,2.62,3B-1B,hollida01
472,Darren Holmes,32,NYY,AL,34,0,0,51.1,10,4,5,1,2,.900,,,1.58,0.26,P,holmeda01
473,Mike Holtz,25,ANA,AL,53,0,0,30.1,2,0,2,0,0,1.000,,,0.59,0.04,P,holtzmi01
474,Mark Holzemer,28,OAK,AL,13,0,0,9.2,2,2,0,0,0,1.000,,,1.86,0.15,P,holzema01
475,Tyler Houston,27,CHC,NL,80,68,42,572.0,492,451,36,5,6,.990,0,0,7.66,5.94,C-3B-1B,houstty01
476,David Howard,31,STL,NL,45,23,15,248.0,137,53,82,2,10,.985,-1,-4,4.90,2.65,2B-SS-3B-OF,howarda02
477,Thomas Howard,33,LAD,NL,29,12,7,135.2,35,33,2,0,0,1.000,1,7,2.32,1.21,OF,howarth01
478,Jack Howell,36,HOU,NL,12,7,5,69.0,75,64,11,0,3,1.000,-2,-30,9.78,6.25,1B-3B,howelja02
479,Bob Howry,24,CHW,AL,44,0,0,54.1,10,2,7,1,0,.900,,,1.49,0.20,P,howrybo01
480,Mike Hubbard,27,MON,NL,25,11,7,122.1,87,83,4,0,1,1.000,-3,-29,6.40,3.48,C-2B,hubbami01
481,Trent Hubbard,34,LAD,NL,81,48,33,472.2,114,110,3,1,0,.991,-2,-4,2.15,1.38,OF-3B,hubbatr01
482,John Hudek,31,TOT,NL,58,0,0,64.0,10,3,7,0,0,1.000,,,1.41,0.17,P,hudekjo01
483,Rex Hudler,37,PHI,NL,10,7,5,68.0,28,27,1,0,0,1.000,1,18,3.71,2.80,OF-1B,hudlere01
484,Joe Hudson,27,MIL,NL,1,0,0,0.1,0,0,0,0,0,,,,0.00,0.00,P,hudsojo02
485,Bobby Hughes,27,MIL,NL,73,56,43,514.2,429,398,29,2,5,.995,-4,-9,7.47,5.69,C-OF,hughebo01
486,Todd Hundley,29,NYM,NL,36,36,5,234.2,69,60,4,5,0,.928,-5,-24,2.45,1.78,OF-C,hundlto01
487,Brian Hunter,30,STL,NL,35,22,7,201.2,72,66,3,3,3,.958,2,12,3.08,1.97,OF-1B,huntebr01
488,Brian Hunter,27,DET,AL,139,137,130,1212.1,402,386,11,5,0,.988,17,17,2.95,2.86,OF,huntebr02
489,Torii Hunter,22,MIN,AL,6,5,4,45.0,8,8,0,0,0,1.000,-4,-101,1.60,1.33,OF,hunteto01
490,Butch Huskey,26,NYM,NL,103,94,64,796.1,178,166,8,4,1,.978,5,7,1.97,1.69,OF,huskebu01
491,Jeff Huson,33,SEA,AL,24,11,8,114.0,47,31,14,2,3,.957,-1,-12,3.55,1.80,3B-2B-1B-SS-OF,husonje01
492,Mark Hutton,28,CIN,NL,10,2,0,17.0,7,3,4,0,1,1.000,,,3.71,0.70,P,huttoma01
493,Raul Ibanez,26,SEA,AL,30,23,10,207.1,113,105,7,1,12,.991,-1,-8,4.86,3.39,1B-OF,ibanera01
494,Pete Incaviglia,34,TOT,ZZ,4,2,0,17.0,3,3,0,0,0,1.000,-1,-64,1.59,0.75,OF,incavpe01
495,Hideki Irabu,29,NYY,AL,29,28,2,173.0,25,6,17,2,1,.920,,,1.20,0.79,P,irabuhi01
496,Damian Jackson,24,CIN,NL,13,9,9,92.0,42,20,21,1,3,.976,-1,-8,4.01,3.15,SS-OF,jacksda04
497,Darrin Jackson,34,MIL,NL,94,37,31,459.0,111,106,3,2,0,.982,4,11,2.14,1.16,OF,jacksda03
498,Michael Jackson,33,CLE,AL,69,0,0,64.0,18,6,11,1,2,.944,,,2.39,0.25,P,jacksmi02
499,Ryan Jackson,26,FLA,NL,72,57,33,493.1,372,341,21,10,30,.973,-6,-15,6.60,4.76,1B-OF,jacksry01
500,Jason Jacome,27,CLE,AL,1,1,0,5.0,0,0,0,0,0,,,,0.00,0.00,P,jacomja01
501,John Jaha,32,MIL,NL,57,55,31,445.2,467,441,23,3,57,.994,-1,-2,9.37,8.14,1B,jahajo01
502,Mike James,30,ANA,AL,11,0,0,14.0,1,0,1,0,0,1.000,,,0.64,0.09,P,jamesmi01
503,Stan Javier,34,SFG,NL,121,102,81,947.2,220,217,0,3,1,.986,1,2,2.06,1.79,OF,javiest01
504,Gregg Jefferies,30,TOT,MLB,139,137,69,1081.0,226,216,9,1,2,.996,5,6,1.87,1.62,OF-1B,jeffegr01
505,Reggie Jefferson,29,BOS,AL,7,4,3,40.0,43,37,4,2,2,.953,-1,-21,9.23,5.86,1B,jeffere01
506,Geoff Jenkins,23,MIL,NL,81,67,49,594.2,125,115,6,4,2,.968,5,9,1.83,1.49,OF,jenkige01
507,Marcus Jensen,25,MIL,NL,1,0,0,1.0,1,1,0,0,0,1.000,0,0,9.00,1.00,C,jensema01
508,Mike Jerzembeck,26,NYY,AL,3,2,0,6.1,1,0,1,0,0,1.000,,,1.42,0.33,P,jerzemi01
509,Derek Jeter,24,NYY,AL,148,148,140,1304.2,625,223,393,9,82,.986,2,2,4.25,4.16,SS,jeterde01
510,Jose Jimenez,24,STL,NL,4,3,0,21.1,5,0,5,0,0,1.000,,,2.11,1.25,P,jimenjo01
511,Doug Johns,30,BAL,AL,31,10,0,86.2,31,5,25,1,2,.968,,,3.12,0.97,P,johnsdo04
512,Keith Johns,26,BOS,AL,1,0,0,2.0,2,1,1,0,1,1.000,0,0,9.00,2.00,2B,johnske03
513,Brian Johnson,30,SFG,NL,96,86,70,766.0,628,591,33,4,4,.994,2,3,7.33,6.50,C-OF,johnsbr01
514,Charles Johnson,26,TOT,NL,131,129,124,1143.2,976,908,60,8,11,.992,7,7,7.62,7.39,C,johnsch04
515,Jason Johnson,24,TBD,AL,13,13,0,60.0,6,2,4,0,0,1.000,,,0.90,0.46,P,johnsja02
516,Jonathan Johnson,23,TEX,AL,1,1,0,4.1,2,1,1,0,0,1.000,,,4.15,2.00,P,johnsjo08
517,Lance Johnson,34,CHC,NL,78,68,65,636.0,163,154,5,4,2,.975,-1,-2,2.25,2.04,OF,johnsla03
518,Mark Johnson,30,ANA,AL,5,1,1,17.1,14,13,1,0,2,1.000,0,14,7.27,2.80,1B,johnsma01
519,Mark Johnson,22,CHW,AL,7,5,5,53.2,38,36,2,0,1,1.000,1,22,6.37,5.43,C,johnsma02
520,Mike Johnson,22,MON,NL,2,2,0,7.1,1,0,1,0,0,1.000,,,1.23,0.50,P,johnsmi02
521,Randy Johnson,34,TOT,ZZ,34,34,10,244.1,45,6,30,9,3,.800,,,1.33,1.06,P,johnsra05
522,Russ Johnson,25,HOU,NL,6,2,2,25.0,12,3,9,0,0,1.000,2,91,4.32,2.00,3B-2B,johnsru01
523,John Johnstone,29,SFG,NL,70,0,0,88.0,13,8,5,0,0,1.000,,,1.33,0.19,P,johnsjo07
524,Andruw Jones,21,ATL,NL,159,156,150,1372.2,435,413,20,2,6,.995,35,31,2.84,2.72,OF,jonesan01
525,Bobby Jones,28,NYM,NL,30,30,0,195.1,51,14,35,2,3,.961,,,2.26,1.63,P,jonesbo03
526,Bobby Jones,26,COL,NL,35,20,1,141.1,29,8,18,3,0,.897,,,1.66,0.74,P,jonesbo04
527,Chipper Jones,26,ATL,NL,158,158,155,1399.2,407,105,290,12,28,.971,3,2,2.54,2.50,3B,jonesch06
528,Chris Jones,32,TOT,NL,37,23,11,210.2,45,42,1,2,0,.956,2,9,1.84,1.16,OF,jonesch05
529,Doug Jones,41,TOT,ZZ,69,0,0,85.1,19,4,14,1,2,.947,,,1.90,0.26,P,jonesdo01
530,Terry Jones,27,MON,NL,60,57,52,492.2,167,161,4,2,3,.988,17,40,3.01,2.75,OF,joneste02
531,Todd Jones,30,DET,AL,65,0,0,63.1,14,7,7,0,2,1.000,,,1.99,0.22,P,jonesto02
532,Brian Jordan,31,STL,NL,141,134,96,1172.0,305,284,12,9,6,.970,25,26,2.27,2.08,OF-3B,jordabr01
533,Kevin Jordan,28,PHI,NL,50,37,26,355.1,276,195,77,4,29,.986,-3,-9,6.89,5.23,1B-2B-3B,jordake01
534,Ricardo Jordan,28,CIN,NL,6,0,0,3.1,1,1,0,0,0,1.000,,,2.70,0.17,P,jordari03
535,Wally Joyner,36,SDP,NL,127,113,102,1013.2,1073,985,81,7,101,.993,0,0,9.46,8.39,1B,joynewa01
536,Mike Judd,23,LAD,NL,7,0,0,11.1,4,0,4,0,0,1.000,,,3.18,0.57,P,juddmi01
537,Jeff Juden,27,TOT,ZZ,32,30,2,178.1,31,9,19,3,2,.903,,,1.41,0.88,P,judenje01
538,David Justice,32,CLE,AL,21,20,15,167.0,37,37,0,0,0,1.000,0,-2,1.99,1.76,OF,justida01
539,Scott Kamieniecki,34,BAL,AL,12,11,0,54.2,22,12,10,0,0,1.000,,,3.62,1.83,P,kamiesc01
540,Gabe Kapler,22,DET,AL,6,6,6,53.0,9,9,0,0,0,1.000,0,-7,1.53,1.50,OF,kaplega01
541,Matt Karchner,31,TOT,ZZ,61,0,0,64.2,14,3,11,0,0,1.000,,,1.95,0.23,P,karchma01
542,Scott Karl,26,MIL,NL,33,33,0,192.1,50,12,38,0,3,1.000,,,2.34,1.52,P,karlsc01
543,Eric Karros,30,LAD,NL,136,136,116,1168.2,1272,1150,110,12,122,.991,-3,-3,9.70,9.26,1B,karroer01
544,Steve Karsay,26,CLE,AL,11,1,0,24.1,5,3,2,0,0,1.000,,,1.85,0.45,P,karsast01
545,Greg Keagle,27,DET,AL,9,7,0,38.2,8,3,5,0,0,1.000,,,1.86,0.89,P,keaglgr01
546,Mike Kelly,28,TBD,AL,93,67,56,628.0,141,137,4,0,1,1.000,2,3,2.02,1.52,OF,kellymi02
547,Pat Kelly,30,STL,NL,43,35,27,312.1,195,79,109,7,18,.964,3,12,5.42,4.09,2B-OF-SS,kellypa03
548,Roberto Kelly,33,TEX,AL,71,57,28,501.0,164,155,5,4,1,.976,-2,-4,2.87,2.25,OF,kellyro01
549,Jason Kendall,24,PIT,NL,144,143,136,1253.2,1082,1015,58,9,10,.992,-1,-1,7.70,7.45,C,kendaja01
550,Jeff Kent,30,SFG,NL,135,134,112,1166.1,703,279,404,20,87,.972,-6,-6,5.27,5.06,2B-1B,kentje01
551,Jimmy Key,37,BAL,AL,25,11,0,79.1,15,4,11,0,3,1.000,,,1.70,0.60,P,keyji01
552,Darryl Kile,29,COL,NL,36,35,4,230.1,57,22,32,3,1,.947,,,2.11,1.50,P,kileda01
553,Curtis King,27,STL,NL,36,0,0,51.0,19,10,9,0,1,1.000,,,3.35,0.53,P,kingcu01
554,Jeff King,33,KCR,AL,115,113,102,978.1,1031,935,91,5,105,.995,7,8,9.44,8.84,1B-3B,kingje01
555,Gene Kingsale,21,BAL,AL,4,0,0,7.0,2,2,0,0,0,1.000,0,-17,2.57,0.50,OF,kingsge01
556,Mike Kinkade,25,NYM,NL,1,0,0,3.0,0,0,0,0,0,,0,0,0.00,0.00,3B,kinkami01
557,Wayne Kirby,34,NYM,NL,19,4,2,56.2,16,15,1,0,1,1.000,-1,-15,2.54,0.84,OF,kirbywa01
558,Danny Klassen,22,ARI,NL,29,28,22,238.0,139,60,74,5,16,.964,-6,-28,5.07,4.62,2B,klassda01
559,Ryan Klesko,27,ATL,NL,125,124,56,967.0,210,195,13,2,5,.990,7,8,1.94,1.64,OF-1B,kleskry01
560,Steve Kline,25,MON,NL,78,0,0,71.2,14,3,10,1,0,.929,,,1.63,0.17,P,klinest02
561,Scott Klingenbeck,27,CIN,NL,4,4,0,22.2,7,4,3,0,0,1.000,,,2.78,1.75,P,klingsc01
562,Chuck Knoblauch,29,NYY,AL,149,149,131,1293.0,696,275,408,13,86,.981,-4,-4,4.75,4.58,2B,knoblch01
563,Randy Knorr,29,FLA,NL,15,15,11,119.0,90,82,7,1,2,.989,-3,-30,6.73,5.93,C,knorrra01
564,Paul Konerko,22,TOT,NL,63,53,28,451.0,291,235,54,2,10,.993,1,4,5.77,4.25,1B-3B-OF,konerpa01
565,Corey Koskie,25,MIN,AL,10,7,5,71.0,17,6,10,1,1,.941,-1,-22,2.03,1.60,3B,koskico01
566,Mark Kotsay,22,FLA,NL,147,136,122,1231.0,377,350,21,6,2,.984,25,24,2.71,2.51,OF-1B,kotsama01
567,Chad Kreuter,33,TOT,AL,94,74,66,670.0,483,438,36,9,4,.981,-2,-4,6.37,5.04,C,kreutch01
568,Rick Krivda,28,TOT,ZZ,27,2,0,51.1,9,3,6,0,0,1.000,,,1.58,0.33,P,krivdri01
569,Marc Kroon,25,TOT,NL,6,0,0,7.2,3,0,3,0,0,1.000,,,3.52,0.50,P,kroonma01
570,Jeff Kubenka,23,LAD,NL,6,0,0,9.1,4,0,3,1,0,.750,,,2.89,0.50,P,kubenje01
571,Tim Laker,28,TOT,MLB,6,5,2,40.0,41,40,1,0,4,1.000,-1,-36,9.23,5.86,1B-C,lakerti01
572,Tom Lampkin,34,STL,NL,69,54,48,490.2,361,337,19,5,5,.986,-2,-5,6.53,5.16,C-OF-1B,lampkto01
573,Mark Langston,37,SDP,NL,22,16,0,81.1,19,2,16,1,1,.947,,,1.99,0.82,P,langsma01
574,Frank Lankford,27,LAD,NL,12,0,0,19.2,14,6,8,0,0,1.000,,,6.41,1.17,P,lankffr01
575,Ray Lankford,31,STL,NL,145,137,121,1216.1,350,338,7,5,2,.986,4,3,2.55,2.38,OF,lankfra01
576,Mike Lansing,30,COL,NL,153,148,132,1275.0,780,345,425,10,116,.987,4,4,5.44,5.00,2B-3B,lansimi01
577,Andy Larkin,24,FLA,NL,17,14,0,74.2,15,4,11,0,1,1.000,,,1.81,0.88,P,larkian01
578,Barry Larkin,34,CIN,NL,145,142,132,1236.0,580,207,361,12,79,.979,1,1,4.14,3.92,SS,larkiba01
579,Stephen Larkin,24,CIN,NL,1,1,0,6.0,6,6,0,0,0,1.000,0,40,9.00,6.00,1B,larkist02
580,Chris Latham,25,MIN,AL,32,25,23,241.0,72,69,1,2,0,.972,-2,-9,2.61,2.19,OF,lathach01
581,Sean Lawrence,27,PIT,NL,7,3,0,19.2,2,0,2,0,0,1.000,,,0.92,0.29,P,lawrese01
582,Matt Lawton,26,MIN,AL,151,147,135,1320.0,414,398,12,4,5,.990,-6,-6,2.80,2.72,OF,lawtoma02
583,Ricky Ledee,24,NYY,AL,42,20,17,219.1,52,47,4,1,0,.981,2,13,2.09,1.21,OF,ledeeri01
584,Aaron Ledesma,27,TBD,AL,84,69,60,634.1,390,151,227,12,62,.969,9,16,5.36,4.40,SS-2B-3B-1B,ledesaa01
585,Derrek Lee,22,FLA,NL,132,114,104,1046.2,1072,950,114,8,116,.993,-2,-2,9.15,8.06,1B,leede02
586,Travis Lee,23,ARI,NL,146,145,138,1268.1,1372,1269,100,3,104,.998,-3,-3,9.71,9.38,1B,leetr01
587,Al Leiter,32,NYM,NL,28,28,4,193.0,22,4,18,0,0,1.000,,,1.03,0.79,P,leiteal01
588,Mark Leiter,35,PHI,NL,69,0,0,88.2,21,12,8,1,2,.952,,,2.03,0.29,P,leitema01
589,Scott Leius,32,KCR,AL,15,11,8,96.1,31,8,19,4,2,.871,-2,-24,2.52,1.59,3B-SS,leiussc01
590,Mark Lemke,32,BOS,AL,31,29,21,248.2,109,38,71,0,15,1.000,6,28,3.95,3.52,2B,lemkema01
591,Pat Lennon,30,TOR,AL,2,1,0,7.2,3,3,0,0,0,1.000,0,47,3.52,1.50,OF,lennopa01
592,Brian Lesher,27,OAK,AL,5,2,0,17.0,7,4,2,1,1,.857,1,56,3.18,1.20,OF-1B,leshebr01
593,Curt Leskanic,30,COL,NL,66,0,0,75.2,14,5,9,0,0,1.000,,,1.67,0.21,P,leskacu01
594,Al Levine,30,TEX,AL,30,0,0,58.0,11,4,7,0,1,1.000,,,1.71,0.37,P,levinal01
595,Jesse Levis,30,MIL,NL,14,8,5,87.1,85,83,2,0,0,1.000,-1,-14,8.76,6.07,C,levisje01
596,Darren Lewis,30,BOS,AL,152,151,120,1312.0,391,382,6,3,0,.992,4,3,2.66,2.55,OF,lewisda01
597,Mark Lewis,28,PHI,NL,140,137,129,1228.2,729,276,437,16,74,.978,-10,-9,5.22,5.09,2B,lewisma01
598,Richie Lewis,32,BAL,AL,2,1,0,4.2,1,1,0,0,0,1.000,,,1.93,0.50,P,lewisri01
599,Jim Leyritz,34,TOT,MLB,48,39,15,321.0,311,289,19,3,14,.990,-6,-21,8.64,6.42,C-1B-3B-OF,leyriji01
600,Jon Lieber,28,PIT,NL,29,28,2,171.0,29,12,17,0,1,1.000,,,1.53,1.00,P,liebejo01
601,Mike Lieberthal,26,PHI,NL,83,78,77,706.0,656,607,41,8,5,.988,2,3,8.26,7.81,C,liebemi01
602,Kerry Ligtenberg,27,ATL,NL,75,0,0,73.0,5,1,2,2,0,.600,,,0.37,0.04,P,ligteke01
603,Jose Lima,25,HOU,NL,33,33,3,233.1,59,24,32,3,3,.949,,,2.16,1.70,P,limajo01
604,Felipe Lira,26,SEA,AL,7,0,0,15.2,4,2,2,0,0,1.000,,,2.30,0.57,P,lirafe01
605,Nelson Liriano,34,COL,NL,4,2,0,21.0,8,4,4,0,1,1.000,-1,-63,3.43,2.00,2B-SS,liriane01
606,Mark Little,25,STL,NL,7,4,3,38.1,11,11,0,0,0,1.000,2,47,2.58,1.57,OF,littlma01
607,Scott Livingstone,32,MON,NL,20,12,8,108.0,44,16,25,3,4,.932,0,-1,3.42,2.05,3B-1B,livinsc01
608,Graeme Lloyd,31,NYY,AL,50,0,0,37.2,9,3,5,1,1,.889,,,1.91,0.16,P,lloydgr01
609,Paul Lo Duca,26,LAD,NL,4,2,2,24.0,20,18,2,0,1,1.000,1,50,7.50,5.00,C,loducpa01
610,Esteban Loaiza,26,TOT,ZZ,35,28,1,171.0,45,21,24,0,3,1.000,,,2.37,1.29,P,loaizes01
611,Keith Lockhart,33,ATL,NL,98,87,64,739.1,386,130,250,6,56,.984,6,10,4.63,3.88,2B-3B,lockhke01
612,Carlton Loewer,24,PHI,NL,21,21,1,122.2,22,6,15,1,0,.955,,,1.54,1.00,P,loeweca01
613,Kenny Lofton,31,CLE,AL,154,150,136,1321.2,366,339,19,8,4,.978,19,17,2.44,2.32,OF,loftoke01
614,Rich Loiselle,26,PIT,NL,54,0,0,55.0,12,2,10,0,0,1.000,,,1.96,0.22,P,loiseri01
615,George Lombard,22,ATL,NL,2,1,1,11.0,2,2,0,0,0,1.000,1,98,1.64,1.00,OF,lombage01
616,Braden Looper,23,STL,NL,4,0,0,3.1,0,0,0,0,0,,,,0.00,0.00,P,loopebr01
617,Albie Lopez,26,TBD,AL,54,0,0,79.2,19,3,16,0,0,1.000,,,2.15,0.35,P,lopezal02
618,Javy Lopez,27,ATL,NL,128,123,117,1092.1,1051,978,68,5,6,.995,-1,-1,8.62,8.17,C,lopezja01
619,Luis Lopez,27,NYM,NL,96,51,32,546.0,278,123,144,11,35,.960,-2,-4,4.40,2.45,2B-SS-OF-3B,lopezlu02
620,Mendy Lopez,24,KCR,AL,74,67,48,572.2,342,102,225,15,53,.956,6,13,5.14,4.42,SS-3B,lopezme01
621,Mark Loretta,26,MIL,NL,129,101,66,950.0,671,450,215,6,94,.991,2,2,6.30,4.10,SS-1B-3B-2B-OF,loretma01
622,Andrew Lorraine,25,SEA,AL,4,0,0,3.2,0,0,0,0,0,,,,0.00,0.00,P,lorraan01
623,Torey Lovullo,32,CLE,AL,6,5,3,38.1,20,4,15,1,3,.950,1,28,4.46,3.17,2B-3B,lovulto01
624,Derek Lowe,25,BOS,AL,63,10,0,123.0,40,12,24,4,4,.900,,,2.63,0.57,P,lowede01
625,Sean Lowe,27,STL,NL,4,1,0,5.1,2,1,1,0,0,1.000,,,3.38,0.50,P,lowese01
626,Mike Lowell,24,NYY,AL,7,3,3,36.0,7,2,5,0,1,1.000,1,43,1.75,1.00,3B,lowelmi01
627,Terrell Lowery,27,CHC,NL,22,2,2,49.0,14,13,0,1,0,.929,-3,-78,2.39,0.59,OF,lowerte01
628,Eric Ludwick,26,FLA,NL,13,6,0,32.2,7,2,4,1,1,.857,,,1.65,0.46,P,ludwier01
629,Matt Luke,27,LAD,NL,75,57,31,523.1,181,161,19,1,5,.994,5,12,3.10,2.22,OF-1B,lukema01
630,John Mabry,27,STL,NL,120,85,52,793.0,279,206,64,9,12,.968,-11,-17,3.06,2.01,OF-3B-1B,mabryjo01
631,Mike Macfarlane,34,TOT,AL,73,56,47,510.0,395,368,23,4,7,.990,-2,-5,6.90,5.36,C,macfami01
632,Robert Machado,25,CHW,AL,34,33,29,283.0,210,189,17,4,0,.981,0,0,6.55,6.06,C,macharo01
633,Shane Mack,34,KCR,AL,32,31,23,265.0,56,54,1,1,1,.982,-4,-19,1.87,1.72,OF,macksh01
634,Greg Maddux,32,ATL,NL,34,34,9,251.0,98,31,63,4,5,.959,,,3.37,2.76,P,maddugr01
635,Mike Maddux,36,MON,NL,51,0,0,55.2,13,3,10,0,0,1.000,,,2.10,0.25,P,maddumi01
636,Dave Magadan,35,OAK,AL,33,28,9,233.0,109,48,55,6,10,.945,3,15,3.98,2.78,3B-1B,magadda01
637,Wendell Magee,25,PHI,NL,19,19,18,170.1,34,31,1,2,0,.941,2,12,1.69,1.68,OF,mageewe01
638,Mike Magnante,33,HOU,NL,48,0,0,51.2,23,6,17,0,0,1.000,,,4.01,0.48,P,magnami01
639,Ron Mahay,27,BOS,AL,29,0,0,26.0,4,1,2,1,0,.750,,,1.04,0.10,P,mahayro01
640,Marty Malloy,26,ATL,NL,10,8,5,65.2,38,16,22,0,4,1.000,0,4,5.21,3.80,2B,malloma01
641,Sean Maloney,27,LAD,NL,11,0,0,12.2,4,2,2,0,1,1.000,,,2.84,0.36,P,malonse01
642,Matt Mantei,24,FLA,NL,42,0,0,54.2,9,4,5,0,1,1.000,,,1.48,0.21,P,mantema01
643,Jeff Manto,33,TOT,AL,24,14,10,139.1,102,92,8,2,10,.980,-1,-11,6.46,3.70,1B-3B-2B-OF,mantoje01
644,Barry Manuel,32,ARI,NL,13,0,0,15.2,1,1,0,0,0,1.000,,,0.57,0.08,P,manueba01
645,Kirt Manwaring,32,COL,NL,108,95,61,796.0,583,528,48,7,6,.988,1,2,6.51,5.33,C,manwaki01
646,Eli Marrero,24,STL,NL,75,67,63,615.0,462,427,31,4,3,.991,5,10,6.70,6.11,C-1B,marreel01
647,Al Martin,30,PIT,NL,114,110,81,922.1,201,192,6,3,1,.985,-4,-5,1.93,1.74,OF,martial03
648,Norberto Martin,31,ANA,AL,63,50,39,455.2,239,91,144,4,31,.983,9,23,4.64,3.56,2B-3B-OF-SS,martino01
649,Tom Martin,28,CLE,AL,14,0,0,14.2,3,1,2,0,0,1.000,,,1.84,0.21,P,martito02
650,Dave Martinez,33,TBD,AL,86,81,67,707.1,173,163,9,1,1,.994,8,14,2.19,1.98,OF-1B,martida01
651,Dennis Martinez,44,ATL,NL,53,5,1,91.0,23,6,16,1,2,.957,,,2.18,0.42,P,martide01
652,Edgar Martinez,35,SEA,AL,4,4,1,31.0,28,22,6,0,3,1.000,0,-15,8.13,7.00,1B,martied01
653,Felix Martinez,24,KCR,AL,34,28,22,246.2,135,49,80,6,23,.956,-1,-3,4.71,3.79,SS-2B,martife01
654,Greg Martinez,26,MIL,NL,6,0,0,11.2,0,0,0,0,0,,-1,-93,0.00,0.00,OF,martigr01
