Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
437,Chris Hammond,36,ATL,NL,63,0,0,76.0,19,2,17,0,2,1.000,,,2.25,0.30,P,hammoch01
438,Jeffrey Hammonds,31,MIL,NL,125,121,98,1038.1,252,247,3,2,1,.992,-12,-14,2.17,2.00,OF,hammoje01
439,Mike Hampton,29,COL,NL,30,30,0,178.2,48,12,35,1,1,.979,,,2.37,1.57,P,hamptmi01
440,Josh Hancock,24,BOS,AL,3,1,0,7.1,0,0,0,0,0,,,,0.00,0.00,P,hancojo01
441,Chris Haney,33,BOS,AL,24,0,0,30.0,6,3,3,0,0,1.000,,,1.80,0.25,P,haneych01
442,Dave Hansen,33,LAD,NL,36,12,8,138.2,100,80,18,2,3,.980,-1,-7,6.36,2.58,1B-3B,hanseda01
443,Aaron Harang,24,OAK,AL,16,15,0,78.1,14,6,7,1,0,.929,,,1.49,0.81,P,haranaa01
444,Travis Harper,26,TBD,AL,37,7,0,85.2,7,1,5,1,0,.857,,,0.63,0.16,P,harpetr01
445,Lenny Harris,37,MIL,NL,40,28,21,256.1,103,82,21,0,4,1.000,1,4,3.62,2.45,OF-3B-1B,harrile01
446,Willie Harris,24,CHW,AL,43,40,38,362.1,214,106,105,3,21,.986,4,12,5.24,4.80,2B-OF,harriwi02
447,Jason Hart,24,TEX,AL,9,4,3,41.2,11,11,0,0,0,1.000,0,12,2.38,1.22,OF-1B,hartja01
448,Shigetoshi Hasegawa,33,SEA,AL,53,0,0,70.1,15,5,10,0,3,1.000,,,1.92,0.28,P,hasegsh01
449,Bill Haselman,36,TEX,AL,67,49,41,453.2,332,310,19,3,0,.991,-2,-5,6.53,4.91,C,haselbi01
450,Scott Hatteberg,32,OAK,AL,91,88,43,721.1,847,768,74,5,77,.994,7,12,10.51,9.25,1B,hattesc01
451,LaTroy Hawkins,29,MIN,AL,65,0,0,80.1,16,4,12,0,1,1.000,,,1.79,0.25,P,hawkila01
452,Jimmy Haynes,29,CIN,NL,34,34,0,196.2,41,10,28,3,4,.927,,,1.74,1.12,P,hayneji01
453,Rick Helling,31,ARI,NL,30,30,0,175.2,22,4,17,1,1,.955,,,1.08,0.70,P,helliri01
454,Wes Helms,26,ATL,NL,73,48,39,496.1,365,308,52,5,34,.986,2,5,6.53,4.62,1B-3B-OF,helmswe01
455,Todd Helton,28,COL,NL,156,155,143,1342.0,1477,1357,113,7,138,.995,11,10,9.86,9.42,1B,heltoto01
456,Rickey Henderson,43,BOS,AL,54,45,38,407.1,92,83,4,5,0,.946,-1,-4,1.92,1.61,OF,henderi01
457,Mark Hendrickson,28,TOR,AL,16,4,0,36.2,5,0,5,0,0,1.000,,,1.23,0.31,P,hendrma01
458,Oscar Henriquez,28,DET,AL,30,0,0,28.0,2,0,2,0,0,1.000,,,0.64,0.07,P,henrios01
459,Pat Hentgen,33,BAL,AL,4,4,0,22.0,6,4,2,0,0,1.000,,,2.45,1.50,P,hentgpa01
460,Felix Heredia,27,TOR,AL,53,0,0,52.1,12,3,9,0,2,1.000,,,2.06,0.23,P,heredfe01
461,Matt Herges,32,MON,NL,62,0,0,64.2,12,5,7,0,0,1.000,,,1.67,0.19,P,hergema01
462,Chad Hermansen,24,TOT,NL,81,52,40,496.1,133,124,5,4,1,.970,-2,-6,2.34,1.59,OF,hermach01
463,Dustin Hermanson,29,BOS,AL,12,1,0,22.0,4,4,0,0,0,1.000,,,1.64,0.33,P,hermadu01
464,Adrián Hernández,27,NYY,AL,2,1,0,6.0,0,0,0,0,0,,,,0.00,0.00,P,hernaad01
465,Carlos Hernández,22,HOU,NL,23,21,0,111.0,29,7,22,0,1,1.000,,,2.35,1.26,P,hernaca03
466,José Hernández,32,MIL,NL,149,148,134,1268.1,714,244,451,19,107,.973,10,10,4.93,4.66,SS,hernajo01
467,Liván Hernández,27,SFG,NL,33,33,5,216.0,74,18,53,3,7,.959,,,2.96,2.15,P,hernali01
468,Orlando Hernandez,36,NYY,AL,24,22,0,146.0,30,8,22,0,0,1.000,,,1.85,1.25,P,hernaor01
469,Ramon Hernandez,26,OAK,AL,135,125,108,1100.2,853,788,58,7,12,.992,9,10,6.92,6.27,C,hernara02
470,Roberto Hernandez,37,KCR,AL,53,0,0,52.0,11,6,4,1,1,.909,,,1.73,0.19,P,hernaro01
471,Runelvys Hernandez,24,KCR,AL,12,12,0,74.1,21,9,12,0,1,1.000,,,2.54,1.75,P,hernaru03
472,Alex Herrera,22,CLE,AL,5,0,0,5.1,0,0,0,0,0,,,,0.00,0.00,P,herreal01
473,Richard Hidalgo,27,HOU,NL,110,101,95,914.1,217,210,6,1,3,.995,4,5,2.13,1.96,OF,hidalri01
474,Bobby Higginson,31,DET,AL,117,116,105,1002.1,263,241,15,7,3,.973,-3,-4,2.30,2.19,OF,higgibo02
475,Erik Hiljus,29,OAK,AL,9,9,0,45.2,9,3,5,1,0,.889,,,1.58,0.89,P,hiljuer01
476,Bobby Hill,24,CHC,NL,55,48,40,421.2,216,96,117,3,31,.986,-2,-4,4.55,3.80,2B-SS,hillbo01
477,Jeremy Hill,24,KCR,AL,10,0,0,9.1,2,1,1,0,0,1.000,,,1.93,0.20,P,hillje02
478,Shea Hillenbrand,26,BOS,AL,156,154,149,1366.0,406,100,283,23,27,.943,6,5,2.52,2.46,3B,hillesh02
479,A.J. Hinch,28,KCR,AL,68,60,52,527.1,376,349,23,4,2,.989,-4,-9,6.35,5.47,C,hincha.01
480,Eric Hinske,24,TOR,AL,148,141,138,1259.1,368,103,245,20,14,.946,-6,-6,2.49,2.35,3B,hinsker01
481,Sterling Hitchcock,31,NYY,AL,20,2,0,39.1,6,1,5,0,0,1.000,,,1.37,0.30,P,hitchst01
482,Denny Hocking,32,MIN,AL,100,69,55,682.2,312,124,178,10,32,.968,-1,-1,3.98,2.80,2B-SS-3B-OF-1B,hockide01
483,Trey Hodges,24,ATL,NL,4,0,0,11.2,2,0,2,0,0,1.000,,,1.54,0.50,P,hodgetr01
484,Trevor Hoffman,34,SDP,NL,61,0,0,59.1,8,5,2,1,0,.875,,,1.06,0.11,P,hoffmtr01
485,Todd Hollandsworth,29,TOT,ZZ,128,106,85,953.1,213,202,7,4,0,.981,3,4,1.97,1.63,OF,hollato01
486,Dave Hollins,36,PHI,NL,5,5,2,30.0,38,37,1,0,3,1.000,1,28,11.40,7.60,1B,hollida01
487,Darren Holmes,36,ATL,NL,55,0,0,54.2,16,4,9,3,1,.813,,,2.14,0.24,P,holmeda01
488,Mike Holtz,29,TOT,ZZ,49,0,0,35.0,7,4,3,0,0,1.000,,,1.80,0.14,P,holtzmi01
489,Paul Hoover,26,TBD,AL,4,4,4,34.0,18,16,2,0,0,1.000,0,0,4.76,4.50,C,hoovepa01
490,Tyler Houston,31,TOT,NL,86,78,56,677.2,264,145,108,11,17,.958,-5,-9,3.36,2.91,3B-1B,houstty01
491,Ben Howard,23,SDP,NL,3,2,0,10.2,1,0,1,0,0,1.000,,,0.84,0.33,P,howarbe01
492,Bob Howry,28,TOT,AL,67,0,0,68.2,13,3,9,1,1,.923,,,1.57,0.18,P,howrybo01
493,Trent Hubbard,38,SDP,NL,66,20,13,268.1,66,53,11,2,2,.970,-4,-18,2.15,0.96,OF-3B-2B,hubbatr01
494,Ken Huckaby,31,TOR,AL,88,77,64,683.0,531,494,31,6,10,.989,1,2,6.92,5.97,C,huckake01
495,Luke Hudson,25,CIN,NL,3,0,0,6.0,0,0,0,0,0,,,,0.00,0.00,P,hudsolu01
496,Orlando Hudson,24,TOR,AL,52,51,49,450.2,278,117,157,4,49,.986,-1,-2,5.47,5.27,2B,hudsoor01
497,Tim Hudson,26,OAK,AL,34,34,4,238.1,53,26,27,0,2,1.000,,,2.00,1.56,P,hudsoti01
498,Aubrey Huff,25,TBD,AL,59,58,57,518.1,422,368,46,8,42,.981,-8,-18,7.19,7.02,1B-3B,huffau01
499,Todd Hundley,33,CHC,NL,79,71,51,604.1,673,622,40,11,8,.984,-5,-10,9.86,8.38,C,hundlto01
500,Brian Hunter,31,HOU,NL,88,40,36,440.0,125,121,4,0,1,1.000,1,1,2.56,1.42,OF,huntebr02
501,Torii Hunter,26,MIN,AL,146,144,122,1234.2,375,365,7,3,0,.992,-6,-6,2.71,2.55,OF,hunteto01
502,Adam Hyzdu,30,PIT,NL,50,39,26,358.0,90,88,2,0,0,1.000,-5,-18,2.26,1.76,OF-1B,hyzduad01
503,Raul Ibanez,30,KCR,AL,100,92,79,825.0,486,450,33,3,36,.994,-7,-10,5.27,4.64,OF-1B,ibanera01
504,Omar Infante,20,DET,AL,18,18,18,158.0,91,23,63,5,14,.945,1,9,4.90,4.78,SS-2B,infanom01
505,Brandon Inge,25,DET,AL,94,94,91,820.1,531,484,46,1,3,.998,-2,-3,5.81,5.64,C,ingebr01
506,Hideki Irabu,33,TEX,AL,38,2,0,47.0,11,2,9,0,1,1.000,,,2.11,0.29,P,irabuhi01
507,Kazuhisa Ishii,28,LAD,NL,28,28,0,154.0,25,3,21,1,1,.960,,,1.40,0.86,P,ishiika01
508,Jason Isringhausen,29,STL,NL,60,0,0,65.1,11,3,6,2,0,.818,,,1.24,0.15,P,isrinja01
509,Hansel Izquierdo,25,FLA,NL,20,2,0,29.2,6,1,4,1,1,.833,,,1.52,0.25,P,izquiha02
510,Cesar Izturis,22,LAD,NL,129,109,97,995.2,475,156,309,10,69,.979,1,1,4.20,3.60,SS-2B,izturce01
511,Damian Jackson,28,DET,AL,69,61,58,547.1,290,122,160,8,37,.972,-2,-3,4.64,4.03,2B-SS-OF-3B,jacksda04
512,Michael Jackson,37,MIN,AL,58,0,0,55.0,12,2,10,0,1,1.000,,,1.96,0.21,P,jacksmi02
513,Ryan Jackson,30,DET,AL,3,1,1,11.0,2,2,0,0,0,1.000,0,-44,1.64,0.67,OF,jacksry01
514,Delvin James,24,TBD,AL,8,6,0,34.1,3,1,2,0,0,1.000,,,0.79,0.38,P,jamesde01
515,Mike James,34,COL,NL,13,0,0,11.1,1,0,1,0,0,1.000,,,0.79,0.08,P,jamesmi01
516,Kevin Jarvis,32,SDP,NL,7,7,0,35.0,4,1,2,1,0,.750,,,0.77,0.43,P,jarvike01
517,Geoff Jenkins,27,MIL,NL,66,65,62,570.1,132,124,7,1,1,.992,0,0,2.07,1.98,OF,jenkige01
518,Jason Jennings,23,COL,NL,32,32,0,185.1,43,14,28,1,1,.977,,,2.04,1.31,P,jennija01
519,Marcus Jensen,29,MIL,NL,15,10,8,95.1,84,73,9,2,1,.976,1,13,7.74,5.47,C,jensema01
520,Ryan Jensen,26,SFG,NL,32,30,1,171.2,30,11,19,0,4,1.000,,,1.57,0.94,P,jensery01
521,Derek Jeter,28,NYY,AL,156,156,146,1383.1,600,219,367,14,69,.977,-18,-16,3.81,3.76,SS,jeterde01
522,D'Angelo Jimenez,24,TOT,MLB,114,109,99,941.1,508,179,315,14,77,.972,7,8,4.72,4.30,2B-3B-SS-P,jimend'01
523,Jason Jimenez,26,TOT,AL,6,0,0,7.1,0,0,0,0,0,,,,0.00,0.00,P,jimenja01
524,Jose Jimenez,28,COL,NL,74,0,0,73.1,27,11,15,1,2,.963,,,3.19,0.35,P,jimenjo01
525,Charles Johnson,30,FLA,NL,82,77,59,638.1,540,488,49,3,9,.994,1,2,7.57,6.55,C,johnsch04
526,Jason Johnson,28,BAL,AL,22,22,1,131.1,20,8,12,0,4,1.000,,,1.37,0.91,P,johnsja02
527,Jonathan Johnson,27,SDP,NL,16,0,0,15.1,1,0,0,1,0,.000,,,0.00,0.00,P,johnsjo08
528,Mark Johnson,34,NYM,NL,16,10,4,90.2,91,84,6,1,7,.989,-2,-26,8.93,5.63,1B-OF,johnsma01
529,Mark Johnson,26,CHW,AL,85,80,74,707.1,514,484,27,3,3,.994,2,3,6.50,6.01,C,johnsma02
530,Nick Johnson,23,NYY,AL,80,60,57,558.1,572,521,44,7,46,.988,4,8,9.11,7.06,1B-OF,johnsni01
531,Randy Johnson,38,ARI,NL,35,35,8,260.0,27,5,20,2,2,.926,,,0.87,0.71,P,johnsra05
532,Russ Johnson,29,TBD,AL,30,27,26,242.0,62,23,38,1,5,.984,-4,-18,2.27,2.03,3B-SS-2B,johnsru01
533,Andruw Jones,25,ATL,NL,154,152,143,1358.0,412,404,5,3,1,.993,19,17,2.71,2.66,OF,jonesan01
534,Bobby Jones,32,SDP,NL,19,18,0,108.0,21,7,14,0,1,1.000,,,1.75,1.11,P,jonesbo03
535,Bobby Jones,30,TOT,NL,16,2,0,26.2,3,0,3,0,0,1.000,,,1.01,0.19,P,jonesbo04
536,Chipper Jones,30,ATL,NL,152,152,141,1343.1,283,268,8,7,0,.975,3,3,1.85,1.82,OF,jonesch06
537,Jacque Jones,27,MIN,AL,143,134,118,1179.0,346,330,11,5,1,.986,15,15,2.60,2.38,OF,jonesja05
538,Todd Jones,34,COL,NL,79,0,0,82.1,24,11,13,0,1,1.000,,,2.62,0.30,P,jonesto02
539,Brian Jordan,35,LAD,NL,125,123,102,1054.2,227,213,10,4,4,.982,8,9,1.90,1.78,OF,jordabr01
540,Felix Jose,37,ARI,NL,5,4,3,34.1,5,5,0,0,0,1.000,-2,-56,1.31,1.00,OF,josefe01
541,Kevin Joseph,25,STL,NL,11,0,0,11.0,1,0,1,0,0,1.000,,,0.82,0.09,P,josepke01
542,Jorge Julio,23,BAL,AL,67,0,0,68.0,10,5,5,0,0,1.000,,,1.32,0.15,P,juliojo01
543,Eric Junge,25,PHI,NL,4,1,0,12.2,3,1,2,0,0,1.000,,,2.13,0.75,P,jungeer01
544,David Justice,36,OAK,AL,75,72,41,585.2,130,125,3,2,0,.985,-1,-1,1.97,1.71,OF,justida01
545,Gabe Kapler,26,TOT,MLB,103,72,56,700.1,195,182,10,3,0,.985,2,4,2.47,1.86,OF-1B,kaplega01
546,Eric Karros,34,LAD,NL,142,141,105,1191.0,1285,1175,106,4,101,.997,4,4,9.68,9.02,1B,karroer01
547,Steve Karsay,30,NYY,AL,78,0,0,88.1,21,6,15,0,1,1.000,,,2.14,0.27,P,karsast01
548,Justin Kaye,26,SEA,AL,3,0,0,3.0,1,1,0,0,0,1.000,,,3.00,0.33,P,kayeju01
549,Austin Kearns,22,CIN,NL,103,99,79,871.2,235,223,8,4,2,.983,12,17,2.39,2.24,OF,kearnau01
550,Kris Keller,24,DET,AL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,kellekr01
551,Jason Kendall,28,PIT,NL,143,140,123,1191.2,870,797,64,9,13,.990,3,3,6.50,6.02,C,kendaja01
552,Adam Kennedy,26,ANA,AL,139,123,109,1111.2,651,273,367,11,90,.983,12,13,5.18,4.57,2B-OF,kennead01
553,Joe Kennedy,23,TBD,AL,30,30,5,196.2,41,10,21,10,2,.756,,,1.42,1.03,P,kennejo04
554,Jeff Kent,34,SFG,NL,151,151,136,1326.0,777,348,413,16,120,.979,3,3,5.17,4.82,2B-1B,kentje01
555,Steve Kent,23,TBD,AL,34,0,0,57.1,11,2,7,2,2,.818,,,1.41,0.26,P,kentst01
556,Jason Kershner,25,TOT,ZZ,25,0,0,24.0,6,3,2,1,1,.833,,,1.88,0.20,P,kershja01
557,Bobby Kielty,25,MIN,AL,87,67,56,657.0,192,186,6,0,4,1.000,1,2,2.63,2.21,OF-1B,kieltbo01
558,Darryl Kile,33,STL,NL,14,14,0,84.2,22,3,18,1,2,.955,,,2.23,1.50,P,kileda01
559,Byung-Hyun Kim,23,ARI,NL,72,0,0,84.0,16,3,12,1,2,.938,,,1.61,0.21,P,kimby01
560,Sun-Woo Kim,24,TOT,ZZ,19,5,0,49.1,6,2,4,0,0,1.000,,,1.09,0.32,P,kimsu01
561,Ray King,28,MIL,NL,76,0,0,65.0,33,10,21,2,1,.939,,,4.29,0.41,P,kingra01
562,Gene Kingsale,25,TOT,ZZ,84,47,37,499.0,137,131,4,2,0,.985,0,0,2.43,1.61,OF,kingsge01
563,Mike Kinkade,29,LAD,NL,17,7,3,90.2,47,43,4,0,3,1.000,-1,-11,4.67,2.47,1B-OF,kinkami01
564,Matt Kinney,25,MIN,AL,14,12,0,66.0,11,5,6,0,1,1.000,,,1.50,0.79,P,kinnema01
565,Danny Klassen,26,ARI,NL,3,0,0,5.0,1,0,1,0,0,1.000,0,-24,1.80,0.33,3B-SS,klassda01
566,Ryan Klesko,31,SDP,NL,143,141,115,1206.1,1037,957,73,7,92,.993,-10,-10,7.68,7.20,1B-OF,kleskry01
567,Steve Kline,29,STL,NL,66,0,0,58.1,10,4,6,0,0,1.000,,,1.54,0.15,P,klinest02
568,Brandon Knight,26,NYY,AL,7,0,0,8.2,1,1,0,0,0,1.000,,,1.04,0.14,P,knighbr01
569,Chuck Knoblauch,33,KCR,AL,74,73,57,618.1,153,145,5,3,0,.980,1,2,2.18,2.03,OF,knoblch01
570,Gary Knotts,25,FLA,NL,28,0,0,30.2,4,1,3,0,0,1.000,,,1.17,0.14,P,knottga01
571,Billy Koch,27,OAK,AL,84,0,0,93.2,26,14,12,0,2,1.000,,,2.50,0.31,P,kochbi01
572,Danny Kolb,27,TEX,AL,34,0,0,32.0,8,2,6,0,0,1.000,,,2.25,0.24,P,kolbda01
573,Satoru Komiyama,36,NYM,NL,25,0,0,43.1,4,3,1,0,0,1.000,,,0.83,0.16,P,komiysa01
574,Paul Konerko,26,CHW,AL,140,140,129,1201.0,1229,1146,75,8,113,.993,-7,-7,9.15,8.72,1B,konerpa01
575,Mike Koplove,25,ARI,NL,55,0,0,61.2,14,2,12,0,2,1.000,,,2.04,0.25,P,koplomi01
576,Corey Koskie,29,MIN,AL,138,136,123,1180.1,383,117,254,12,16,.969,10,11,2.83,2.69,3B,koskico01
577,Mark Kotsay,26,SDP,NL,147,143,125,1229.1,364,349,11,4,3,.989,-10,-10,2.64,2.45,OF,kotsama01
578,Ben Kozlowski,21,TEX,AL,2,2,0,10.0,2,0,2,0,0,1.000,,,1.80,1.00,P,kozlobe01
579,Chad Kreuter,37,LAD,NL,41,24,22,247.2,216,197,16,3,1,.986,1,5,7.74,5.20,C,kreutch01
580,John Lackey,23,ANA,AL,18,18,1,108.1,20,4,16,0,2,1.000,,,1.66,1.11,P,lackejo01
581,David Lamb,27,MIN,AL,7,1,1,23.0,13,10,3,0,2,1.000,-2,-89,5.09,1.86,2B-SS-3B,lambda01
582,Mike Lamb,26,TEX,AL,79,57,40,510.1,451,391,51,9,36,.980,1,3,7.79,5.14,1B-3B-OF-C-2B,lambmi01
583,Tom Lampkin,38,SDP,NL,94,79,68,711.1,600,553,42,5,7,.992,1,2,7.53,6.33,C,lampkto01
584,Jason Lane,25,HOU,NL,38,18,12,184.0,51,47,3,1,1,.980,2,11,2.45,1.32,OF,laneja01
585,Ryan Langerhans,22,ATL,NL,1,0,0,2.0,0,0,0,0,0,,-1,-300,0.00,0.00,OF,langery01
586,Ray Lankford,35,SDP,NL,59,54,32,440.0,107,98,4,5,1,.953,-4,-10,2.09,1.73,OF,lankfra01
587,Barry Larkin,38,CIN,NL,135,131,104,1092.1,573,191,370,12,89,.979,-7,-7,4.62,4.16,SS,larkiba01
588,Greg LaRocca,29,CLE,AL,17,14,10,125.0,37,12,19,6,2,.838,-3,-26,2.23,1.72,3B-2B,larocgr01
589,Brandon Larson,26,CIN,NL,14,12,7,103.0,30,20,10,0,4,1.000,-1,-8,2.62,1.88,OF-3B-1B,larsobr01
590,Jason LaRue,28,CIN,NL,110,100,94,906.0,686,626,56,4,5,.994,1,1,6.77,6.20,C,larueja01
591,Brian Lawrence,26,SDP,NL,35,31,2,210.0,53,22,31,0,1,1.000,,,2.27,1.51,P,lawrebr02
592,Joe Lawrence,25,TOR,AL,49,44,40,402.1,211,73,131,7,20,.967,-5,-16,4.56,4.16,2B,lawrejo01
593,Matt Lawton,30,CLE,AL,108,107,89,902.0,241,229,6,6,2,.975,-2,-2,2.34,2.18,OF,lawtoma02
594,Matt LeCroy,26,MIN,AL,14,8,2,72.0,62,59,2,1,8,.984,-1,-15,7.63,4.36,1B-C,lecroma01
595,Ricky Ledee,28,PHI,NL,51,42,25,371.2,97,97,0,0,0,1.000,0,1,2.35,1.90,OF,ledeeri01
596,Carlos Lee,26,CHW,AL,137,134,102,1133.2,258,249,8,1,1,.996,1,1,2.04,1.88,OF,leeca01
597,Cliff Lee,23,CLE,AL,2,2,0,10.1,3,1,2,0,0,1.000,,,2.61,1.50,P,leecl02
598,Derrek Lee,26,FLA,NL,162,161,156,1441.1,1445,1312,121,12,138,.992,-5,-4,8.95,8.85,1B,leede02
599,Travis Lee,27,PHI,NL,148,130,130,1230.0,1343,1262,75,6,120,.996,9,8,9.78,9.03,1B,leetr01
600,Al Leiter,36,NYM,NL,33,33,2,204.1,35,1,31,3,2,.914,,,1.41,0.97,P,leiteal01
601,Jose Leon,25,BAL,AL,31,23,22,214.1,172,146,25,1,17,.994,2,11,7.18,5.52,1B-3B-OF,leonjo01
602,Brian Lesher,31,TOR,AL,17,8,6,76.0,49,45,4,0,1,1.000,2,25,5.80,2.88,1B-OF,leshebr01
603,Al Levine,34,ANA,AL,52,0,0,63.2,14,2,12,0,0,1.000,,,1.98,0.27,P,levinal01
604,Colby Lewis,22,TEX,AL,15,4,0,34.1,12,5,7,0,2,1.000,,,3.15,0.80,P,lewisco01
605,Darren Lewis,34,CHC,NL,47,15,8,169.1,48,46,2,0,1,1.000,3,19,2.55,1.02,OF,lewisda01
606,Brad Lidge,25,HOU,NL,6,1,0,8.2,2,0,2,0,0,1.000,,,2.08,0.33,P,lidgebr01
607,Cory Lidle,30,OAK,AL,31,30,2,192.0,59,15,42,2,5,.966,,,2.67,1.84,P,lidleco01
608,Jon Lieber,32,CHC,NL,21,21,3,141.0,24,5,19,0,1,1.000,,,1.53,1.14,P,liebejo01
609,Mike Lieberthal,30,PHI,NL,129,126,121,1127.1,902,840,56,6,8,.993,-3,-3,7.15,6.95,C,liebemi01
610,Jeff Liefer,27,CHW,AL,62,49,31,438.1,254,241,11,2,23,.992,4,10,5.17,3.76,OF-1B,liefeje01
611,Kerry Ligtenberg,31,ATL,NL,52,0,0,66.2,10,1,8,1,1,.900,,,1.22,0.17,P,ligteke01
612,Ted Lilly,26,TOT,AL,22,16,2,100.0,16,4,12,0,0,1.000,,,1.44,0.73,P,lillyte01
613,Jose Lima,29,DET,AL,20,12,0,68.1,9,4,5,0,0,1.000,,,1.19,0.45,P,limajo01
614,Mike Lincoln,27,PIT,NL,55,0,0,72.1,15,4,11,0,2,1.000,,,1.87,0.27,P,lincomi01
615,Scott Linebrink,25,HOU,NL,22,0,0,24.1,3,1,2,0,0,1.000,,,1.11,0.14,P,linebsc01
616,Mark Little,29,TOT,NL,49,27,13,271.2,80,76,2,2,1,.975,4,16,2.58,1.59,OF,littlma01
617,Graeme Lloyd,35,TOT,NL,66,0,0,57.0,5,3,2,0,2,1.000,,,0.79,0.08,P,lloydgr01
618,Paul Lo Duca,30,LAD,NL,147,141,120,1263.2,1101,1014,78,9,12,.992,2,2,7.78,6.66,C-1B-OF,loducpa01
619,Esteban Loaiza,30,TOR,AL,25,25,3,151.1,35,12,22,1,1,.971,,,2.02,1.36,P,loaizes01
620,Keith Lockhart,37,ATL,NL,90,72,57,648.1,380,142,230,8,46,.979,15,28,5.16,4.13,2B-3B,lockhke01
621,Kenny Lofton,35,TOT,ZZ,136,130,114,1116.2,351,345,6,0,0,1.000,5,5,2.83,2.58,OF,loftoke01
622,Kyle Lohse,23,MIN,AL,32,31,1,180.2,28,10,18,0,0,1.000,,,1.39,0.88,P,lohseky01
623,George Lombard,26,DET,AL,69,65,52,558.0,163,158,2,3,0,.982,-9,-20,2.58,2.32,OF,lombage01
624,Terrence Long,26,OAK,AL,162,158,151,1410.0,395,382,5,8,1,.980,-5,-4,2.47,2.39,OF,longte01
625,Braden Looper,27,FLA,NL,78,0,0,86.0,17,3,14,0,2,1.000,,,1.78,0.22,P,loopebr01
626,Albie Lopez,30,ATL,NL,30,4,0,55.2,7,4,3,0,1,1.000,,,1.13,0.23,P,lopezal02
627,Felipe Lopez,22,TOR,AL,81,76,73,685.0,323,114,201,8,51,.975,-4,-8,4.14,3.89,SS-3B,lopezfe01
628,Javy Lopez,31,ATL,NL,103,92,74,814.1,699,635,54,10,8,.986,4,6,7.61,6.69,C,lopezja01
629,Luis Lopez,31,TOT,MLB,39,18,18,217.1,102,38,61,3,8,.971,-1,-6,4.10,2.54,SS-2B-1B,lopezlu02
630,Rodrigo Lopez,26,BAL,AL,33,28,1,196.2,32,6,25,1,2,.969,,,1.42,0.94,P,lopezro02
631,Mark Loretta,30,TOT,NL,81,71,53,619.2,227,97,125,5,18,.978,-6,-12,3.22,2.58,3B-SS-2B-1B,loretma01
632,Andrew Lorraine,29,MIL,NL,5,1,0,12.0,2,0,1,1,0,.500,,,0.75,0.20,P,lorraan01
633,Shane Loux,22,DET,AL,3,3,0,14.0,4,1,3,0,0,1.000,,,2.57,1.33,P,louxsh01
634,Derek Lowe,29,BOS,AL,32,32,1,219.2,49,18,31,0,2,1.000,,,2.01,1.53,P,lowede01
635,Sean Lowe,31,TOT,NL,51,1,0,79.1,21,6,15,0,2,1.000,,,2.38,0.41,P,lowese01
636,Mike Lowell,28,FLA,NL,159,159,146,1400.1,450,150,286,14,36,.969,0,0,2.80,2.74,3B,lowelmi01
637,Ryan Ludwick,23,TEX,AL,22,21,18,186.0,41,41,0,0,0,1.000,-7,-43,1.98,1.86,OF,ludwiry01
638,Julio Lugo,26,HOU,NL,84,81,73,716.0,334,121,205,8,32,.976,-3,-4,4.10,3.88,SS,lugoju01
639,Mark Lukasiewicz,29,ANA,AL,17,0,0,14.0,2,1,0,1,0,.500,,,0.64,0.06,P,lukasma01
640,Fernando Lunar,25,BAL,AL,2,0,0,2.0,2,2,0,0,0,1.000,0,0,9.00,1.00,C,lunarfe01
641,David Lundquist,29,SDP,NL,3,0,0,2.2,0,0,0,0,0,,,,0.00,0.00,P,lundqda01
642,Trey Lunsford,23,SFG,NL,3,0,0,7.0,5,4,0,1,0,.800,0,0,5.14,1.33,C,lunsftr01
643,Brandon Lyon,22,TOR,AL,15,10,0,62.0,18,5,12,1,1,.944,,,2.47,1.13,P,lyonbr01
644,John Mabry,31,TOT,ZZ,86,52,22,501.2,248,230,16,2,10,.992,11,25,4.41,2.34,OF-1B,mabryjo01
645,Mike MacDougal,25,KCR,AL,6,0,0,9.0,1,1,0,0,0,1.000,,,1.00,0.17,P,macdomi01
646,Robert Machado,29,TOT,NL,71,60,48,526.0,458,395,57,6,8,.987,2,4,7.73,6.28,C-1B,macharo01
647,Jose Macias,30,TOT,MLB,110,82,73,754.1,306,163,132,11,13,.964,3,5,3.52,2.54,OF-3B-2B-SS,maciajo01
648,Rob Mackowiak,26,PIT,NL,125,100,60,881.1,232,166,60,6,8,.974,-2,-3,2.31,1.67,OF-3B-2B,mackoro01
649,Greg Maddux,36,ATL,NL,34,34,0,199.1,70,21,48,1,3,.986,,,3.12,2.03,P,maddugr01
650,Calvin Maduro,27,BAL,AL,12,10,0,56.2,11,7,4,0,0,1.000,,,1.75,0.92,P,madurca01
651,Wendell Magee,29,DET,AL,91,84,81,747.2,273,262,6,5,1,.982,4,6,3.23,2.95,OF,mageewe01
652,Mike Magnante,37,OAK,AL,32,0,0,28.2,7,3,4,0,0,1.000,,,2.20,0.22,P,magnami01
653,Chris Magruder,25,CLE,AL,83,63,52,599.0,150,146,2,2,0,.987,0,0,2.22,1.78,OF,magruch01
654,Ron Mahay,31,CHC,NL,11,0,0,14.2,3,1,1,1,0,.667,,,1.23,0.18,P,mahayro01
