Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
219,Brent Cookson,29,LAD,NL,3,1,1,12.0,4,4,0,0,0,1.000,0,10,3.00,1.33,OF,cooksbr01
220,Ron Coomer,32,MIN,AL,119,109,87,951.0,696,542,148,6,66,.991,9,11,6.53,5.35,1B-3B-OF,coomero01
221,Brian Cooper,24,ANA,AL,5,5,0,27.2,7,2,5,0,2,1.000,,,2.28,1.40,P,coopebr01
222,Rocky Coppinger,25,TOT,ZZ,40,2,0,58.1,7,5,1,1,0,.857,,,0.93,0.15,P,coppiro01
223,Trace Coquillette,25,MON,NL,17,14,12,122.1,42,13,28,1,5,.976,1,6,3.02,2.41,3B-2B,coquitr01
224,Alex Cora,23,LAD,NL,11,6,3,60.1,35,13,20,2,4,.943,-2,-40,4.92,3.00,SS-2B,coraal01
225,Archie Corbin,31,FLA,NL,16,0,0,21.0,1,0,1,0,0,1.000,,,0.43,0.06,P,corbiar01
226,Francisco Cordero,24,DET,AL,20,0,0,19.0,7,2,5,0,1,1.000,,,3.32,0.35,P,cordefr01
227,Wil Cordero,27,CLE,AL,29,29,27,251.0,52,51,0,1,0,.981,-6,-29,1.83,1.76,OF,cordewi01
228,Francisco Cordova,27,PIT,NL,27,27,2,160.2,40,14,25,1,2,.975,,,2.18,1.44,P,cordofr01
229,Marty Cordova,29,MIN,AL,29,24,15,207.0,41,38,0,3,0,.927,-2,-13,1.65,1.31,OF,cordoma01
230,Rheal Cormier,32,BOS,AL,60,0,0,63.1,9,1,7,1,1,.889,,,1.14,0.13,P,cormirh01
231,Reid Cornelius,29,FLA,NL,5,2,0,19.1,5,0,5,0,0,1.000,,,2.33,1.00,P,cornere01
232,Jim Corsi,37,TOT,AL,36,0,0,37.1,11,3,8,0,0,1.000,,,2.65,0.31,P,corsiji01
233,David Cortes,25,ATL,NL,4,0,0,3.2,2,0,1,1,0,.500,,,2.45,0.25,P,corteda01
234,Craig Counsell,28,TOT,NL,52,33,23,320.1,191,74,115,2,17,.990,5,19,5.31,3.63,2B-SS,counscr01
235,Darron Cox,31,MON,NL,14,3,2,51.2,54,48,4,2,1,.963,0,0,9.06,3.71,C,coxda02
236,Steve Cox,24,TBD,AL,6,5,2,39.0,21,20,1,0,5,1.000,-1,-31,4.85,3.50,1B-OF,coxst01
237,Tim Crabtree,29,TEX,AL,68,0,0,65.0,10,6,4,0,0,1.000,,,1.38,0.15,P,crabtti01
238,Doug Creek,30,CHC,NL,3,0,0,6.0,0,0,0,0,0,,,,0.00,0.00,P,creekdo01
239,Tripp Cromer,31,LAD,NL,23,8,7,96.2,57,21,36,0,9,1.000,1,9,5.31,2.48,2B-SS-3B-OF-1B,crometr01
240,Rich Croushore,28,STL,NL,59,0,0,71.2,8,2,4,2,0,.750,,,0.75,0.10,P,crousri01
241,Deivi Cruz,26,DET,AL,155,151,126,1300.1,695,230,453,12,106,.983,6,5,4.73,4.41,SS,cruzde01
242,Ivan Cruz,31,PIT,NL,2,1,1,11.0,14,13,1,0,3,1.000,0,22,11.45,7.00,1B-OF,cruziv01
243,Jacob Cruz,26,CLE,AL,24,18,12,172.0,48,48,0,0,0,1.000,2,15,2.51,2.00,OF,cruzja01
244,José Cruz,25,TOR,AL,106,96,95,867.1,288,277,8,3,2,.990,9,12,2.96,2.69,OF,cruzjo02
245,Nelson Cruz,26,DET,AL,29,6,0,66.2,27,8,17,2,0,.926,,,3.38,0.86,P,cruzne01
246,Midre Cummings,27,MIN,AL,5,3,2,29.0,5,5,0,0,0,1.000,0,0,1.55,1.00,OF,cummimi01
247,Will Cunnane,25,SDP,NL,24,0,0,31.0,5,1,4,0,0,1.000,,,1.45,0.21,P,cunnawi01
248,Chad Curtis,30,NYY,AL,81,52,51,508.0,101,98,2,1,0,.990,-2,-4,1.77,1.23,OF,curtich01
249,Jeff D'Amico,23,MIL,NL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,d'amije01
250,Omar Daal,27,ARI,NL,32,32,2,214.2,49,13,34,2,2,.959,,,1.97,1.47,P,daalom01
251,Carl Dale,26,MIL,NL,4,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P,daleca01
252,Mark Dalesandro,31,TOR,AL,10,3,2,35.0,25,22,3,0,2,1.000,0,10,6.43,2.50,C-3B,dalesma01
253,Johnny Damon,25,KCR,AL,140,140,129,1227.2,313,301,8,4,0,.987,11,11,2.27,2.21,OF,damonjo01
254,Pat Daneker,23,CHW,AL,3,2,0,15.0,3,0,3,0,0,1.000,,,1.80,1.00,P,danekpa01
255,Vic Darensbourg,28,FLA,NL,56,0,0,34.2,5,1,4,0,0,1.000,,,1.30,0.09,P,darenvi01
256,Mike Darr,23,SDP,NL,22,9,5,111.2,28,28,0,0,0,1.000,5,58,2.26,1.27,OF,darrmi02
257,Brian Daubach,27,BOS,AL,64,56,44,488.1,463,420,35,8,35,.983,0,0,8.39,7.11,1B-OF-3B,daubabr01
258,Jeff DaVanon,25,ANA,AL,5,4,4,36.0,5,5,0,0,0,1.000,0,3,1.25,1.00,OF,davanje02
259,Joe Davenport,23,CHW,AL,3,0,0,1.2,1,0,1,0,0,1.000,,,5.40,0.33,P,davenjo01
260,Tom Davey,25,TOT,AL,45,0,0,65.0,12,4,6,2,1,.833,,,1.38,0.22,P,daveyto01
261,Cleatus Davidson,22,MIN,AL,10,7,5,62.0,47,18,28,1,8,.979,2,29,6.68,4.60,2B-SS,davidcl02
262,Ben Davis,22,SDP,NL,74,71,69,628.1,507,471,29,7,7,.986,0,0,7.16,6.76,C,davisbe01
263,Doug Davis,23,TEX,AL,2,0,0,2.2,1,0,1,0,0,1.000,,,3.38,0.50,P,davisdo02
264,Eric Davis,37,STL,NL,51,48,36,410.2,97,93,4,0,0,1.000,-2,-5,2.13,1.90,OF,daviser01
265,Russ Davis,29,SEA,AL,124,120,113,1061.2,290,71,207,12,17,.959,-15,-16,2.36,2.21,3B-SS,davisru01
266,Tommy Davis,26,BAL,AL,5,1,0,13.0,13,11,1,1,0,.923,0,18,8.31,2.40,C-1B,davisto03
267,Travis Dawkins,20,CIN,NL,7,0,0,18.0,6,2,4,0,1,1.000,-1,-80,3.00,0.86,SS,dawkitr01
268,Valerio De Los Santos,26,MIL,NL,7,0,0,8.1,2,0,2,0,0,1.000,,,2.16,0.29,P,delosva01
269,Steve Decker,33,ANA,AL,23,19,10,153.0,112,103,8,1,2,.991,1,5,6.53,4.83,C-1B,deckest01
270,Rick DeHart,29,MON,NL,3,0,0,1.2,0,0,0,0,0,,,,0.00,0.00,P,deharri01
271,Mike DeJean,28,COL,NL,56,0,0,61.0,15,4,11,0,2,1.000,,,2.21,0.27,P,dejeami01
272,Miguel Del Toro,27,SFG,NL,14,0,0,23.2,4,1,3,0,2,1.000,,,1.52,0.29,P,deltomi01
273,Carlos Delgado,27,TOR,AL,147,147,146,1305.0,1404,1306,84,14,134,.990,-6,-5,9.59,9.46,1B,delgaca01
274,Wilson Delgado,26,SFG,NL,33,13,9,167.2,86,39,42,5,12,.942,-4,-27,4.35,2.31,SS-2B,delgawi01
275,Jason Dellaero,22,CHW,AL,11,10,9,86.0,48,16,28,4,5,.917,-4,-52,4.60,4.00,SS,dellaja01
276,David Dellucci,25,ARI,NL,31,17,11,172.2,38,37,1,0,0,1.000,-2,-11,1.98,1.23,OF,delluda01
277,Rich DeLucia,34,CLE,AL,6,0,0,9.1,0,0,0,0,0,,,,0.00,0.00,P,delucri01
278,Ryan Dempster,22,FLA,NL,25,25,0,147.0,26,10,15,1,4,.962,,,1.53,1.00,P,dempsry01
279,Sean DePaula,25,CLE,AL,11,0,0,11.2,2,0,2,0,0,1.000,,,1.54,0.18,P,depause01
280,Mark DeRosa,24,ATL,NL,2,0,0,7.0,4,2,2,0,0,1.000,0,-17,5.14,2.00,SS,derosma01
281,Delino DeShields,30,BAL,AL,93,87,80,750.2,437,178,249,10,54,.977,1,2,5.12,4.59,2B,deshide01
282,Alex Diaz,30,HOU,NL,8,7,3,56.0,10,8,1,1,0,.900,-1,-19,1.45,1.13,OF,diazal01
283,Edwin Diaz,24,ARI,NL,3,2,0,18.0,9,4,5,0,0,1.000,0,-7,4.50,2.25,SS-2B,diazed03
284,Einar Díaz,26,CLE,AL,119,108,100,978.1,842,751,81,10,8,.988,4,5,7.65,6.99,C,diazei01
285,Mike Difelice,30,TBD,AL,51,50,47,442.1,377,344,28,5,5,.987,2,5,7.57,7.29,C,difelmi01
286,Jerry Dipoto,31,COL,NL,63,0,0,86.2,16,4,11,1,0,.938,,,1.56,0.24,P,dipotje01
287,Gary Disarcina,31,ANA,AL,81,81,71,704.1,402,138,249,15,62,.963,6,11,4.95,4.78,SS,disarga01
288,David Doster,28,PHI,NL,88,10,9,261.2,167,78,88,1,25,.994,3,13,5.71,1.89,2B-SS-3B,dosteda01
289,Octavio Dotel,25,NYM,NL,19,14,0,85.1,18,8,9,1,0,.944,,,1.79,0.89,P,doteloc01
290,Jim Dougherty,31,PIT,NL,2,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P,doughji01
291,Kelly Dransfeldt,24,TEX,AL,16,16,13,138.0,88,31,54,3,13,.966,-1,-10,5.54,5.31,SS,dranske01
292,Darren Dreifort,27,LAD,NL,30,29,1,178.2,47,18,26,3,2,.936,,,2.22,1.47,P,dreifda01
293,J.D. Drew,23,STL,NL,98,93,81,807.1,251,235,9,7,6,.972,11,17,2.72,2.49,OF,drewj.01
294,Rob Ducey,34,PHI,NL,58,37,22,341.1,90,89,1,0,0,1.000,4,14,2.37,1.55,OF,duceyro01
295,Shawon Dunston,36,TOT,NL,67,42,20,405.1,150,122,25,3,8,.980,-3,-8,3.26,2.07,OF-SS-1B-3B,dunstsh01
296,Todd Dunwoody,24,FLA,NL,55,46,35,410.0,107,102,3,2,0,.981,-7,-21,2.30,1.91,OF,dunwoto01
297,Erubiel Durazo,25,ARI,NL,44,41,31,356.2,344,324,20,0,25,1.000,1,2,8.68,7.82,1B,durazer01
298,Chad Durbin,21,KCR,AL,1,0,0,2.1,0,0,0,0,0,,,,0.00,0.00,P,durbich01
299,Ray Durham,27,CHW,AL,148,147,136,1263.2,736,305,412,19,100,.974,-22,-21,5.11,4.84,2B,durhara01
300,Trent Durrington,23,ANA,AL,41,36,26,303.1,177,73,98,6,19,.966,-2,-6,5.07,4.17,2B,durritr01
301,Mike Duvall,24,TBD,AL,40,0,0,40.0,10,5,4,1,2,.900,,,2.03,0.23,P,duvalmi01
302,Jermaine Dye,25,KCR,AL,157,155,150,1358.2,385,362,17,6,6,.984,15,13,2.51,2.41,OF,dyeje01
303,Damion Easley,29,DET,AL,151,148,128,1305.0,771,318,445,8,116,.990,-5,-5,5.26,4.60,2B-SS,easleda01
304,Derrin Ebert,22,ATL,NL,5,0,0,8.0,2,0,2,0,0,1.000,,,2.25,0.40,P,ebertde01
305,Angel Echevarria,28,COL,NL,59,37,19,330.0,130,122,7,1,7,.992,-10,-36,3.52,2.19,OF-1B,echevan01
306,Jim Edmonds,29,ANA,AL,44,44,44,393.2,144,138,5,1,3,.993,-1,-3,3.27,3.25,OF-1B,edmonji01
307,Brian Edmondson,26,FLA,NL,68,0,0,94.0,21,6,15,0,1,1.000,,,2.01,0.31,P,edmonbr01
308,Dave Eiland,32,TBD,AL,21,15,0,80.1,20,5,15,0,1,1.000,,,2.24,0.95,P,eilanda01
309,Scott Elarton,23,HOU,NL,42,15,0,124.0,12,4,8,0,0,1.000,,,0.87,0.29,P,elartsc01
310,Cal Eldred,31,MIL,NL,20,15,0,82.0,8,5,3,0,0,1.000,,,0.88,0.40,P,eldreca01
311,Alan Embree,29,SFG,NL,68,0,0,58.2,5,2,3,0,0,1.000,,,0.77,0.07,P,embreal01
312,Juan Encarnacion,23,DET,AL,131,127,112,1111.0,283,264,10,9,2,.968,14,15,2.22,2.09,OF,encarju01
313,Todd Erdos,25,NYY,AL,4,0,0,7.0,1,0,1,0,0,1.000,,,1.29,0.25,P,erdosto01
314,Scott Erickson,31,BAL,AL,34,34,6,230.1,68,24,42,2,5,.971,,,2.58,1.94,P,ericksc01
315,Darin Erstad,25,ANA,AL,140,140,131,1227.1,903,854,48,1,60,.999,30,30,6.61,6.14,1B-OF,erstada01
316,Kelvim Escobar,23,TOR,AL,33,30,1,174.0,18,6,11,1,1,.944,,,0.88,0.52,P,escobke01
317,Bobby Estalella,24,PHI,NL,7,4,4,46.1,41,38,2,1,0,.976,-1,-26,7.77,5.71,C,estalbo02
318,Shawn Estes,26,SFG,NL,32,32,1,203.0,50,18,31,1,1,.980,,,2.17,1.53,P,estessh01
319,Horacio Estrada,23,MIL,NL,4,0,0,7.1,1,0,1,0,0,1.000,,,1.23,0.25,P,estraho01
320,Tony Eusebio,32,HOU,NL,98,83,73,764.2,693,652,37,4,3,.994,3,5,8.11,7.03,C,eusebto01
321,Carl Everett,28,HOU,NL,121,121,96,1063.2,273,256,11,6,4,.978,9,10,2.26,2.21,OF,evereca01
322,Scott Eyre,27,CHW,AL,21,0,0,25.0,1,0,1,0,0,1.000,,,0.36,0.05,P,eyresc01
323,Jorge Fabregas,29,TOT,NL,83,67,61,613.0,483,425,53,5,2,.990,9,18,7.02,5.76,C-1B,fabrejo01
324,Brian Falkenborg,21,BAL,AL,2,0,0,3.0,1,1,0,0,0,1.000,,,3.00,0.50,P,falkebr01
325,Steve Falteisek,27,MIL,NL,10,0,0,12.0,0,0,0,0,0,,,,0.00,0.00,P,faltest01
326,Kyle Farnsworth,23,CHC,NL,27,21,1,130.0,26,9,13,4,1,.846,,,1.52,0.81,P,farnsky01
327,Sal Fasano,27,KCR,AL,23,20,15,176.2,151,143,8,0,0,1.000,-1,-7,7.69,6.57,C,fasansa01
328,Jeff Fassero,36,TOT,AL,37,27,0,156.1,33,4,29,0,2,1.000,,,1.90,0.89,P,fasseje01
329,Carlos Febles,23,KCR,AL,122,122,115,1066.0,661,272,375,14,101,.979,2,2,5.46,5.30,2B,febleca01
330,Alex Fernandez,29,FLA,NL,24,24,1,141.0,35,7,27,1,3,.971,,,2.17,1.42,P,fernaal01
331,Jose Fernandez,24,MON,NL,6,6,3,44.0,18,7,9,2,0,.889,-1,-35,3.27,2.67,3B,fernajo01
332,Tony Fernandez,37,TOR,AL,132,130,115,1111.2,297,65,214,18,21,.939,-10,-11,2.26,2.10,3B-2B,fernato01
333,Mike Fetters,34,BAL,AL,27,0,0,31.0,9,2,4,3,0,.667,,,1.74,0.22,P,fettemi01
334,Robert Fick,25,DET,AL,4,3,3,27.0,25,24,1,0,0,1.000,0,0,8.33,6.25,C,fickro01
335,Mike Figga,28,TOT,AL,43,26,19,248.0,188,171,12,5,1,.973,-3,-15,6.64,4.26,C,figgami01
336,Chuck Finley,36,ANA,AL,33,33,1,213.1,38,7,28,3,1,.921,,,1.48,1.06,P,finlech01
337,Steve Finley,34,ARI,NL,155,149,143,1347.2,404,397,5,2,0,.995,17,15,2.68,2.59,OF,finlest01
338,John Flaherty,31,TBD,AL,115,112,111,990.2,819,726,87,6,12,.993,11,13,7.39,7.07,C,flahejo01
339,Darrin Fletcher,32,TOR,AL,113,106,96,935.0,682,638,42,2,4,.997,-2,-3,6.55,6.02,C,fletcda01
340,Bryce Florie,29,TOT,AL,41,5,0,81.1,17,2,12,3,1,.824,,,1.55,0.34,P,floribr01
341,Cliff Floyd,26,FLA,NL,62,61,45,510.2,125,115,4,6,0,.952,0,1,2.10,1.92,OF,floydcl01
342,Chad Fonville,28,BOS,AL,2,1,1,10.0,10,6,3,1,1,.900,-1,-60,8.10,4.50,2B,fonvich01
343,Brook Fordyce,29,CHW,AL,103,90,85,811.0,599,561,30,8,5,.987,-2,-3,6.56,5.74,C,fordybr01
344,Tony Fossas,41,NYY,AL,5,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,fossato01
345,Keith Foulke,26,CHW,AL,67,0,0,105.1,19,5,13,1,0,.947,,,1.54,0.27,P,foulkke01
346,Andy Fox,28,ARI,NL,91,76,60,695.2,310,100,196,14,35,.955,-3,-6,3.83,3.15,SS-3B,foxan01
347,Chad Fox,28,MIL,NL,6,0,0,6.2,2,2,0,0,0,1.000,,,2.70,0.33,P,foxch02
348,John Franco,38,NYM,NL,46,0,0,40.2,8,4,4,0,0,1.000,,,1.77,0.17,P,francjo01
349,Julio Franco,40,TBD,AL,1,0,0,1.0,2,2,0,0,0,1.000,0,0,18.00,2.00,1B,francju01
350,Matt Franco,29,NYM,NL,49,13,7,168.2,79,55,23,1,9,.987,-2,-11,4.16,1.50,OF-3B-1B-P,francma01
351,Ryan Franklin,26,SEA,AL,6,0,0,11.1,2,1,1,0,1,1.000,,,1.59,0.33,P,frankry01
352,John Frascatore,29,TOT,ZZ,59,0,0,70.0,11,3,8,0,0,1.000,,,1.41,0.19,P,frascjo01
353,Hanley Frias,25,ARI,NL,61,36,31,358.1,152,46,101,5,18,.967,-2,-8,3.69,2.41,SS-2B,friasha01
354,Jeff Frye,32,BOS,AL,35,28,27,271.0,127,52,71,4,10,.969,-6,-26,4.08,3.51,2B-3B-SS,fryeje01
355,Travis Fryman,30,CLE,AL,85,84,74,726.1,193,41,146,6,12,.969,4,7,2.32,2.20,3B,frymatr01
356,Brad Fullmer,24,MON,NL,94,92,67,767.1,748,700,41,7,48,.991,-10,-16,8.69,7.88,1B,fullmbr01
357,Chris Fussell,23,KCR,AL,17,8,0,56.0,11,2,6,3,3,.727,,,1.29,0.47,P,fussech01
358,Mike Fyhrie,29,ANA,AL,16,7,0,51.2,5,2,3,0,0,1.000,,,0.87,0.31,P,fyhrimi01
359,Gary Gaetti,40,CHC,NL,88,70,50,620.2,230,74,147,9,14,.961,-1,-1,3.20,2.43,3B-1B-SS-P,gaettga01
360,Eric Gagne,23,LAD,NL,5,5,0,30.0,2,2,0,0,0,1.000,,,0.60,0.40,P,gagneer01
361,Eddie Gaillard,28,TBD,AL,8,0,0,8.2,3,0,3,0,0,1.000,,,3.12,0.38,P,gailled01
362,Ron Gant,34,PHI,NL,133,131,104,1118.2,269,260,7,2,2,.993,9,9,2.15,2.01,OF,gantro01
363,Rich Garces,28,BOS,AL,30,0,0,40.2,11,5,6,0,0,1.000,,,2.43,0.37,P,garceri01
364,Amaury Garcia,24,FLA,NL,8,6,5,55.0,44,15,26,3,5,.932,0,-7,6.71,5.13,2B,garciam01
365,Carlos Garcia,31,SDP,NL,5,3,2,23.1,11,6,3,2,0,.818,-1,-31,3.47,1.80,3B-1B,garcica01
366,Freddy Garcia,26,TOT,NL,34,30,13,238.0,60,44,14,2,1,.967,-4,-19,2.19,1.66,OF-3B-1B,garcifr01
367,Freddy Garcia,22,SEA,AL,33,33,2,201.1,43,13,28,2,1,.953,,,1.83,1.24,P,garcifr03
368,Guillermo Garcia,27,FLA,NL,3,0,0,4.1,5,5,0,0,0,1.000,0,0,10.38,1.67,C,garcigu01
369,Jesse Garcia,25,BAL,AL,15,8,6,84.0,38,16,22,0,8,1.000,-1,-11,4.07,2.53,SS-2B-3B,garcije01
370,Karim Garcia,23,DET,AL,81,75,53,657.0,166,152,7,7,1,.958,4,6,2.18,1.96,OF,garcika01
371,Luis Garcia,24,DET,AL,8,1,0,16.2,5,3,2,0,0,1.000,-1,-86,2.70,0.63,SS-2B,garcilu01
372,Mike Garcia,31,PIT,NL,7,0,0,7.0,0,0,0,0,0,,,,0.00,0.00,P,garcimi03
373,Nomar Garciaparra,25,BOS,AL,134,133,126,1171.2,606,232,357,17,72,.972,-7,-7,4.52,4.40,SS,garcino01
374,Mark Gardner,37,SFG,NL,29,21,1,139.0,25,7,18,0,1,1.000,,,1.62,0.86,P,gardnma01
375,Brent Gates,29,MIN,AL,98,70,51,671.0,275,98,174,3,31,.989,10,18,3.65,2.39,3B-2B-1B-SS,gatesbr01
376,Jason Giambi,28,OAK,AL,142,140,118,1208.2,1303,1251,45,7,128,.995,-5,-5,9.65,9.06,1B-3B,giambja01
377,Jeremy Giambi,24,KCR,AL,31,29,22,249.0,223,213,8,2,22,.991,-2,-12,7.99,7.13,1B-OF,giambje01
378,Derrick Gibson,24,COL,NL,10,7,3,59.1,18,15,2,1,1,.944,1,22,2.58,1.70,OF,gibsode01
379,Brian Giles,28,PIT,NL,138,136,122,1188.1,305,294,8,3,2,.990,4,4,2.29,2.19,OF,gilesbr02
380,Bernard Gilkey,32,ARI,NL,53,49,17,387.2,96,90,3,3,0,.969,1,3,2.16,1.75,OF,gilkebe01
381,Ed Giovanola,30,SDP,NL,46,12,9,154.0,85,36,47,2,11,.976,2,19,4.85,1.60,2B-3B-SS-P,giovaed01
382,Charles Gipson,26,SEA,AL,48,21,12,226.1,90,35,52,3,5,.967,7,38,3.46,1.71,3B-OF-SS-2B,gipsoch01
383,Joe Girardi,34,NYY,AL,65,64,52,551.0,494,452,34,8,5,.984,-2,-4,7.94,7.48,C,girarjo01
384,Doug Glanville,28,PHI,NL,148,146,132,1267.2,406,385,13,8,3,.980,6,5,2.83,2.69,OF,glanvdo01
385,Troy Glaus,22,ANA,AL,153,153,150,1344.0,410,114,277,19,25,.954,4,4,2.62,2.56,3B,glaustr01
386,Tom Glavine,33,ATL,NL,35,35,2,234.0,72,12,59,1,6,.986,,,2.73,2.03,P,glavito02
387,Gary Glover,22,TOR,AL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,glovega01
388,Ryan Glynn,24,TEX,AL,13,10,0,54.2,5,2,3,0,0,1.000,,,0.82,0.38,P,glynnry01
389,Wayne Gomes,26,PHI,NL,73,0,0,74.0,9,4,5,0,0,1.000,,,1.09,0.12,P,gomeswa01
390,Chris Gomez,28,SDP,NL,75,75,60,627.2,308,101,195,12,48,.961,-2,-3,4.24,3.95,SS,gomezch02
391,Alex Gonzalez,26,TOR,AL,37,37,36,326.0,205,69,132,4,34,.980,5,18,5.55,5.43,SS,gonzaal01
392,Alex Gonzalez,22,FLA,NL,135,130,121,1144.1,603,237,339,27,85,.955,-12,-13,4.53,4.27,SS,gonzaal02
393,Juan Gonzalez,29,TEX,AL,131,130,117,1113.2,234,223,7,4,3,.983,-7,-8,1.86,1.76,OF,gonzaju03
394,Luis Gonzalez,31,ARI,NL,148,146,139,1321.2,286,271,10,5,1,.983,19,17,1.91,1.90,OF,gonzalu01
395,Wiki Gonzalez,25,SDP,NL,17,17,17,151.2,125,109,15,1,2,.992,3,24,7.36,7.29,C,gonzawi01
396,Dwight Gooden,34,CLE,AL,26,22,0,115.0,21,5,16,0,1,1.000,,,1.64,0.81,P,goodedw01
397,Curtis Goodwin,26,TOT,ZZ,78,36,33,391.2,128,122,4,2,2,.984,5,14,2.90,1.62,OF,goodwcu01
398,Tom Goodwin,30,TEX,AL,107,104,97,916.0,265,258,4,3,0,.989,-4,-5,2.57,2.45,OF,goodwto01
399,Tom Gordon,31,BOS,AL,21,0,0,17.2,1,0,1,0,0,1.000,,,0.51,0.05,P,gordoto01
400,Mark Grace,35,CHC,NL,160,157,152,1379.2,1436,1335,93,8,115,.994,4,3,9.32,8.93,1B,gracema01
401,Mike Grace,29,PHI,NL,27,5,0,55.0,10,5,5,0,0,1.000,,,1.64,0.37,P,gracemi02
402,Tony Graffanino,27,TBD,AL,35,34,33,296.1,185,66,114,5,28,.973,5,19,5.47,5.14,2B-SS-3B,graffto01
403,Joe Grahe,31,PHI,NL,13,5,0,32.2,8,3,5,0,1,1.000,,,2.20,0.62,P,grahejo01
404,Beiker Graterol,24,DET,AL,1,1,0,4.0,1,0,1,0,0,1.000,,,2.25,1.00,P,gratebe01
405,Danny Graves,25,CIN,NL,75,0,0,111.0,28,7,21,0,3,1.000,,,2.27,0.37,P,graveda01
406,Craig Grebeck,34,TOR,AL,23,20,16,175.1,92,42,45,5,10,.946,-8,-53,4.47,3.78,2B-SS-3B,grebecr01
407,Scarborough Green,25,TEX,AL,9,2,2,29.0,6,6,0,0,0,1.000,0,0,1.86,0.67,OF,greensc01
408,Shawn Green,26,TOR,AL,152,152,149,1333.2,346,340,5,1,1,.997,6,5,2.33,2.27,OF,greensh01
409,Charlie Greene,28,MIL,NL,31,13,6,136.2,113,104,8,1,0,.991,0,0,7.38,3.61,C,greench02
410,Rick Greene,28,CIN,NL,1,0,0,5.2,0,0,0,0,0,,,,0.00,0.00,P,greenri02
411,Todd Greene,28,ANA,AL,41,41,22,320.0,101,91,8,2,0,.980,-6,-21,2.78,2.36,OF-C,greento02
412,Willie Greene,27,TOR,AL,10,7,5,67.2,15,7,7,1,0,.933,0,-2,1.86,1.40,3B-OF,greenwi01
413,Rusty Greer,30,TEX,AL,145,145,137,1267.1,294,286,3,5,1,.983,-15,-14,2.05,1.99,OF,greerru01
414,Ben Grieve,23,OAK,AL,137,132,66,1038.2,241,232,6,3,2,.988,-19,-22,2.06,1.74,OF,grievbe01
415,Ken Griffey Jr.,29,SEA,AL,158,154,131,1315.0,406,387,10,9,5,.978,-13,-12,2.72,2.51,OF,griffke02
416,Jason Grimsley,31,NYY,AL,55,0,0,75.0,21,8,13,0,0,1.000,,,2.52,0.38,P,grimsja01
417,Marquis Grissom,32,MIL,NL,149,145,134,1285.0,380,374,1,5,2,.987,-10,-9,2.63,2.52,OF,grissma02
418,Buddy Groom,33,OAK,AL,76,0,0,46.0,14,1,13,0,1,1.000,,,2.74,0.18,P,groombu01
419,Kip Gross,34,BOS,AL,11,1,0,12.2,1,0,1,0,0,1.000,,,0.71,0.09,P,grosski01
420,Mark Grudzielanek,29,LAD,NL,119,118,107,1028.0,490,171,306,13,66,.973,7,8,4.18,4.01,SS,grudzma01
421,Eddie Guardado,28,MIN,AL,63,0,0,48.0,10,0,9,1,1,.900,,,1.69,0.14,P,guarded01
422,Creighton Gubanich,27,BOS,AL,15,10,3,89.2,52,40,11,1,1,.981,0,-1,5.12,3.40,C-3B,gubancr01
423,Vladimir Guerrero,24,MON,NL,160,159,140,1378.1,366,332,15,19,3,.948,-2,-1,2.27,2.17,OF,guerrvl01
424,Wilton Guerrero,24,MON,NL,72,55,27,481.1,196,86,98,12,17,.939,-9,-22,3.44,2.42,2B-OF,guerrwi01
425,Giomar Guevara,26,SEA,AL,9,4,2,42.0,23,6,14,3,2,.870,-4,-109,4.29,2.22,SS,guevagi01
426,Carlos Guillen,23,SEA,AL,5,5,4,38.1,28,12,15,1,6,.964,1,22,6.34,5.40,SS-2B,guillca01
427,Jose Guillen,23,TOT,ZZ,84,76,68,672.0,150,138,6,6,1,.960,-12,-21,1.93,1.71,OF,guilljo01
428,Ozzie Guillen,35,ATL,NL,60,49,44,457.0,211,58,146,7,30,.967,1,3,4.02,3.40,SS-3B-2B,guilloz01
429,Eric Gunderson,33,TEX,AL,11,0,0,10.0,1,0,1,0,0,1.000,,,0.90,0.09,P,gundeer01
430,Mark Guthrie,33,TOT,ZZ,57,0,0,58.2,8,1,7,0,0,1.000,,,1.23,0.14,P,guthrma01
431,Ricky Gutierrez,29,HOU,NL,81,79,65,682.2,314,102,203,9,37,.971,-7,-11,4.02,3.77,SS-3B,gutieri01
432,Cristian Guzman,21,MIN,AL,131,126,97,1069.0,583,196,363,24,82,.959,-14,-16,4.71,4.27,SS,guzmacr01
433,Domingo Guzman,24,SDP,NL,7,0,0,5.0,5,1,3,1,0,.800,,,7.20,0.57,P,guzmado01
434,Edwards Guzman,22,SFG,NL,6,2,1,21.2,10,3,7,0,0,1.000,1,39,4.15,1.67,3B-C,guzmaed01
435,Juan Guzman,32,TOT,ZZ,33,33,2,200.0,33,7,23,3,6,.909,,,1.35,0.91,P,guzmaju01
436,Tony Gwynn,39,SDP,NL,104,104,64,806.1,152,147,4,1,0,.993,-2,-3,1.69,1.45,OF,gwynnto01
