Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary,Name-additional
395,Jesse Garcia,30,ATL,NL,37,26,22,256.0,148,47,94,7,19,.953,-1,-4,-6,-30,-2,4.96,3.62,SS-2B-3B,garcije01
396,Karim Garcia,28,TOT,MLB,71,61,49,539.2,138,134,1,3,0,.978,-2,-4,-21,-46,2,2.25,1.90,OF-1B,garcika01
397,Rosman Garcia,25,TEX,AL,4,0,0,6.2,1,0,1,0,0,1.000,,,0,0,0,1.35,0.25,P,garciro01
398,Nomar Garciaparra,30,TOT,ZZ,79,78,59,676.0,305,121,175,9,34,.970,-12,-21,-12,-21,0,3.94,3.75,SS,garcino01
399,Jon Garland,24,CHW,AL,34,33,1,217.0,58,21,35,2,3,.966,,,4,4,0,2.32,1.65,P,garlajo01
400,Joey Gathright,23,TBD,AL,16,14,14,126.0,30,30,0,0,0,1.000,-7,-68,-10,-95,-4,2.14,1.88,OF,gathrjo01
401,Chad Gaudin,21,TBD,AL,26,4,0,42.2,7,1,5,1,0,.857,,,0,0,0,1.27,0.23,P,gaudich01
402,Geoff Geary,27,PHI,NL,33,0,0,44.2,7,3,3,1,0,.857,,,-1,-4,0,1.21,0.18,P,gearyge01
403,Chris George,24,KCR,AL,10,7,0,42.1,10,2,7,1,1,.900,,,0,0,0,1.91,0.90,P,georgch02
404,Esteban German,26,OAK,AL,25,13,12,147.0,61,17,42,2,9,.967,-1,-6,-2,-13,0,3.61,2.36,3B-2B,germaes01
405,Franklyn German,24,DET,AL,16,0,0,14.2,3,2,0,1,0,.667,,,-1,-14,0,1.23,0.13,P,germafr01
406,Justin Germano,21,SDP,NL,7,5,0,21.1,4,1,3,0,0,1.000,,,-1,-9,0,1.69,0.57,P,germaju01
407,Jody Gerut,26,CLE,AL,131,122,119,1120.1,278,267,7,4,2,.986,-5,-5,-20,-21,0,2.20,2.09,OF,gerutjo01
408,Byron Gettis,24,KCR,AL,21,15,12,136.0,43,38,2,3,1,.930,-3,-24,4,35,0,2.65,1.90,OF,gettiby01
409,Jason Giambi,33,NYY,AL,47,47,19,375.0,390,372,14,4,30,.990,-3,-11,-3,-10,-2,9.26,8.21,1B,giambja01
410,Jay Gibbons,27,BAL,AL,79,75,64,669.0,249,227,19,3,12,.988,10,17,14,25,2,3.31,3.08,OF-1B,gibboja01
411,Geronimo Gil,28,BAL,AL,11,8,6,78.0,68,64,4,0,1,1.000,1,15,0,0,-1,7.85,6.18,C,gilge01
412,Jerry Gil,21,ARI,NL,28,24,19,212.1,112,34,73,5,18,.955,1,7,0,0,1,4.54,3.82,SS,gilje01
413,Brian Giles,33,SDP,NL,159,158,147,1383.0,337,322,8,7,3,.979,-10,-9,-12,-10,-2,2.15,2.08,OF,gilesbr02
414,Marcus Giles,26,ATL,NL,97,94,75,789.0,487,186,289,12,69,.975,6,10,7,11,-1,5.42,4.90,2B,gilesma01
415,Keith Ginter,28,MIL,NL,103,95,92,870.2,340,124,207,9,29,.974,-4,-6,-9,-12,-3,3.42,3.21,2B-3B-OF,ginteke01
416,Matt Ginter,26,NYM,NL,15,14,0,69.1,10,4,4,2,0,.800,,,-1,-3,1,1.04,0.53,P,gintema01
417,Charles Gipson,31,TBD,AL,4,0,0,10.1,5,3,2,0,1,1.000,1,70,0,0,0,4.35,1.25,OF-SS,gipsoch01
418,Chris Gissell,26,COL,NL,5,1,0,8.2,1,1,0,0,0,1.000,,,-2,-46,0,1.04,0.20,P,gissech01
419,Doug Glanville,33,PHI,NL,68,30,24,351.1,112,112,0,0,0,1.000,8,28,2,6,0,2.87,1.65,OF,glanvdo01
420,Troy Glaus,27,ANA,AL,19,19,18,165.0,40,11,27,2,2,.950,-4,-25,-1,-6,0,2.07,2.00,3B,glaustr01
421,Tom Glavine,38,NYM,NL,33,33,1,212.1,60,10,49,1,2,.983,,,9,8,0,2.50,1.79,P,glavito02
422,Ross Gload,28,CHW,AL,78,46,39,456.0,294,278,13,3,15,.990,-8,-22,-15,-39,-1,5.74,3.59,OF-1B,gloadro01
423,Gary Glover,27,MIL,NL,4,3,0,18.0,7,3,3,1,0,.857,,,-1,-11,0,3.00,1.50,P,glovega01
424,Ryan Glynn,29,TOR,AL,6,2,0,20.0,5,2,1,2,0,.600,,,1,10,0,1.35,0.50,P,glynnry01
425,Jimmy Gobble,22,KCR,AL,25,24,1,148.0,21,8,10,3,0,.857,,,-3,-4,0,1.09,0.72,P,gobblji01
426,Alexis Gomez,25,KCR,AL,12,7,5,73.0,22,21,0,1,0,.955,1,10,-6,-98,0,2.59,1.75,OF,gomezal01
427,Chris Gomez,33,TOR,AL,102,88,82,807.1,462,222,228,12,58,.974,-3,-4,-1,-2,1,5.02,4.33,SS-1B-3B-2B,gomezch02
428,Adrián González,22,TEX,AL,11,10,10,89.0,101,94,6,1,13,.990,-1,-11,0,0,-1,10.11,9.09,1B,gonzaad01
429,Alex Gonzalez,31,TOT,NL,81,77,60,658.2,331,132,188,11,46,.967,-7,-13,-3,-5,0,4.37,3.95,SS,gonzaal01
430,Alex Gonzalez,27,FLA,NL,158,155,144,1351.2,666,225,425,16,99,.976,0,0,9,8,1,4.33,4.11,SS,gonzaal02
431,Dicky Gonzalez,25,TBD,AL,4,0,0,7.1,2,1,1,0,0,1.000,,,1,27,0,2.45,0.50,P,gonzadi01
432,Edgar Gonzalez,21,ARI,NL,10,10,0,46.1,7,0,7,0,2,1.000,,,-1,-4,0,1.36,0.70,P,gonzaed01
433,Geremi Gonzalez,29,TBD,AL,11,8,0,50.1,9,2,5,2,0,.778,,,0,0,0,1.25,0.64,P,gonzaje01
434,Juan Gonzalez,34,KCR,AL,29,29,22,236.0,58,52,3,3,1,.948,-11,-53,6,30,0,2.10,1.90,OF,gonzaju03
435,Luis Gonzalez,36,ARI,NL,104,103,98,900.1,170,162,2,6,0,.965,-17,-22,-4,-5,2,1.64,1.58,OF,gonzalu01
436,Luis Gonzalez,25,COL,NL,88,70,50,639.0,276,139,135,2,33,.993,-13,-25,-5,-9,0,3.86,2.82,2B-OF-3B-SS,gonzalu02
437,Mike Gonzalez,26,PIT,NL,47,0,0,43.1,7,1,5,1,0,.857,,,-1,-5,0,1.25,0.13,P,gonzami02
438,Raul Gonzalez,30,CLE,AL,4,2,0,18.0,7,7,0,0,0,1.000,1,80,0,0,0,3.50,1.75,OF,gonzara01
439,Andrew Good,24,ARI,NL,17,2,0,40.2,6,2,4,0,1,1.000,,,0,0,0,1.33,0.35,P,goodan01
440,Tom Goodwin,35,CHC,NL,28,11,6,130.0,30,30,0,0,0,1.000,-2,-21,-2,-18,0,2.08,1.07,OF,goodwto01
441,Tom Gordon,36,NYY,AL,80,0,0,89.2,20,6,13,1,1,.950,,,2,4,0,1.91,0.24,P,gordoto01
442,Mike Gosling,23,ARI,NL,6,4,0,25.1,4,2,1,1,0,.750,,,0,0,0,1.07,0.50,P,goslimi01
443,Ruben Gotay,21,KCR,AL,42,41,41,368.1,178,78,97,3,29,.983,-5,-16,-2,-6,0,4.28,4.17,2B,gotayru01
444,John Grabow,25,PIT,NL,68,0,0,61.2,17,2,15,0,2,1.000,,,2,6,0,2.48,0.25,P,grabojo02
445,Jason Grabowski,28,LAD,NL,33,23,19,231.2,46,44,1,1,0,.978,0,-2,-10,-51,-2,1.75,1.32,OF-1B,graboja01
446,Frank Gracesqui,24,FLA,NL,7,0,0,4.0,1,0,1,0,0,1.000,,,-1,-50,0,2.25,0.14,P,gracefr01
447,Tony Graffanino,32,KCR,AL,75,72,67,630.1,409,185,219,5,67,.988,4,8,2,4,0,5.77,5.39,2B,graffto01
448,Alex Graman,26,NYY,AL,3,2,0,5.0,0,0,0,0,0,,,,0,0,0,0.00,0.00,P,gramaal01
449,Curtis Granderson,23,DET,AL,8,7,6,61.0,17,16,1,0,0,1.000,-1,-26,-2,-39,0,2.51,2.13,OF,grandcu01
450,Danny Graves,30,CIN,NL,68,0,0,68.1,12,2,10,0,3,1.000,,,2,6,0,1.58,0.18,P,graveda01
451,Andy Green,26,ARI,NL,36,22,11,217.1,92,38,49,5,5,.946,0,2,0,0,0,3.60,2.12,3B-2B-OF,greenan01
452,Nick Green,25,ATL,NL,80,61,56,585.0,350,137,205,8,44,.977,2,5,-5,-10,-1,5.26,4.22,2B-3B-OF,greenni01
453,Shawn Green,31,LAD,NL,153,153,134,1354.0,1022,960,55,7,83,.993,-8,-7,1,0,0,6.75,6.23,1B-OF,greensh01
454,Khalil Greene,24,SDP,NL,136,134,131,1189.2,578,177,381,20,81,.965,7,7,4,4,0,4.22,4.10,SS,greenkh01
455,Todd Greene,33,COL,NL,53,48,42,421.0,276,258,15,3,1,.989,-6,-17,-4,-11,0,5.84,5.15,C,greento02
456,Kevin Gregg,26,ANA,AL,55,0,0,87.2,7,2,5,0,1,1.000,,,-3,-7,0,0.72,0.13,P,greggke01
457,Zack Greinke,20,KCR,AL,24,24,0,145.0,28,13,15,0,1,1.000,,,2,3,0,1.74,1.17,P,greinza01
458,Seth Greisinger,28,MIN,AL,12,9,0,51.0,10,2,6,2,0,.800,,,-3,-12,0,1.41,0.67,P,greisse01
459,Ben Grieve,28,TOT,NL,69,66,20,484.0,113,109,0,4,0,.965,-7,-18,-24,-59,-4,2.03,1.58,OF,grievbe01
460,Ken Griffey Jr.,34,CIN,NL,77,77,72,660.1,178,173,4,1,1,.994,-7,-13,-26,-47,-2,2.41,2.30,OF,griffke02
461,Jeremy Griffiths,26,HOU,NL,1,1,0,4.1,1,0,1,0,0,1.000,,,0,0,0,2.08,1.00,P,griffje01
462,Jason Grilli,27,CHW,AL,8,8,1,45.0,7,2,3,2,0,.714,,,-1,-4,0,1.00,0.63,P,grillja01
463,Jason Grimsley,36,TOT,AL,73,0,0,63.0,26,10,12,4,0,.846,,,-3,-57,0,3.14,0.30,P,grimsja01
464,Marquis Grissom,37,SFG,NL,142,138,125,1219.0,346,341,3,2,2,.994,5,5,-18,-17,0,2.54,2.42,OF,grissma02
465,Buddy Groom,38,BAL,AL,60,0,0,52.2,7,4,3,0,0,1.000,,,-1,-4,0,1.20,0.12,P,groombu01
466,Gabe Gross,24,TOR,AL,38,33,28,289.2,78,73,5,0,1,1.000,-3,-12,6,24,0,2.42,2.05,OF,grossga01
467,Mark Grudzielanek,34,CHC,NL,76,61,57,568.0,327,136,186,5,30,.985,5,10,-1,-1,2,5.10,4.24,2B,grudzma01
468,Kevin Gryboski,30,ATL,NL,69,0,0,50.2,8,2,6,0,3,1.000,,,1,4,0,1.42,0.12,P,gryboke01
469,Eddie Guardado,33,SEA,AL,41,0,0,45.1,4,0,4,0,0,1.000,,,0,0,0,0.79,0.10,P,guarded01
470,Vladimir Guerrero,29,ANA,AL,143,143,117,1234.0,330,308,13,9,2,.973,6,6,-20,-19,-2,2.34,2.24,OF,guerrvl01
471,Wilton Guerrero,29,KCR,AL,18,4,4,71.1,33,14,18,1,3,.970,-2,-34,0,0,0,4.04,1.78,2B-OF-SS-3B-1B,guerrwi01
472,Matt Guerrier,25,MIN,AL,9,2,0,19.0,5,2,3,0,0,1.000,,,0,0,0,2.37,0.56,P,guerrma02
473,Aaron Guiel,31,KCR,AL,39,35,34,309.1,88,82,3,3,0,.966,3,12,8,31,-2,2.47,2.18,OF,guielaa01
474,Carlos Guillen,28,DET,AL,135,133,120,1151.0,654,219,418,17,90,.974,-17,-17,-14,-14,-1,4.98,4.72,SS,guillca01
475,Jose Guillen,28,ANA,AL,136,136,116,1179.0,285,270,9,6,1,.979,-5,-5,0,0,4,2.13,2.05,OF,guilljo01
476,Jeremy Guthrie,25,CLE,AL,6,0,0,11.2,2,0,2,0,0,1.000,,,0,0,0,1.54,0.33,P,guthrje01
477,Ricky Gutierrez,34,TOT,MLB,40,23,18,242.0,133,54,77,2,20,.985,-1,-6,-3,-14,0,4.87,3.28,2B-SS-3B,gutieri01
478,Cristian Guzman,26,MIN,AL,145,143,137,1304.2,686,234,440,12,103,.983,-12,-11,0,0,-1,4.65,4.65,SS,guzmacr01
479,Freddy Guzman,23,SDP,NL,17,16,14,139.0,50,46,2,2,0,.960,2,13,10,86,0,3.11,2.82,OF,guzmafr01
480,Travis Hafner,27,CLE,AL,11,10,6,81.2,90,81,9,0,4,1.000,-1,-12,-1,-18,0,9.92,8.18,1B,hafnetr01
481,Jerry Hairston,28,BAL,AL,62,60,52,520.1,170,127,41,2,10,.988,-1,-1,-11,-25,-2,2.91,2.58,OF-2B-3B,hairsje02
482,Scott Hairston,24,ARI,NL,88,83,68,710.2,392,174,207,11,47,.972,-2,-4,-5,-8,-1,4.83,4.33,2B-OF,hairssc01
483,John Halama,32,TBD,AL,34,14,0,118.2,16,2,14,0,0,1.000,,,-1,-2,0,1.21,0.47,P,halamjo01
484,Bill Hall,24,MIL,NL,97,88,85,794.0,430,160,251,19,56,.956,5,8,12,18,-1,4.66,4.19,2B-SS-3B,hallbi03
485,Toby Hall,28,TBD,AL,119,115,109,1011.1,730,686,38,6,4,.992,1,1,3,4,-3,6.44,6.08,C,hallto02
486,Roy Halladay,27,TOR,AL,21,21,1,133.0,32,10,21,1,1,.969,,,-1,-2,1,2.10,1.48,P,hallaro01
487,Brad Halsey,23,NYY,AL,8,7,0,32.0,4,0,3,1,0,.750,,,-4,-25,0,0.84,0.38,P,halsebr01
488,Shane Halter,34,ANA,AL,43,28,22,267.0,111,43,58,10,7,.910,-7,-30,-4,-18,0,3.40,2.20,3B-2B-SS-1B,haltesh01
489,Robby Hammock,27,ARI,NL,59,52,43,457.2,358,334,22,2,8,.994,-3,-7,2,5,-1,7.00,6.03,C-OF-3B,hammoro01
490,Chris Hammond,38,OAK,AL,41,0,0,53.2,12,1,10,1,0,.917,,,0,0,0,1.84,0.27,P,hammoch01
491,Jeffrey Hammonds,33,SFG,NL,28,22,20,203.2,52,49,3,0,0,1.000,3,19,-2,-11,0,2.30,1.86,OF,hammoje01
492,Mike Hampton,31,ATL,NL,29,29,1,172.1,52,13,37,2,4,.962,,,2,2,0,2.61,1.72,P,hamptmi01
493,Josh Hancock,26,TOT,NL,16,11,0,63.2,10,3,5,2,0,.800,,,-4,-75,0,1.13,0.50,P,hancojo01
494,Dave Hansen,35,TOT,ZZ,22,7,5,89.0,58,46,12,0,3,1.000,1,9,0,0,-1,5.87,2.64,1B-3B,hanseda01
495,Aaron Harang,26,CIN,NL,28,28,1,161.0,31,10,21,0,1,1.000,,,1,1,0,1.73,1.11,P,haranaa01
496,Rich Harden,22,OAK,AL,31,31,0,189.2,34,15,18,1,2,.971,,,-3,-3,-1,1.57,1.06,P,harderi01
497,Dan Haren,23,STL,NL,14,5,0,46.0,10,2,7,1,1,.900,,,0,0,0,1.76,0.64,P,harenda01
498,Tim Harikkala,32,COL,NL,55,0,0,62.2,17,6,11,0,1,1.000,,,2,6,0,2.44,0.31,P,harikti01
499,Travis Harper,28,TBD,AL,52,0,0,78.2,17,9,8,0,1,1.000,,,0,0,0,1.94,0.33,P,harpetr01
500,Brendan Harris,23,TOT,NL,17,16,9,129.0,51,21,27,3,3,.941,-7,-61,-1,-9,0,3.35,2.67,2B-3B,harribr01
501,Lenny Harris,39,FLA,NL,17,9,1,68.1,12,12,0,0,0,1.000,0,0,-1,-17,0,1.58,0.71,OF-3B,harrile01
502,Willie Harris,26,CHW,AL,117,101,86,898.1,449,220,224,5,46,.989,-5,-7,5,6,0,4.45,3.64,2B-OF,harriwi02
503,Bo Hart,27,STL,NL,5,3,1,26.0,15,6,9,0,4,1.000,0,5,1,60,0,5.19,3.00,2B-SS,hartbo01
504,Ken Harvey,26,KCR,AL,77,77,71,660.0,670,614,52,4,73,.994,-9,-16,-10,-18,1,9.08,8.65,1B-OF,harveke01
505,Chad Harville,27,TOT,ZZ,59,0,0,55.2,13,2,8,3,2,.769,,,-4,-86,0,1.62,0.17,P,harvich01
506,Shigetoshi Hasegawa,35,SEA,AL,68,0,0,68.0,15,6,8,1,0,.933,,,1,3,0,1.85,0.21,P,hasegsh01
507,Scott Hatteberg,34,OAK,AL,148,143,131,1280.0,1377,1281,86,10,135,.993,-2,-2,-9,-9,-2,9.61,9.24,1B,hattesc01
508,LaTroy Hawkins,31,CHC,NL,77,0,0,82.0,12,5,7,0,0,1.000,,,1,2,0,1.32,0.16,P,hawkila01
509,Brad Hawpe,25,COL,NL,34,30,16,242.1,56,54,1,1,1,.982,-3,-16,-6,-29,0,2.04,1.62,OF,hawpebr01
510,Jimmy Haynes,31,CIN,NL,5,4,0,15.0,4,2,2,0,0,1.000,,,-1,-13,0,2.40,0.80,P,hayneji01
511,Aaron Heilman,25,NYM,NL,5,5,0,28.0,12,5,5,2,2,.833,,,-1,-7,0,3.21,2.00,P,heilmaa01
512,Wes Helms,28,MIL,NL,76,75,53,617.0,239,113,108,18,17,.925,-24,-47,-18,-35,-1,3.22,2.91,3B-1B,helmswe01
513,Todd Helton,30,COL,NL,153,151,139,1320.2,1504,1356,144,4,130,.997,10,9,12,11,3,10.22,9.80,1B,heltoto01
514,Ben Hendrickson,23,MIL,NL,10,9,0,46.1,10,5,5,0,0,1.000,,,0,0,0,1.94,1.00,P,hendrbe01
515,Mark Hendrickson,30,TBD,AL,32,30,2,183.1,40,13,27,0,2,1.000,,,0,0,0,1.96,1.25,P,hendrma01
516,Brad Hennessey,24,SFG,NL,7,7,0,34.1,11,3,8,0,0,1.000,,,-1,-6,-1,2.88,1.57,P,hennebr01
517,Matt Hensley,25,ANA,AL,16,0,0,27.2,7,4,3,0,0,1.000,,,-1,-7,0,2.28,0.44,P,henslma01
518,Pat Hentgen,35,TOR,AL,18,16,0,80.1,12,3,8,1,0,.917,,,-1,-2,-1,1.23,0.61,P,hentgpa01
519,Felix Heredia,29,NYY,AL,47,0,0,38.2,11,3,7,1,0,.909,,,3,16,1,2.33,0.21,P,heredfe01
520,Matt Herges,34,SFG,NL,70,0,0,65.1,11,5,6,0,1,1.000,,,-1,-3,0,1.52,0.16,P,hergema01
521,Chad Hermansen,26,TOR,AL,4,2,1,17.0,4,4,0,0,0,1.000,0,21,2,141,0,2.12,1.00,OF,hermach01
522,Dustin Hermanson,31,SFG,NL,47,18,0,131.0,19,9,10,0,0,1.000,,,-3,-5,0,1.31,0.40,P,hermadu01
523,Adrián Hernández,29,MIL,NL,6,1,0,16.0,6,1,5,0,0,1.000,,,2,25,0,3.38,1.00,P,hernaad01
524,Carlos Hernández,24,HOU,NL,9,9,0,42.0,10,4,6,0,0,1.000,,,0,0,0,2.14,1.11,P,hernaca03
525,José Hernández,34,LAD,NL,84,52,29,494.2,267,113,149,5,30,.981,2,5,1,2,1,4.77,2.85,2B-SS-OF-3B-1B,hernajo01
526,Liván Hernández,29,MON,NL,35,35,9,255.0,84,21,61,2,10,.976,,,9,7,1,2.89,2.34,P,hernali01
527,Orlando Hernandez,38,NYY,AL,15,15,0,84.2,17,10,7,0,1,1.000,,,0,0,0,1.81,1.13,P,hernaor01
528,Ramon Hernandez,28,SDP,NL,108,106,93,925.1,794,753,35,6,7,.992,2,3,0,0,1,7.66,7.30,C,hernara02
529,Roberto Hernandez,39,PHI,NL,63,0,0,56.2,20,8,11,1,0,.950,,,-2,-7,1,3.02,0.30,P,hernaro01
530,Mike Hessman,26,ATL,NL,23,13,9,136.1,126,102,18,6,7,.952,0,-4,1,8,-1,7.92,4.62,1B-3B-OF,hessmmi01
531,Richard Hidalgo,29,TOT,NL,142,137,124,1203.0,286,266,14,6,3,.979,1,1,32,31,4,2.09,1.97,OF,hidalri01
532,Joe Hietpas,25,NYM,NL,1,0,0,1.0,2,2,0,0,0,1.000,0,0,0,0,,18.00,2.00,C,hietpjo01
533,Bobby Higginson,33,DET,AL,115,110,100,979.1,242,223,13,6,1,.975,10,12,16,19,2,2.17,2.05,OF,higgibo02
534,Bobby Hill,26,PIT,NL,63,50,21,414.2,195,80,113,2,24,.990,-6,-19,1,4,2,4.19,2.97,2B-3B,hillbo01
535,Koyie Hill,25,ARI,NL,11,10,9,83.0,63,57,5,1,0,.984,-2,-29,-2,-29,-2,6.72,5.64,C,hillko01
536,Shawn Hill,23,MON,NL,3,3,0,9.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,hillsh01
537,Shea Hillenbrand,28,ARI,NL,146,144,127,1246.1,1250,1133,101,16,108,.987,4,3,-9,-9,-1,8.91,8.34,1B-3B,hillesh02
538,A.J. Hinch,30,PHI,NL,4,1,1,25.2,19,14,5,0,0,1.000,1,47,1,47,0,6.66,4.75,C,hincha.01
539,Eric Hinske,26,TOR,AL,153,148,145,1310.2,357,107,242,8,23,.978,-13,-12,-16,-15,-2,2.40,2.28,3B,hinsker01
540,Sterling Hitchcock,33,SDP,NL,4,4,0,21.1,1,0,1,0,0,1.000,,,0,0,0,0.42,0.25,P,hitchst01
541,Denny Hocking,34,COL,NL,48,16,12,211.0,111,66,41,4,9,.964,4,22,-11,-62,0,4.56,2.02,OF-SS-2B-3B,hockide01
542,Trevor Hoffman,36,SDP,NL,55,0,0,54.2,8,2,6,0,0,1.000,,,1,4,0,1.32,0.15,P,hoffmtr01
543,Todd Hollandsworth,31,CHC,NL,38,32,24,282.1,82,75,6,1,1,.988,1,3,1,4,0,2.58,2.08,OF-1B,hollato01
544,Matt Holliday,24,COL,NL,115,109,83,917.0,188,177,4,7,1,.963,-9,-12,-18,-23,-4,1.78,1.57,OF,hollima01
545,Damon Hollins,30,ATL,NL,6,5,4,45.0,9,8,1,0,0,1.000,1,37,2,53,0,1.80,1.50,OF,hollida02
546,Joe Horgan,27,MON,NL,47,0,0,40.0,9,3,6,0,0,1.000,,,1,5,0,2.03,0.19,P,horgajo01
547,J.R. House,24,PIT,NL,3,2,1,19.0,17,17,0,0,0,1.000,0,0,0,0,0,8.05,5.67,C,housejr01
548,Ben Howard,25,FLA,NL,31,0,0,37.2,6,2,4,0,1,1.000,,,-1,-5,0,1.43,0.19,P,howarbe01
549,Ryan Howard,24,PHI,NL,8,5,5,60.2,65,59,6,0,9,1.000,2,30,1,16,0,9.64,8.13,1B,howarry01
550,Bob Howry,30,CLE,AL,37,0,0,42.2,9,2,7,0,0,1.000,,,1,5,0,1.90,0.24,P,howrybo01
551,Ken Huckaby,33,TOT,AL,24,16,13,146.0,117,106,9,2,1,.983,-1,-8,0,0,1,7.09,4.79,C,huckake01
552,Luke Hudson,27,CIN,NL,9,9,0,48.1,10,3,6,1,1,.900,,,1,4,0,1.68,1.00,P,hudsolu01
553,Orlando Hudson,26,TOR,AL,133,128,123,1124.2,737,275,450,12,90,.984,9,10,25,27,-1,5.80,5.45,2B,hudsoor01
554,Tim Hudson,28,OAK,AL,27,27,3,188.2,49,22,26,1,3,.980,,,-2,-2,0,2.29,1.78,P,hudsoti01
555,Aubrey Huff,27,TBD,AL,123,123,98,1051.1,517,348,156,13,36,.975,0,0,-1,-1,-1,4.31,3.79,3B-1B-OF,huffau01
556,Travis Hughes,26,TEX,AL,2,0,0,1.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,hughetr01
557,Justin Huisman,25,KCR,AL,14,0,0,25.0,5,3,2,0,0,1.000,,,-1,-8,0,1.80,0.36,P,huismju01
558,Tim Hummel,25,CIN,NL,41,23,13,247.1,120,61,55,4,11,.967,3,15,-3,-14,0,4.22,2.47,3B-1B-2B-SS,hummeti01
559,Torii Hunter,28,MIN,AL,126,124,111,1100.0,320,311,5,4,0,.988,-5,-5,36,39,6,2.59,2.51,OF,hunteto01
560,Adam Hyzdu,32,BOS,AL,14,0,0,32.0,6,6,0,0,0,1.000,0,11,2,75,0,1.69,0.43,OF,hyzduad01
561,Raul Ibanez,32,SEA,AL,120,117,105,1045.2,303,286,12,5,5,.983,2,2,9,10,-2,2.56,2.44,OF-1B,ibanera01
562,Omar Infante,22,DET,AL,140,123,119,1121.2,616,244,356,16,86,.974,-4,-4,-3,-3,-1,4.81,4.20,2B-SS-OF-3B,infanom01
563,Brandon Inge,27,DET,AL,130,112,100,1027.1,476,294,166,16,14,.966,-3,-4,6,7,2,4.03,3.33,3B-C-OF,ingebr01
564,Kazuhisa Ishii,30,LAD,NL,31,31,2,172.0,21,5,16,0,0,1.000,,,-1,-1,0,1.10,0.68,P,ishiika01
565,Jason Isringhausen,31,STL,NL,74,0,0,75.1,21,3,18,0,0,1.000,,,4,11,0,2.51,0.28,P,isrinja01
566,Cesar Izturis,24,LAD,NL,159,156,148,1386.0,674,234,430,10,96,.985,11,9,15,13,0,4.31,4.18,SS,izturce01
567,Maicer Izturis,23,MON,NL,31,30,25,275.0,155,51,96,8,21,.948,0,-1,-2,-8,0,4.81,4.45,SS-2B,izturma01
568,Damian Jackson,30,TOT,MLB,12,3,2,45.2,25,10,14,1,5,.960,-1,-18,-3,-78,-1,4.73,2.00,2B-OF-SS,jacksda04
569,Edwin Jackson,20,LAD,NL,8,5,0,24.2,8,2,6,0,1,1.000,,,1,8,0,2.92,1.00,P,jacksed01
570,Michael Jackson,39,CHW,AL,45,0,0,46.2,10,2,8,0,0,1.000,,,1,4,0,1.93,0.22,P,jacksmi02
571,Bucky Jacobsen,28,SEA,AL,21,21,15,175.0,184,169,12,3,12,.984,-1,-10,-1,-8,-2,9.31,8.62,1B,jacobbu02
572,Kevin Jarvis,34,TOT,ZZ,10,0,0,15.0,3,0,3,0,0,1.000,,,0,0,0,1.80,0.30,P,jarvike01
573,Geoff Jenkins,29,MIL,NL,156,154,148,1362.0,272,261,10,1,3,.996,9,8,-2,-1,-4,1.79,1.74,OF,jenkige01
574,Jason Jennings,25,COL,NL,33,33,0,201.0,44,18,25,1,2,.977,,,-2,-2,0,1.93,1.30,P,jennija01
575,Derek Jeter,30,NYY,AL,154,154,137,1341.2,678,273,392,13,96,.981,5,4,-13,-11,-1,4.46,4.32,SS,jeterde01
576,D'Angelo Jimenez,26,CIN,NL,149,146,132,1282.0,706,304,395,7,75,.990,1,1,13,12,0,4.91,4.63,2B-SS,jimend'01
577,Jose Jimenez,30,CLE,AL,31,0,0,36.1,11,2,9,0,1,1.000,,,-1,-6,0,2.72,0.35,P,jimenjo01
578,Charles Johnson,32,COL,NL,91,85,76,746.1,574,523,44,7,8,.988,-7,-11,-1,-2,5,6.84,6.23,C,johnsch04
579,Jason Johnson,30,DET,AL,33,33,2,196.2,30,10,17,3,1,.900,,,-3,-3,1,1.24,0.82,P,johnsja02
580,Mark Johnson,28,MIL,NL,5,4,2,31.0,21,18,2,1,0,.952,-1,-39,0,0,0,5.81,4.00,C,johnsma02
581,Nick Johnson,25,MON,NL,73,70,66,610.0,665,618,43,4,69,.994,-4,-7,-1,-3,-2,9.75,9.05,1B,johnsni01
582,Randy Johnson,40,ARI,NL,35,35,4,245.2,25,5,20,0,0,1.000,,,-3,-2,0,0.92,0.71,P,johnsra05
583,Reed Johnson,27,TOR,AL,137,123,111,1109.0,278,266,9,3,1,.989,-7,-8,6,6,0,2.23,2.01,OF,johnsre02
584,Mike Johnston,25,PIT,NL,24,0,0,22.2,8,0,7,1,0,.875,,,1,9,0,2.78,0.29,P,johnsmi03
585,Andruw Jones,27,ATL,NL,154,153,142,1347.0,402,389,10,3,2,.993,17,15,16,14,6,2.67,2.59,OF,jonesan01
586,Bobby Jones,32,BOS,AL,3,0,0,3.1,1,0,1,0,0,1.000,,,0,0,0,2.70,0.33,P,jonesbo04
587,Chipper Jones,32,ATL,NL,125,122,93,1040.0,278,93,179,6,14,.978,9,10,9,10,1,2.35,2.18,3B-OF,jonesch06
588,Jacque Jones,29,MIN,AL,142,139,131,1246.0,325,318,5,2,1,.994,-2,-2,-18,-17,2,2.33,2.27,OF,jonesja05
